row,ts_ns,owner,engaged,ready,e_z,vz_up,v_bz_applied,sign_bad_vbz_vs_ez,range_m,lateral_m,true_dz_m,pitch_t_rad,gate_age_s,feature_cert_status,feature_span_px,feature_mode,span_x_range,visible_scale_gate_reject
1,252679500000,alt,False,False,,,,0,3.8379253126640163,0.35760727454746155,0.7956776671114616,-0.4616226688995734,0.024102656,certified,62.64982043070834,BAR_FULL,240.44533166487076,False
2,252695500000,alt,False,False,,,,0,3.8291225120699783,0.35598408197660214,0.805219627165644,-0.4596500200079534,0.040102656,certified,62.64982043070834,BAR_FULL,239.89383778836697,False
3,252710500000,alt,False,False,,,,0,3.8173340787713212,0.3527933041977855,0.8125612242618567,-0.46062366933410914,0.056102656,certified,62.64982043070834,BAR_FULL,239.15529455904672,False
4,252726500000,alt,False,False,,,,0,3.859641399589643,0.4314322254051041,0.9197128282064784,-0.49074408219193844,0.026619328,certified,64.03124237432849,BAR_FULL,247.13763393511684,False
5,252773500000,alt,False,False,,,,0,3.76827588237234,0.44863918994048774,0.9807194881571003,-0.5808974918865897,0.035015296,certified,65.92419889539804,BAR_FULL,248.4205687622457,False
6,252804500000,alt,False,False,,,,0,3.7125378267818587,0.4896917034046417,0.9695319676591183,-0.6163813766627181,0.0,certified,59.682493245507096,BAR_FULL,221.57351377059788,False
7,252820500000,alt,False,False,,,,0,3.645289179561534,0.46339522833964375,0.9669415875023392,-0.6556339634144766,0.012905024,certified,59.682493245507096,BAR_FULL,217.55994683710136,False
8,252835500000,alt,False,False,,,,0,3.573245476812821,0.4333940391700819,0.963954885572203,-0.6942807889677272,0.028905024,certified,59.682493245507096,BAR_FULL,213.26019903441997,False
9,252851500000,alt,False,False,,,,0,3.510956056734102,0.5026703463412329,1.0370620662509211,-0.7637944924281048,0.016398848,certified,59.682493245507096,BAR_FULL,209.5426111413053,False
10,252882500000,alt,False,False,,,,0,3.4418827190097128,0.4696399462306387,1.033083378556412,-0.7939056063221892,0.031398848,certified,59.682493245507096,BAR_FULL,205.42014212912477,False
11,252898500000,alt,False,True,,,,0,3.3956541328547925,0.5271519814693818,1.0357598276970368,-0.8228836608430002,0.0,certified,67.60177512462228,BAR_FULL,229.55224709024395,False
12,252913500000,alt,False,True,,,,0,3.2780844378918035,0.45706875983359546,1.0257553700058408,-0.8656152005020025,0.022485632,certified,67.60177512462228,BAR_FULL,221.60432700988554,False
13,252929500000,alt,False,True,,,,0,3.2780844378918035,0.45706875983359546,1.0257553700058408,-0.8656152005020025,0.022485632,certified,67.60177512462228,BAR_FULL,221.60432700988554,False
14,252960500000,alt,False,True,,,,0,3.0649106255857212,0.5068398027991431,0.9128711409961764,-0.892737714925109,0.0,certified,58.69412236331676,BAR_FULL,179.89223929075803,False
15,252976500000,alt,False,True,,,,0,3.0124920349973228,0.4517205075820294,0.900860465290383,-0.9032596738061319,0.020845376,certified,58.69412236331676,BAR_FULL,176.81557612064998,False
16,252991500000,alt,False,True,,,,0,3.0124920349973228,0.4517205075820294,0.900860465290383,-0.9032596738061319,0.020845376,certified,58.69412236331676,BAR_FULL,176.81557612064998,False
17,253023500000,alt,False,True,,,,0,2.9357230026271064,0.4294709995954064,0.820419034802465,-0.8996289399161644,0.014456832,certified,67.26812023536856,BAR_FULL,197.48056791845738,False
18,253038500000,alt,False,True,,,,0,2.935632620606672,0.40262161657609796,0.8128293419214331,-0.8932927158270401,0.030456832,certified,67.26812023536856,BAR_FULL,197.4744880898397,False
19,253054500000,alt,False,True,,,,0,2.8700961194591907,0.43315780195541165,0.7667214462925193,-0.8849510247281777,0.006350272,certified,63.50590523722971,BAR_FULL,182.2680521841161,False
20,253070500000,alt,False,True,,,,0,2.8927240812183075,0.3749591954454317,0.7520223258160111,-0.8632383116239734,0.038350272,certified,63.50590523722971,BAR_FULL,183.7050613793022,False
21,253101500000,alt,False,True,,,,0,2.969463059996543,0.3321148503269903,0.7460562255582031,-0.8523136599095215,0.0,certified,68.11754546370561,BAR_FULL,202.2725349921089,False
22,253116500000,alt,False,True,,,,0,2.9937889586422197,0.26883638957305156,0.7294339509228089,-0.8285411128662534,0.02939296,certified,68.11754546370561,BAR_FULL,203.92955549905128,False
23,253132500000,alt,False,True,,,,0,2.9937889586422197,0.26883638957305156,0.7294339509228089,-0.8285411128662534,0.02939296,certified,68.11754546370561,BAR_FULL,203.92955549905128,False
24,253163500000,alt,False,True,,,,0,2.9857829409966263,0.2832389833999869,0.7189752509761669,-0.8053314836366412,0.017477696,certified,66.06814663663572,BAR_FULL,197.26514517093057,False
