row,ts_ns,owner,engaged,ready,e_z,vz_up,v_bz_applied,sign_bad_vbz_vs_ez,range_m,lateral_m,true_dz_m,pitch_t_rad,gate_age_s,feature_cert_status,feature_span_px,feature_mode,span_x_range,visible_scale_gate_reject
1,85133000000,alt,False,False,,,,0,4.249690561466611,0.7506985240919408,0.47978424870150216,-0.5166683792683178,0.0,certified,51.62363799656123,BAR_FULL,219.38448714255537,False
2,85149000000,alt,False,False,,,,0,4.220290648777371,0.7248682238013248,0.4960434765628944,-0.5292446084282657,0.023402816,certified,51.62363799656123,BAR_FULL,217.86675669275553,False
3,85164000000,alt,False,False,,,,0,4.184858437618704,0.6959195230202867,0.5018679884702741,-0.546667803055382,0.038402816,certified,51.62363799656123,BAR_FULL,216.0376170504828,False
4,85180000000,alt,False,False,,,,0,4.184858437618704,0.6959195230202867,0.5018679884702741,-0.546667803055382,0.038402816,certified,51.62363799656123,BAR_FULL,216.0376170504828,False
5,85211000000,alt,False,False,,,,0,4.004067546013715,0.7057139545365112,0.5248935101354268,-0.603321839357686,0.017227264,certified,52.773099207835045,BAR_FULL,211.30705384065442,False
6,85227000000,alt,False,False,,,,0,3.844577195403154,0.5869000107076963,0.5320256373837374,-0.6734563115062251,0.048227264,certified,52.773099207835045,BAR_FULL,202.89025374519085,False
7,85242000000,alt,False,False,,,,0,3.844577195403154,0.5869000107076963,0.5320256373837374,-0.6734563115062251,0.048227264,certified,52.773099207835045,BAR_FULL,202.89025374519085,False
8,85258000000,alt,False,False,,,,0,3.7532077482292543,0.5230430919733806,0.535046577118083,-0.7101450412066448,0.063227264,certified,52.773099207835045,BAR_FULL,198.0684048449176,False
9,85289000000,alt,False,False,,,,0,3.664068628094063,0.5148697091755203,0.7817783851441531,-0.7871621474132386,0.034823296,certified,57.0350769263968,BAR_FULL,208.98043606694205,False
10,85305000000,alt,False,False,,,,0,3.5691017940561887,0.49886012903000476,0.7077063326452924,-0.8213385697303812,0.0,certified,56.00892785976178,BAR_FULL,199.90156490743942,False
11,85321000000,alt,False,False,,,,0,3.3744373458467254,0.4022073393838456,0.7113111415205482,-0.8843547229953594,0.024348736,certified,56.00892785976178,BAR_FULL,188.99861787081525,False
12,85351500000,alt,False,False,,,,0,3.2521419341138804,0.3403963511868325,0.6959760662188852,-0.9096122990855764,0.0,certified,60.03332407921454,BAR_FULL,195.23689068226216,False
13,85366500000,alt,False,False,,,,0,3.1763841005827693,0.3156507591175634,0.6964230767154296,-0.9318773323365412,0.015301376,certified,60.03332407921454,BAR_FULL,190.6888961103498,False
14,85382500000,alt,False,False,,,,0,3.0521658248844923,0.29293881310677516,0.6953657882612421,-0.9665155267050864,0.046301376,certified,60.03332407921454,BAR_FULL,183.2316601087939,False
15,85398500000,alt,False,False,,,,0,3.0108225614102326,0.2994657802406843,0.6936961968782178,-0.9770308678640476,0.062301376,certified,60.03332407921454,BAR_FULL,180.7496865741513,False
16,85429500000,alt,False,True,,,,0,2.9213999109925974,0.3362196835633709,0.6107980261328818,-0.9820407184629585,0.019856256,certified,62.0,BAR_FULL,181.12679448154105,False
17,85445500000,alt,False,True,,,,0,2.912045690758698,0.36555702265003637,0.6083777149130869,-0.9830592822625563,0.035856256,certified,62.0,BAR_FULL,180.54683282703925,False
18,85460500000,alt,False,True,,,,0,2.8184238252857856,0.4123947868714397,0.5081759920754783,-0.9749291547290635,0.0108304,certified,63.0,BAR_FULL,177.5607009930045,False
19,85491500000,alt,False,True,,,,0,2.820035620718083,0.5496660380503444,0.5287165212799625,-0.9668346328152362,0.0,certified,61.0,BAR_FULL,172.02217286380306,False
20,85507500000,alt,False,True,,,,0,2.845403532437404,0.5655502249340717,0.5266311503179151,-0.957181760827085,0.006034688,certified,61.0,BAR_FULL,173.56961547868164,False
21,85523500000,alt,False,True,,,,0,2.9077605205421126,0.55115849539537,0.5206884128247822,-0.933053909628681,0.038034688,certified,61.0,BAR_FULL,177.37339175306886,False
22,85538500000,alt,False,True,,,,0,2.9077605205421126,0.55115849539537,0.5206884128247822,-0.933053909628681,0.038034688,certified,61.0,BAR_FULL,177.37339175306886,False
23,85570500000,alt,False,True,,,,0,3.020770589338129,0.585969647591819,0.5126396900376973,-0.907396118216276,0.015528128,certified,58.034472514187634,BAR_FULL,175.30882773861003,False
24,85585500000,alt,False,True,,,,0,3.056168424470441,0.5512263675496702,0.5091112778452072,-0.893960881197208,0.031528128,certified,58.034472514187634,BAR_FULL,177.36312242865793,False
