row,ts_ns,owner,engaged,ready,e_z,vz_up,v_bz_applied,sign_bad_vbz_vs_ez,range_m,lateral_m,true_dz_m,pitch_t_rad,gate_age_s,feature_cert_status,feature_span_px,feature_mode,span_x_range,visible_scale_gate_reject
1,233163500000,alt,False,False,,,,0,3.9029952512632704,0.1101242441632458,0.7015947125634219,-0.5236383381866514,0.01584,certified,58.137767414994535,BAR_FULL,226.91143013977216,False
2,233179500000,alt,False,False,,,,0,3.9029952512632704,0.1101242441632458,0.7015947125634219,-0.5236383381866514,0.01584,certified,58.137767414994535,BAR_FULL,226.91143013977216,False
3,233210500000,alt,False,False,,,,0,3.8614598819575754,0.10468854875991936,0.7116013399765515,-0.5384850427170556,0.04784,certified,58.137767414994535,BAR_FULL,224.49665649958177,False
4,233226500000,alt,False,False,,,,0,3.9105476377537487,0.16454281538762286,0.8435944582369713,-0.5582544867224093,0.000353984,certified,62.80127387243033,BAR_FULL,245.58737318975864,False
5,233241500000,alt,False,False,,,,0,3.8081660023360877,0.15189641247955465,0.8468711874964661,-0.6139305511064246,0.031353984,certified,62.80127387243033,BAR_FULL,239.1576760643868,False
6,233273500000,alt,False,False,,,,0,3.7407177379931986,0.14275410918949988,0.8477478316450684,-0.6490192291299464,0.047353984,certified,62.80127387243033,BAR_FULL,234.92183914316894,False
7,233288500000,alt,False,False,,,,0,3.5718515499122288,0.13514721152789944,0.8491733233307253,-0.721349295383434,0.018022976,certified,58.42088667591412,BAR_FULL,208.67073462061052,False
8,233304500000,alt,False,False,,,,0,3.5718515499122288,0.13514721152789944,0.8491733233307253,-0.721349295383434,0.018022976,certified,58.42088667591412,BAR_FULL,208.67073462061052,False
9,233320500000,alt,False,False,,,,0,3.4875695527063697,0.122549617471349,0.8486391348029756,-0.7584509824257253,0.034022976,certified,58.42088667591412,BAR_FULL,203.7469056130273,False
10,233351500000,alt,False,False,,,,0,3.1849939809858157,0.20245807215676045,0.7232674286094617,-0.8227517057134519,0.004030208,certified,62.39390995922599,BAR_FULL,198.7242276703057,False
11,233366500000,alt,False,False,,,,0,3.107380821063941,0.1874915777387633,0.7209251735733504,-0.8511499537834322,0.020030208,certified,62.39390995922599,BAR_FULL,193.88163915848924,False
