anchor_policy,diagnostic_only,n_flights,n_clusters,n_rows,point_sigma_a_mps2,profile_u95_sigma_a_mps2,cluster_bootstrap_u95_sigma_a_mps2,u95_release_sigma_a_mps2,sigma_0_mps,profile_nearly_flat,coverage_monotone_degrade,max_validated_age,verdict,note
old_attenuated_anchor,True,23,23,1638,1.3069277300036368,1.4000000000000001,1.7354300892950971,1.7354300892950971,0.08397546969730924,False,False,none,"HOLD, DATA-INSUFFICIENT",diagnostic side-by-side read of old Task A numbers; RESPONSE47 marks this inadmissible as release physics
shadow_unattenuated_anchor,True,23,23,1638,1.1993330626785552,1.2750000000000001,1.7098675259932024,1.7098675259932024,0.10994746759137086,False,False,none,DIAGNOSTIC_ONLY_SHADOW_STILL_OVER_GATE,diagnostic shadow residuals only; release read must be re-earned on the shipping build
