seed,idx,flight_id,gates_passed,finished,aborted,abort_reason,stale_imu,duration_s,lap_time_s,gate_clips,env_hits,overrun_frac,score,best_so_far,param_hash,log_dir,param.planner.align.max_dz_m,param.planner.commit.abort_min_dist_m,param.planner.approach.reacquire_max_m,param.control.att_rate.vel_p,param.control.att_rate.vel_i,param.control.att_rate.vz_p,param.control.att_rate.vz_i,param.control.att_rate.tilt_max_rad,param.control.att_rate.hover_thrust
20260720,11,20260719T122536-21cd7628,0,False,True,environment collision (impulse=4.1),False,13.344000000011874,,0,1,0.753428927680798,-221.33440000000118,-121.19839999999968,21cd7628fbbf0a7e57779f1d86bf3fb5c3615f72fba0f55ebf6e581bd9134682,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T122536-21cd7628,0.3608306352927652,1.0492413784707173,9.63781388018649,0.1721808538897321,0.2161391775726491,1.21234951733492,0.46857649421841824,0.3220613151410271,0.4872923998151326
20260720,12,20260719T122552-7d4b9c07,0,False,True,environment collision (impulse=1.4),False,11.328000000008615,,0,1,0.75,-221.13280000000086,-121.19839999999968,7d4b9c0798b625b179ec3947b742e6dd6bca1c6e4f84198ec761b8ec5e9c452f,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T122552-7d4b9c07,0.510464966686323,1.0723556401451813,8.932539222987504,0.15,0.18756628018394755,1.2160077252593524,0.43818867876637413,0.42485958188411016,0.5086052624963525
20260720,13,20260719T122605-bfd759f2,0,False,True,max duration,False,45.014999999984866,,0,0,0.7456370377068451,-204.5014999999985,-121.19839999999968,bfd759f2854e018a383b279fbfdd8f20875198bacb3ec08af25540ccf0f780a4,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T122605-bfd759f2,0.5208368424459788,1.1197807963050395,9.947622183994367,0.20975169075290334,0.2154724511906,1.1284085283118441,0.39865720936366245,0.5109767139440914,0.47257494152096474
20260720,14,20260719T122653-58753fef,0,False,True,environment collision (impulse=2.6),False,3.7030000000086147,,0,1,0.7443120260021668,-220.37030000000087,-121.19839999999968,58753feffdc05ee346633edff5e8eff555c6edc93577697fd1b029605d7fd0bf,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T122653-58753fef,0.42913681142275667,1.1349674960984033,9.415503691784243,0.3274804146371308,0.16492725226718363,1.2831434718169046,0.37302037564487944,0.31684873166456917,0.4887900476820153
20260720,15,20260719T122659-be24377d,0,False,True,environment collision (impulse=5.4),False,20.453000000008615,,0,1,0.7518844221105527,-222.04530000000085,-121.19839999999968,be24377ddeb825a19d49ef613716491711f9161ef8158d224a083ad96221f58e,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T122659-be24377d,0.48129399631514663,1.2062984158810388,9.819088962161754,0.23763376031372516,0.21254401075522214,1.2074968657519847,0.45787942459479447,0.5943060996126025,0.5139055226567695
20260720,16,20260719T122723-9a7c5252,0,False,True,environment collision (impulse=2.5),False,5.405999999988126,,0,1,0.7473524962178517,-220.54059999999882,-121.19839999999968,9a7c5252aa6c3bf25277f37f3429218e2d093958aa31b8050b1fdf2f884aa4b8,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T122723-9a7c5252,0.46152051063030686,1.1473350531281474,9.770426080981382,0.15,0.23054506558878,1.0643431340604892,0.5151502673027145,0.3997359993492504,0.49530862172712603
20260720,17,20260719T122731-403149ab,0,False,True,environment collision (impulse=1.7),False,4.297000000020489,,0,1,0.7469654528478058,-220.42970000000204,-121.19839999999968,403149ab76b0a9dede9fe9768d3538b2c4f8d6a64d424d5cad8c3598d7fa3b9a,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T122731-403149ab,0.4573932173984252,1.1682791658273295,10.428636984532943,0.30260130418578807,0.20600971693264053,1.1058733877153468,0.422732889669258,0.5018900287034891,0.46547760363714086
20260720,18,20260719T122738-1f8d4c96,0,False,True,environment collision (impulse=1.6),False,3.9060000000172295,,0,1,0.7433264887063655,-220.3906000000017,-121.19839999999968,1f8d4c9648993a2b1d6cdf3c7c639d31b66499e7b869c37879228090edd1d4a0,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T122738-1f8d4c96,0.3874140955106691,1.2075150203364307,10.04677980779877,0.35030042223562735,0.2122996581987615,1.2833739884752888,0.44789644405264595,0.47474440834693177,0.47768666982187746
20260720,19,20260719T122745-d36867b9,0,False,True,environment collision (impulse=14.1),False,27.76600000000326,,0,2,0.7477863046044865,-242.77660000000031,-121.19839999999968,d36867b989dd074faf76f8e57ca9517bb667004c9a077e9d6c51bc0b36ef6fdc,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T122745-d36867b9,0.4896627110697958,1.0884325685353804,10.211715533690445,0.22235938439312836,0.14068746809626625,1.231879579172839,0.4175467332054735,0.49385851980377177,0.47622768520861997
20260720,20,20260719T122815-43f49180,0,False,True,environment collision (impulse=5.8),False,23.51500000001397,,0,3,0.7474191328286304,-262.3515000000014,-121.19839999999968,43f49180db4ed285d9ac799d756c4c27cb8b79e73007d75bd141abf3fa485900,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T122815-43f49180,0.3977212976751684,1.1463785051778028,9.975095214097523,0.2687680693466707,0.19829949810893788,1.065822054338824,0.43392126630084266,0.43161940789614217,0.44147612801111924
