case,cohort,t_rel_closest_s,mono_s,phase,v_body_x,v_body_y,v_body_z,detection_present,detection_certified,detection_range_m,detection_z_m,state_range_m,state_z_m,state_age_s,state_true_dz_m,lateral_m,events
pass_r1_alt_B_run2,PASS,-2.0,6.485,align,0.4,0.019134047685871684,0.5898255249542123,True,True,12.460027184123847,11.019377427575323,3.9175119615977807,3.9002143402880045,0.007372584,3.7032566157025446,5.144328141347081,"heartbeat:{'ts_ns': 1784662485786409300, 'armed': True, 'src_system': 1, 'src_component': 200} | race:{'ts_ns': 1784662485820109950, 'sim_boot_time_ms': 47120, 'race_start_boot_time_ms': 44676, 'race_finish_time_ns': -1, 'active_gate_index': 0, 'last_gate_race_time': -1}"
pass_r1_alt_B_run2,PASS,-1.9,6.585,align,0.4,0.07645325787378632,0.5113624611493397,True,True,4.1195559006671365,3.9983607048016716,3.8289720613392952,3.80406334900645,0.069882272,3.575972401312744,-0.0624782662877058,"shadow:{'ts_ns': 1784662485842363750, 'owner': 'alt', 'up_legacy_mps': 0.03742145447666293, 'adapter_delta_mps': 1.3877787807814457e-17, 'adapter_ok': True} | shadow:{'ts_ns': 1784662485862354550, 'owner': 'alt', 'up_legacy_mps': 0.05467363786157723, 'adapter_delta_mps': -1.3877787807814457e-17, 'adapter_ok': True} | shadow:{'ts_ns': 1784662485882353250, 'owner': 'alt', 'up_legacy_mps': -0.06351127118442453, 'adapter_delta_mps': 4.163336342344337e-17, 'adapter_ok': True} | heartbeat:{'ts_ns': 1784662485886992050, 'armed': True, 'src_system': 1, 'src_component': 200} | shadow:{'ts_ns': 1784662485902405050, 'owner': 'alt', 'up_legacy_mps': -0.4548769862086455, 'adapter_delta_mps': -1.1102230246251565e-16, 'adapter_ok': True} | feature:{'ts_ns': 1784662485896042900, 'y_top_px': 202.0, 'span_px': 119.82069938036582, 'center_x_px': 309.5, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662485922353650, 'owner': 'term', 'up_legacy_mps': -0.8774672063707492, 'adapter_delta_mps': 1.3877787807814457e-16, 'adapter_ok': True}"
pass_r1_alt_B_run2,PASS,-1.8,6.685,commit,2.2588410124354117,0.04674307600751097,-0.18264113381279418,True,True,3.8114843154791918,3.261798984755056,3.9222933754974747,3.649655756746109,0.006546232,3.520339204107978,-0.011354769910077486,"shadow:{'ts_ns': 1784662485942365450, 'owner': 'term', 'up_legacy_mps': -0.9982551216645514, 'adapter_delta_mps': -1.1102230246251565e-16, 'adapter_ok': True} | feature:{'ts_ns': 1784662485930920600, 'y_top_px': 99.5, 'span_px': 126.66885963013956, 'center_x_px': 309.0, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662485963881450, 'owner': 'term', 'up_legacy_mps': -0.9777609842096797, 'adapter_delta_mps': 1.942890293094024e-16, 'adapter_ok': True} | feature_side:{'ts_ns': 1784662485930920600, 'y_top_px': 107.54401418076466, 'span_px': 119.2216668332959, 'center_x_px': 317.26683131567734, 'cert_status': 'certified', 'mode': 'SIDE_PAIR'} | feature:{'ts_ns': 1784662485958424100, 'y_top_px': 78.5, 'span_px': 126.4792473095883, 'center_x_px': 313.0, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | heartbeat:{'ts_ns': 1784662485988475950, 'armed': True, 'src_system': 1, 'src_component': 200} | shadow:{'ts_ns': 1784662485988628450, 'owner': 'term', 'up_legacy_mps': -0.8109933324470302, 'adapter_delta_mps': -1.1102230246251565e-16, 'adapter_ok': True} | feature_side:{'ts_ns': 1784662485958424100, 'y_top_px': 89.10848436121957, 'span_px': 118.86527152485934, 'center_x_px': 324.0478305354454, 'cert_status': 'certified', 'mode': 'SIDE_PAIR'} | shadow:{'ts_ns': 1784662486002292400, 'owner': 'term', 'up_legacy_mps': -0.7705359632133221, 'adapter_delta_mps': 1.1102230246251565e-16, 'adapter_ok': True} | feature:{'ts_ns': 1784662485993359200, 'y_top_px': 99.0, 'span_px': 125.06398362438324, 'center_x_px': 321.5, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662486023093500, 'owner': 'term', 'up_legacy_mps': -0.6351016028290568, 'adapter_delta_mps': 1.1102230246251565e-16, 'adapter_ok': True} | feature_side:{'ts_ns': 1784662485993359200, 'y_top_px': 115.74685976380584, 'span_px': 119.02615027163858, 'center_x_px': 330.1475682823065, 'cert_status': 'certified', 'mode': 'SIDE_PAIR'}"
pass_r1_alt_B_run2,PASS,-1.7,6.785,commit,2.1122267310507246,0.05550042018701272,-0.3337509088127941,True,True,3.8909935835361256,3.669517839240162,3.851002404224236,3.3776455959250478,0.011096464,3.4413725345939405,0.04972746942447521,"shadow:{'ts_ns': 1784662486042292500, 'owner': 'term', 'up_legacy_mps': -0.5960900034749567, 'adapter_delta_mps': 5.551115123125783e-17, 'adapter_ok': True} | feature:{'ts_ns': 1784662486028060000, 'y_top_px': 132.0, 'span_px': 124.01612798341996, 'center_x_px': 328.0, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662486062292700, 'owner': 'term', 'up_legacy_mps': -0.5294342115553502, 'adapter_delta_mps': 1.6653345369377348e-16, 'adapter_ok': True} | race:{'ts_ns': 1784662486071021300, 'sim_boot_time_ms': 47371, 'race_start_boot_time_ms': 44676, 'race_finish_time_ns': -1, 'active_gate_index': 0, 'last_gate_race_time': -1} | feature:{'ts_ns': 1784662486062761300, 'y_top_px': 150.0, 'span_px': 124.01612798341996, 'center_x_px': 330.0, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662486082292500, 'owner': 'term', 'up_legacy_mps': -0.4802186562644344, 'adapter_delta_mps': 5.551115123125783e-17, 'adapter_ok': True} | heartbeat:{'ts_ns': 1784662486088324200, 'armed': True, 'src_system': 1, 'src_component': 200} | shadow:{'ts_ns': 1784662486102293600, 'owner': 'term', 'up_legacy_mps': -0.4373414285802622, 'adapter_delta_mps': -5.551115123125783e-17, 'adapter_ok': True} | feature:{'ts_ns': 1784662486097463500, 'y_top_px': 167.5, 'span_px': 125.00399993600205, 'center_x_px': 329.5, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662486122375500, 'owner': 'term', 'up_legacy_mps': -0.3682595330434685, 'adapter_delta_mps': -1.6653345369377348e-16, 'adapter_ok': True}"
pass_r1_alt_B_run2,PASS,-1.6,6.885,commit,2.2947817064539286,0.06939215710741159,-0.35,True,True,3.7233486585162154,3.5605295219773017,3.8528349534021404,3.6333492608518183,0.0,3.704650128020245,0.017334043335399268,"shadow:{'ts_ns': 1784662486142294300, 'owner': 'term', 'up_legacy_mps': -0.3156553615019053, 'adapter_delta_mps': 0.0, 'adapter_ok': True} | feature:{'ts_ns': 1784662486125304500, 'y_top_px': 178.0, 'span_px': 119.06720791217035, 'center_x_px': 326.5, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662486162334500, 'owner': 'term', 'up_legacy_mps': -0.3094478411190901, 'adapter_delta_mps': 5.551115123125783e-17, 'adapter_ok': True} | feature:{'ts_ns': 1784662486159822600, 'y_top_px': 194.0, 'span_px': 123.06502346320826, 'center_x_px': 327.5, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662486182292800, 'owner': 'term', 'up_legacy_mps': -0.28137341402870447, 'adapter_delta_mps': 1.1102230246251565e-16, 'adapter_ok': True} | heartbeat:{'ts_ns': 1784662486189275800, 'armed': True, 'src_system': 1, 'src_component': 200} | shadow:{'ts_ns': 1784662486202297000, 'owner': 'term', 'up_legacy_mps': -0.30076310492923436, 'adapter_delta_mps': 0.0, 'adapter_ok': True} | feature:{'ts_ns': 1784662486194637800, 'y_top_px': 202.5, 'span_px': 122.00409829181969, 'center_x_px': 327.0, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662486222297700, 'owner': 'term', 'up_legacy_mps': -0.43330110795820453, 'adapter_delta_mps': 5.551115123125783e-17, 'adapter_ok': True}"
pass_r1_alt_B_run2,PASS,-1.5,6.985,commit,2.358860807675523,0.047504373129409666,-0.20185545332682156,True,True,3.502460095023436,3.311665335894143,3.6877684666443384,3.557254051198284,0.005230064,3.6268135169241997,0.23316125664390203,"shadow:{'ts_ns': 1784662486242293500, 'owner': 'term', 'up_legacy_mps': -0.4821018908369899, 'adapter_delta_mps': 8.326672684688674e-17, 'adapter_ok': True} | feature:{'ts_ns': 1784662486230218300, 'y_top_px': 178.5, 'span_px': 120.10412149464314, 'center_x_px': 331.0, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662486262340200, 'owner': 'term', 'up_legacy_mps': -0.5488045108810867, 'adapter_delta_mps': 0.0, 'adapter_ok': True} | shadow:{'ts_ns': 1784662486283027700, 'owner': 'term', 'up_legacy_mps': -0.5284518881428804, 'adapter_delta_mps': 0.0, 'adapter_ok': True} | feature:{'ts_ns': 1784662486264102500, 'y_top_px': 164.0, 'span_px': 122.40914998479485, 'center_x_px': 334.0, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | heartbeat:{'ts_ns': 1784662486289511000, 'armed': True, 'src_system': 1, 'src_component': 200} | feature_side:{'ts_ns': 1784662486264102500, 'y_top_px': 172.5445302994798, 'span_px': 136.06762115352115, 'center_x_px': 332.6902081385255, 'cert_status': 'certified', 'mode': 'SIDE_PAIR'} | shadow:{'ts_ns': 1784662486305533250, 'owner': 'term', 'up_legacy_mps': -0.4645422121624732, 'adapter_delta_mps': 0.0, 'adapter_ok': True} | feature:{'ts_ns': 1784662486292014200, 'y_top_px': 168.5, 'span_px': 129.3560976529518, 'center_x_px': 346.0, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | race:{'ts_ns': 1784662486322592350, 'sim_boot_time_ms': 47622, 'race_start_boot_time_ms': 44676, 'race_finish_time_ns': -1, 'active_gate_index': 0, 'last_gate_race_time': -1} | shadow:{'ts_ns': 1784662486327761850, 'owner': 'term', 'up_legacy_mps': -0.389168522901005, 'adapter_delta_mps': 0.0, 'adapter_ok': True} | feature_side:{'ts_ns': 1784662486292014200, 'y_top_px': 174.46714790870917, 'span_px': 139.10276658920208, 'center_x_px': 334.1690677896255, 'cert_status': 'certified', 'mode': 'SIDE_PAIR'}"
pass_r1_alt_B_run2,PASS,-1.4,7.085,commit,2.3126158304641216,0.18600745640796063,-0.31728204449100433,True,True,3.5669240163115123,3.415369247506791,3.502325928082337,3.3237799215307975,0.010481,3.4393925248159145,0.02275207470655848,"shadow:{'ts_ns': 1784662486342326450, 'owner': 'term', 'up_legacy_mps': -0.3701263750142916, 'adapter_delta_mps': 5.551115123125783e-17, 'adapter_ok': True} | feature:{'ts_ns': 1784662486326679600, 'y_top_px': 177.5, 'span_px': 125.19584657647394, 'center_x_px': 334.5, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | feature_side:{'ts_ns': 1784662486326679600, 'y_top_px': 184.67019077291383, 'span_px': 142.0702589985454, 'center_x_px': 332.2639929700332, 'cert_status': 'certified', 'mode': 'SIDE_PAIR'} | shadow:{'ts_ns': 1784662486362282350, 'owner': 'term', 'up_legacy_mps': -0.5237941866716737, 'adapter_delta_mps': 1.1102230246251565e-16, 'adapter_ok': True} | feature:{'ts_ns': 1784662486361253000, 'y_top_px': 157.0, 'span_px': 137.48090776540573, 'center_x_px': 341.5, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662486383080050, 'owner': 'term', 'up_legacy_mps': -0.69935385580567, 'adapter_delta_mps': 1.1102230246251565e-16, 'adapter_ok': True} | feature_side:{'ts_ns': 1784662486361253000, 'y_top_px': 158.3395368415315, 'span_px': 142.37342380337333, 'center_x_px': 332.8148440275311, 'cert_status': 'certified', 'mode': 'SIDE_PAIR'} | heartbeat:{'ts_ns': 1784662486392184650, 'armed': True, 'src_system': 1, 'src_component': 200} | shadow:{'ts_ns': 1784662486402353950, 'owner': 'term', 'up_legacy_mps': -0.7051635808389921, 'adapter_delta_mps': -1.1102230246251565e-16, 'adapter_ok': True} | feature:{'ts_ns': 1784662486396121100, 'y_top_px': 137.0, 'span_px': 141.22322755127783, 'center_x_px': 342.0, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662486425146850, 'owner': 'term', 'up_legacy_mps': -0.6221478153419389, 'adapter_delta_mps': 0.0, 'adapter_ok': True} | feature_side:{'ts_ns': 1784662486396121100, 'y_top_px': 136.70700115513105, 'span_px': 145.47613209959184, 'center_x_px': 332.66922450727, 'cert_status': 'certified', 'mode': 'SIDE_PAIR'}"
pass_r1_alt_B_run2,PASS,-1.3,7.185,commit,2.2266047084212643,0.14835453344583532,-0.34653007250049844,True,True,3.469404870398829,3.350852111989583,3.541817276017043,3.254753377548452,0.0,3.415709565942811,0.042439517772412935,"shadow:{'ts_ns': 1784662486442384950, 'owner': 'term', 'up_legacy_mps': -0.5754139968692995, 'adapter_delta_mps': -5.551115123125783e-17, 'adapter_ok': True} | feature:{'ts_ns': 1784662486430907900, 'y_top_px': 155.5, 'span_px': 142.97202523570826, 'center_x_px': 342.0, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662486463448850, 'owner': 'term', 'up_legacy_mps': -0.48084928836194163, 'adapter_delta_mps': 5.551115123125783e-17, 'adapter_ok': True} | feature_side:{'ts_ns': 1784662486430907900, 'y_top_px': 153.73620340190374, 'span_px': 149.59557420398414, 'center_x_px': 330.5338454364121, 'cert_status': 'certified', 'mode': 'SIDE_PAIR'} | feature:{'ts_ns': 1784662486458660800, 'y_top_px': 174.0, 'span_px': 150.3362896974646, 'center_x_px': 337.5, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662486485103150, 'owner': 'term', 'up_legacy_mps': -0.44609431866564486, 'adapter_delta_mps': -5.551115123125783e-17, 'adapter_ok': True} | heartbeat:{'ts_ns': 1784662486491126950, 'armed': True, 'src_system': 1, 'src_component': 200} | feature_side:{'ts_ns': 1784662486458660800, 'y_top_px': 169.70274888756893, 'span_px': 151.0296014717167, 'center_x_px': 327.4485555054829, 'cert_status': 'certified', 'mode': 'SIDE_PAIR'} | shadow:{'ts_ns': 1784662486502299150, 'owner': 'term', 'up_legacy_mps': -0.44138792701552104, 'adapter_delta_mps': 1.1102230246251565e-16, 'adapter_ok': True} | feature:{'ts_ns': 1784662486493191000, 'y_top_px': 184.5, 'span_px': 152.73833834371774, 'center_x_px': 334.0, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662486525510250, 'owner': 'term', 'up_legacy_mps': -0.46431690761951433, 'adapter_delta_mps': -1.942890293094024e-16, 'adapter_ok': True} | feature_side:{'ts_ns': 1784662486493191000, 'y_top_px': 180.8655855178159, 'span_px': 156.9813144762444, 'center_x_px': 327.0119506636721, 'cert_status': 'certified', 'mode': 'SIDE_PAIR'}"
pass_r1_alt_B_run2,PASS,-1.2,7.285,commit,2.355559294329664,0.05698344191089344,-0.24225162187377125,True,True,3.1788898331827222,3.053886021172635,3.4480010620566075,3.3222314654725986,0.0,3.401640288630293,0.03152352673290183,"shadow:{'ts_ns': 1784662486542315450, 'owner': 'term', 'up_legacy_mps': -0.4717769720509707, 'adapter_delta_mps': -1.1102230246251565e-16, 'adapter_ok': True} | feature:{'ts_ns': 1784662486527918500, 'y_top_px': 189.0, 'span_px': 158.80806024884254, 'center_x_px': 333.0, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662486563617850, 'owner': 'term', 'up_legacy_mps': -0.5326171329444178, 'adapter_delta_mps': 0.0, 'adapter_ok': True} | feature_side:{'ts_ns': 1784662486527918500, 'y_top_px': 184.89910735581395, 'span_px': 160.45188634077192, 'center_x_px': 325.466663551176, 'cert_status': 'certified', 'mode': 'SIDE_PAIR'} | race:{'ts_ns': 1784662486572081650, 'sim_boot_time_ms': 47872, 'race_start_boot_time_ms': 44676, 'race_finish_time_ns': -1, 'active_gate_index': 0, 'last_gate_race_time': -1} | feature:{'ts_ns': 1784662486562577000, 'y_top_px': 183.5, 'span_px': 159.90622251807463, 'center_x_px': 333.5, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662486582703150, 'owner': 'term', 'up_legacy_mps': -0.5981124896710492, 'adapter_delta_mps': -1.3877787807814457e-16, 'adapter_ok': True} | heartbeat:{'ts_ns': 1784662486595613350, 'armed': True, 'src_system': 1, 'src_component': 200} | feature_side:{'ts_ns': 1784662486562577000, 'y_top_px': 179.25683074174324, 'span_px': 163.33553622313187, 'center_x_px': 325.5778936340342, 'cert_status': 'certified', 'mode': 'SIDE_PAIR'} | shadow:{'ts_ns': 1784662486602354350, 'owner': 'term', 'up_legacy_mps': -0.6830840509261006, 'adapter_delta_mps': 1.3877787807814457e-16, 'adapter_ok': True} | feature:{'ts_ns': 1784662486597185400, 'y_top_px': 171.5, 'span_px': 169.07099100673656, 'center_x_px': 335.0, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662486626630150, 'owner': 'term', 'up_legacy_mps': -0.7509300502534959, 'adapter_delta_mps': 1.8041124150158794e-16, 'adapter_ok': True} | feature_side:{'ts_ns': 1784662486597185400, 'y_top_px': 167.02280365584045, 'span_px': 165.9501857101614, 'center_x_px': 325.5629139371895, 'cert_status': 'certified', 'mode': 'SIDE_PAIR'}"
pass_r1_alt_B_run2,PASS,-1.1,7.385,commit,2.335701926192226,0.015029087774892272,-0.11243984674816299,True,True,3.050286726190106,2.8403466338445895,3.196041275671115,3.058503383190712,0.0,3.142747274029947,0.018199847133814295,"shadow:{'ts_ns': 1784662486642386650, 'owner': 'term', 'up_legacy_mps': -0.7726328680898802, 'adapter_delta_mps': 8.326672684688674e-17, 'adapter_ok': True} | feature:{'ts_ns': 1784662486625062600, 'y_top_px': 154.0, 'span_px': 174.39323381370048, 'center_x_px': 336.5, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | feature_side:{'ts_ns': 1784662486625062600, 'y_top_px': 148.74162890434093, 'span_px': 169.77675219437845, 'center_x_px': 326.3710462982443, 'cert_status': 'certified', 'mode': 'SIDE_PAIR'} | shadow:{'ts_ns': 1784662486662354150, 'owner': 'term', 'up_legacy_mps': -0.7852689474920214, 'adapter_delta_mps': 2.7755575615628914e-16, 'adapter_ok': True} | feature:{'ts_ns': 1784662486659958100, 'y_top_px': 138.0, 'span_px': 175.72990639046048, 'center_x_px': 332.5, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784662486682801750, 'owner': 'term', 'up_legacy_mps': -0.7206801963953944, 'adapter_delta_mps': -8.326672684688674e-17, 'adapter_ok': True} | heartbeat:{'ts_ns': 1784662486698570350, 'armed': True, 'src_system': 1, 'src_component': 200} | feature_side:{'ts_ns': 1784662486659958100, 'y_top_px': 135.75295188110601, 'span_px': 170.22894825069397, 'center_x_px': 324.523022173659, 'cert_status': 'certified', 'mode': 'SIDE_PAIR'} | shadow:{'ts_ns': 1784662486702388750, 'owner': 'term', 'up_legacy_mps': -0.6267344754950654, 'adapter_delta_mps': -1.1102230246251565e-16, 'adapter_ok': True} | shadow:{'ts_ns': 1784662486722413450, 'owner': 'term', 'up_legacy_mps': -0.5835804044725637, 'adapter_delta_mps': 0.0, 'adapter_ok': True}"
