case,cohort,t_rel_closest_s,mono_s,phase,v_body_x,v_body_y,v_body_z,detection_present,detection_certified,detection_range_m,detection_z_m,state_range_m,state_z_m,state_age_s,state_true_dz_m,lateral_m,events
pass_r1_alt_B_run10,PASS,-3.0,6.145,align,0.4,-0.0799539496624796,1.2,True,True,4.824216888197631,4.757231811416075,5.119963648022484,5.051965559465277,0.007544472,5.098175742705179,-0.15949358381569492,"feature:{'ts_ns': 1784663115907635200, 'y_top_px': 245.5, 'span_px': 98.6154146165801, 'center_x_px': 314.0, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | heartbeat:{'ts_ns': 1784663115966863650, 'armed': True, 'src_system': 1, 'src_component': 200}"
pass_r1_alt_B_run10,PASS,-2.9,6.245,align,0.4,-0.07965092728436485,1.2,True,True,13.098290423923602,11.84002928000889,4.393803325217512,4.346376308146333,0.000939792,4.3658201710404825,5.031752677422438,"race:{'ts_ns': 1784663116049871750, 'sim_boot_time_ms': 46871, 'race_start_boot_time_ms': 44711, 'race_finish_time_ns': -1, 'active_gate_index': 0, 'last_gate_race_time': -1} | heartbeat:{'ts_ns': 1784663116067276350, 'armed': True, 'src_system': 1, 'src_component': 200}"
pass_r1_alt_B_run10,PASS,-2.8,6.345,align,0.4,-0.09615407128683183,1.0949794586343944,True,True,12.574131679939923,11.331478669780752,4.3262830390555225,4.293369698255332,0.105144792,4.277754436654734,4.881795196449937,"heartbeat:{'ts_ns': 1784663116167950150, 'armed': True, 'src_system': 1, 'src_component': 200}"
pass_r1_alt_B_run10,PASS,-2.7,6.445,align,0.4,-0.10319590526808474,0.9713966265476313,True,True,12.558716554813099,11.310065293938132,4.253534549801606,4.2168143736448895,0.202329792,4.201229021933321,5.108801871108775,"heartbeat:{'ts_ns': 1784663116268439900, 'armed': True, 'src_system': 1, 'src_component': 200}"
pass_r1_alt_B_run10,PASS,-2.6,6.545,align,0.4,-0.03571804453517696,0.9547240539239035,True,True,13.268066315552009,12.019082323378242,4.226627270778503,4.219894987643729,0.035478008,4.076394220021917,5.418684532950484,"race:{'ts_ns': 1784663116300251300, 'sim_boot_time_ms': 47122, 'race_start_boot_time_ms': 44711, 'race_finish_time_ns': -1, 'active_gate_index': 0, 'last_gate_race_time': -1} | heartbeat:{'ts_ns': 1784663116368482800, 'armed': True, 'src_system': 1, 'src_component': 200}"
pass_r1_alt_B_run10,PASS,-2.5,6.645,align,0.4,-0.04331009017438615,0.8253755572242321,True,True,12.349714549074811,11.12594254650686,4.1080659408077,4.100031853444712,0.139838008,3.9556933329385346,5.155959312699653,"heartbeat:{'ts_ns': 1784663116468837100, 'armed': True, 'src_system': 1, 'src_component': 200}"
pass_r1_alt_B_run10,PASS,-2.4,6.745,align,0.4,-0.048959013857034266,0.7005303604421347,True,True,12.845506805327009,11.516637030412154,4.000548346779068,3.9861040311196296,0.236972008,3.861397614154867,5.461663359280545,"race:{'ts_ns': 1784663116550581300, 'sim_boot_time_ms': 47372, 'race_start_boot_time_ms': 44711, 'race_finish_time_ns': -1, 'active_gate_index': 0, 'last_gate_race_time': -1} | heartbeat:{'ts_ns': 1784663116569146200, 'armed': True, 'src_system': 1, 'src_component': 200}"
pass_r1_alt_B_run10,PASS,-2.3,6.845,align,0.4,-0.05260920255890157,0.5934845119189076,True,True,13.273500998416983,11.884121837895043,3.8861718415049347,3.8633710965653862,0.341086008,3.755632889380454,5.656115448412651,"heartbeat:{'ts_ns': 1784663116669638200, 'armed': True, 'src_system': 1, 'src_component': 200}"
pass_r1_alt_B_run10,PASS,-2.2,6.945,align,0.4,-0.05290961782592079,0.5182936788277994,True,True,4.1961159255218305,4.138489930095953,3.7775918439565688,3.7491451850108266,0.438356008,3.648929795179577,0.12568264860388206,"shadow:{'ts_ns': 1784663116685478200, 'owner': 'alt', 'up_legacy_mps': 0.03144166486156217, 'adapter_delta_mps': 0.0, 'adapter_ok': True} | shadow:{'ts_ns': 1784663116705477800, 'owner': 'alt', 'up_legacy_mps': 0.06147586647380754, 'adapter_delta_mps': 0.0, 'adapter_ok': True} | shadow:{'ts_ns': 1784663116725594800, 'owner': 'alt', 'up_legacy_mps': -0.20102429617099737, 'adapter_delta_mps': -2.7755575615628914e-17, 'adapter_ok': True} | shadow:{'ts_ns': 1784663116745480300, 'owner': 'alt', 'up_legacy_mps': -0.5752858106777459, 'adapter_delta_mps': 8.326672684688674e-17, 'adapter_ok': True} | feature:{'ts_ns': 1784663116740466400, 'y_top_px': 229.5, 'span_px': 128.3160161476345, 'center_x_px': 333.0, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784663116765478700, 'owner': 'alt', 'up_legacy_mps': -0.9360742853871962, 'adapter_delta_mps': 2.498001805406602e-16, 'adapter_ok': True} | heartbeat:{'ts_ns': 1784663116769853100, 'armed': True, 'src_system': 1, 'src_component': 200}"
pass_r1_alt_B_run10,PASS,-2.1,7.045,commit,2.306787462930444,0.05293359865135168,-0.16333188385020847,True,True,4.1135114160271575,3.749561206405975,3.9301642598072166,3.7225295512441092,0.000845264,3.762721205866739,0.08652730134589157,"shadow:{'ts_ns': 1784663116785475250, 'owner': 'alt', 'up_legacy_mps': -1.081273893769143, 'adapter_delta_mps': 8.326672684688674e-17, 'adapter_ok': True} | feature:{'ts_ns': 1784663116775174900, 'y_top_px': 139.0, 'span_px': 126.01983970788092, 'center_x_px': 335.5, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | race:{'ts_ns': 1784663116800667450, 'sim_boot_time_ms': 47622, 'race_start_boot_time_ms': 44711, 'race_finish_time_ns': -1, 'active_gate_index': 0, 'last_gate_race_time': -1} | shadow:{'ts_ns': 1784663116805475450, 'owner': 'term', 'up_legacy_mps': -1.0360772371071443, 'adapter_delta_mps': 3.0531133177191805e-16, 'adapter_ok': True} | feature:{'ts_ns': 1784663116803042900, 'y_top_px': 144.5, 'span_px': 130.31116606031887, 'center_x_px': 331.0, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784663116825478250, 'owner': 'term', 'up_legacy_mps': -0.9526044028115277, 'adapter_delta_mps': -6.106226635438361e-16, 'adapter_ok': True} | shadow:{'ts_ns': 1784663116845479350, 'owner': 'term', 'up_legacy_mps': -0.896505822934077, 'adapter_delta_mps': 2.220446049250313e-16, 'adapter_ok': True} | feature:{'ts_ns': 1784663116837578700, 'y_top_px': 163.0, 'span_px': 128.06248474865697, 'center_x_px': 327.0, 'cert_status': 'certified', 'mode': 'FULL_QUAD'} | shadow:{'ts_ns': 1784663116865479050, 'owner': 'term', 'up_legacy_mps': -0.8509888484007679, 'adapter_delta_mps': 2.7755575615628914e-16, 'adapter_ok': True} | heartbeat:{'ts_ns': 1784663116870560850, 'armed': True, 'src_system': 1, 'src_component': 200}"
