episode_id,t_ff,dt_from_first_authoritative_s,impulse,true_dz,h_up_implied,R_state,tz_state,feature_age_s,pitch_att_deg,roll_att_deg,normal_kind,contact_member,cleared_since_prior_contact,class,exclusion,reasons
1,4.6550928,0.034297000000000466,0.0672006830573082,0.05592887342143529,0.7440711265785648,0.8523589204355237,0.4826357130302156,0.0,-43.451611577508075,-15.231993387605904,frontal_or_mixed,ring_face_or_unknown,True,C,frontal_incompatible_dz_burst,"incompatible_dz_within_50ms (this=+0.056 vs other=-0.162 at Δt=34.3ms) → FRONTAL clip, no envelope information"
1,4.6620244,0.04122860000000017,0.06471516191959381,0.05592887342143529,0.7440711265785648,0.8523589204355237,0.4826357130302156,0.0,-43.451611577508075,-15.231993387605904,frontal_or_mixed,ring_face_or_unknown,True,C,frontal_incompatible_dz_burst,"incompatible_dz_within_50ms (this=+0.056 vs other=-0.162 at Δt=41.2ms) → FRONTAL clip, no envelope information"
1,4.668993,0.048197200000000606,0.061208512634038925,0.05592887342143529,0.7440711265785648,0.8523589204355237,0.4826357130302156,0.0,-43.451611577508075,-15.231993387605904,frontal_or_mixed,ring_face_or_unknown,True,C,frontal_incompatible_dz_burst,"incompatible_dz_within_50ms (this=+0.056 vs other=-0.162 at Δt=48.2ms) → FRONTAL clip, no envelope information"
