fixture,attempt,reason,reached_gate,gate_rel_t_right,gate_rel_t_down,gate_rel_t_fwd,gate_rel_age_s,exit_range_m,closest_range_m,closest_fwd_m,gates_passed_flight
20260725T221057-raceprep-t6-B-run2,1,corridor_abort,True,-0.26735283025064727,-0.7046843879138821,1.2386950891852213,0.0208394,1.4499734985109822,1.398748832386334,1.156103593453034,0
20260725T221057-raceprep-t6-B-run2,2,stale_budget,False,-1.352041216669589,-1.394443321375415,2.9103429264618184,0.616060392,3.4989403506930814,3.4989403506930814,2.9103429264618184,0
20260725T221738-raceprep-t6-B-run4,1,stale_budget,False,-0.025983539820312755,-0.6142498679906737,4.301295696126452,0.622456168,4.345011243965209,4.345011243965209,4.301295696126452,1
20260725T221738-raceprep-t6-B-run4,2,pass,True,-0.005778196718916246,0.051490003266768364,0.2145443374266379,0.265707448,0.22071221242960112,0.22071221242960112,0.2145443374266379,1
20260725T221738-raceprep-t6-B-run4,3,corridor_abort,True,-0.6947688228541136,-0.6021332387995387,1.047634132026026,0.210887712,1.3938455542359196,1.3938455542359196,1.047634132026026,1
