attempt,label,idx,flight_id,gates_passed,finished,aborted,abort_reason,stale_imu,duration_s,lap_time_s,gate_clips,env_hits,score,param_hash,log_dir,error
1,campaign,19,20260716T142253-415d9b23,0,False,True,environment collision (impulse=1.2),False,4.077999999979511,,0,1,-220.40779999999796,415d9b2339819050af5bced6d83b4e0c0419d15510f4c3ea66dfac4aa4040eff,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142253-415d9b23,
1,campaign,20,20260716T142300-6b9c0382,0,False,True,environment collision (impulse=1.8),False,4.01500000001397,,0,1,-220.4015000000014,6b9c03821a6915f0349ffb9f3c5ca0d0f8a6cc957f1a42a8d828847348f28f0f,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142300-6b9c0382,
1,campaign,21,20260716T142307-54b61638,1,False,True,environment collision (impulse=2.1),False,15.719000000040978,,0,2,-141.5719000000041,54b61638e85fbe797b1c0323567b3f64de630282871ec91b6d1fea1dcfd9877d,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142307-54b61638,
1,campaign,22,20260716T142325-92ab4ae3,0,False,True,environment collision (impulse=1.9),False,7.719000000040978,,0,1,-220.7719000000041,92ab4ae3e1d3d593c8681591b310f5535c028533b373ee742649f8b1a1627d65,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142325-92ab4ae3,
1,campaign,23,20260716T142335-7f8b0f94,0,False,True,max duration,False,45.01500000001397,,0,1,-224.50150000000139,7f8b0f94aeaa4df4cc9275400251557bb1defebce915b489ee9fbc5ccf06d13f,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142335-7f8b0f94,
1,campaign,24,20260716T142423-d1a8cfb0,0,False,True,environment collision (impulse=3.1),False,7.905999999959022,,0,1,-220.7905999999959,d1a8cfb091c4b1271f7676e075ce42c183f07f176e831a91b2970b1688aecfbb,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142423-d1a8cfb0,
1,campaign,25,20260716T142433-6f021104,1,False,True,environment collision (impulse=1.4),False,8.422000000020489,,0,1,-120.84220000000205,6f021104b194a805f34400e01f3c6aa4664404fe4dd96df22fb33489c61dde1a,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142433-6f021104,
1,campaign,26,20260716T142444-76fd7306,0,False,True,max duration,False,45.01500000001397,,0,2,-244.50150000000139,76fd73062a8f01ea8e6051ad12991459508493221391d11eac435f6d7f2401af,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142444-76fd7306,
1,campaign,27,20260716T142532-f82df691,0,False,True,max duration,False,45.01599999994505,,1,3,-284.5015999999945,f82df6912091e45ad1d262941180e0afcb8021694744bd05662da15511b86f59,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142532-f82df691,
1,campaign,28,20260716T142619-d8d4489b,0,False,True,environment collision (impulse=2.5),False,7.35999999998603,,0,1,-220.7359999999986,d8d4489b275eaed3faeec2936c0c286c0d78f84e98a54cadf2cbf2e4d9a2b514,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142619-d8d4489b,
1,campaign,29,20260716T142630-4b0e34ea,1,False,True,environment collision (impulse=2.6),False,11.405999999959022,,0,1,-121.1405999999959,4b0e34ea72ec0106bb4d7081c95401e19e1bba9a11dd3a3ac8fa91ee06447457,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142630-4b0e34ea,
1,campaign,30,20260716T142644-c3dfe099,0,False,True,environment collision (impulse=1.8),False,28.5,,0,1,-222.85,c3dfe0991d309ac5a011fc6a33dd3de470ab16033bd092ca5f6b49ff310a576e,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142644-c3dfe099,
