t_ff,t_rel,phase,e_meas,ready,n_hist,span_s,gap_s,vz_vis,rate_auth,certified_det,feat_cert,feat_age,R,tz,admit_ok,e_cross,would_capture,owner,vz_cmd_if_term
2.6161748,6.7846039,commit,-0.45,True,30,1.097107172012329,0.09737753868103027,-0.0,1.0,True,certified,0.009168600000000193,2.7181188052730434,2.552225291428836,False,-0.45,False,alt,-0.352633446201822
2.6362401,6.8046692,commit,-0.45,True,31,1.1318180561065674,0.09737753868103027,-0.0,1.0,True,certified,0.0029946000000000694,2.654139767639414,2.5000426455240943,False,-0.45,False,alt,-0.35999385914928234
2.6560985,6.8245276,commit,-0.45,True,31,1.1318180561065674,0.09737753868103027,-0.0,1.0,True,certified,0.022853000000000012,2.619951065977006,2.470683377532561,False,-0.45,False,alt,-0.3642716861999607
2.6761481,6.8445772,commit,-0.45,True,32,1.166623830795288,0.09737753868103027,-0.0,1.0,True,certified,0.006604299999999785,2.5472920838566857,2.4051738627855612,False,-0.45,False,alt,-0.37419332295489927
2.6961932,6.8646223,commit,-0.45,True,32,1.166623830795288,0.09737753868103027,-0.0,1.0,True,certified,0.026649400000000156,2.510980380462211,2.3683208481820426,False,-0.45,False,alt,-0.38001607792747044
2.7172699,6.885699,commit,-0.45,True,33,1.1942992210388184,0.09737753868103027,-0.0,1.0,True,certified,0.017793499999999796,2.4515421893871245,2.3190549381881373,False,-0.45,False,alt,-0.3880891242288396
2.7364506,6.9048797,commit,-0.45,True,33,1.1942992210388184,0.09737753868103027,-0.0,1.0,True,certified,0.03697419999999996,2.42117874979531,2.291167335926915,False,-0.45,False,alt,-0.39281286263445087
2.7561531,6.9245822,commit,-0.45,True,34,1.2289273738861084,0.09737753868103027,-0.0,1.0,True,certified,0.018443100000000268,2.350892349335495,2.2256198965792717,False,-0.45,False,alt,-0.4043817191710408
2.7764568,6.9448859,commit,-0.45,True,35,1.2639434337615967,0.09737753868103027,-0.0,1.0,True,certified,0.007770000000000277,2.2969146940368628,2.1974114779232212,False,-0.45,False,alt,-0.4095728128491402
2.7963775,6.9648066,commit,-0.45,True,35,1.2639434337615967,0.09737753868103027,-0.0,1.0,True,certified,0.0276907000000004,2.2354168355238513,2.1419230585778952,False,-0.45,False,alt,-0.42018316035943165
2.8164768,6.9849059,commit,-0.45,True,36,1.2986035346984863,0.09737753868103027,-0.0,1.0,True,certified,0.010656599999999905,2.1868719880735736,2.104546229269733,False,-0.45,False,alt,-0.42764563091222546
2.8360363,7.0044654,commit,-0.45,True,36,1.2986035346984863,0.09737753868103027,-0.0,1.0,True,certified,0.03021610000000008,2.171794835727082,2.0896259208743313,False,-0.45,False,alt,-0.43069909834551934
2.856142,7.0245711,commit,-0.45,True,37,1.3330450057983398,0.09737753868103027,-0.0,1.0,True,certified,0.013849300000000397,2.106663257817978,2.028002060706188,False,-0.45,False,alt,-0.44378653130490575
2.8768277,7.0452568,commit,-0.45,True,38,1.3609609603881836,0.09737753868103027,-0.0,1.0,True,certified,0.008896700000000202,2.0149386713215556,1.9392734513045589,False,-0.45,False,alt,-0.46409133244956535
2.8961684,7.0645975,commit,-0.45,True,38,1.3609609603881836,0.09737753868103027,-0.0,1.0,True,certified,0.02823740000000008,1.998317763808938,1.9217749174943104,False,-0.45,False,alt,-0.468317070749085
2.9161872,7.0846163,commit,-0.45,True,39,1.396108627319336,0.09737753868103027,-0.0,1.0,True,certified,0.012728099999999909,1.9025488812432272,1.8339793913157052,False,-0.45,False,alt,-0.49073615781164037
2.9364429,7.104872,commit,-0.45,True,40,1.4303312301635742,0.09737753868103027,-0.0,1.0,True,certified,0.00515169999999987,1.8398781578090841,1.7167381340421366,False,-0.45,False,alt,-0.5242500193555495
2.9564437,7.1248728,commit,-0.45,True,40,1.4303312301635742,0.09737753868103027,-0.0,1.0,True,certified,0.02515249999999991,1.7915487606087468,1.6741019112171909,False,-0.45,False,alt,-0.537601680022954
