flight_id,flight,t_rel_s,feature_ts_ns,feature_mode,cert_status,range_z_m,e_side,e_full_same_ts,residual_side_minus_full,psi_age_s,maintenance_no_same_ts_full,e_reject,span_px,commit
20260719T173427-50f9dcc8,20260719T173427-50f9dcc8,10.2088165,1784482479292233984,SIDE_PAIR,none,1.9669598654012264,,,,0.437269248,True,not_certified,211.8968759533958,True
20260719T173427-50f9dcc8,20260719T173427-50f9dcc8,10.2387928,1784482479321005056,SIDE_PAIR,none,2.0068286976358714,,,,0.46604032,True,not_certified,220.56549114707155,True
20260719T173427-50f9dcc8,20260719T173427-50f9dcc8,12.1320385,1784482481222932992,SIDE_PAIR,probation,4.071267110137875,-0.45,,,0.132270848,True,ok,127.22271821339936,False
20260719T173427-50f9dcc8,20260719T173427-50f9dcc8,12.9012784,1784482481993371648,SIDE_PAIR_ROW_ONLY,none,4.886165795212722,,,,0.103640832,True,not_certified,85.82173884017371,False
20260719T173427-50f9dcc8,20260719T173427-50f9dcc8,12.9324263,1784482482021142528,SIDE_PAIR_ROW_ONLY,probation,5.153323227356692,,,,0.131411712,True,row_only_shadow,77.72221753057389,False
20260719T173427-50f9dcc8,20260719T173427-50f9dcc8,13.0334639,1784482482125189376,SIDE_PAIR_ROW_ONLY,none,4.868121011030617,,,,0.23545856,True,not_certified,114.3034153212333,False
20260719T173427-50f9dcc8,20260719T173427-50f9dcc8,13.0721645,1784482482159982848,SIDE_PAIR_ROW_ONLY,none,4.734618135571681,,,,0.270252032,True,not_certified,126.94935698544242,False
20260719T200816-f170ead6,20260719T200816-f170ead6,4.6315751,1784491701880061184,SIDE_PAIR,probation,3.8387992731442617,-0.45,,,0.034667008,True,ok,118.95155163572215,True
20260719T200816-f170ead6,20260719T200816-f170ead6,4.9297501,1784491702178641664,SIDE_PAIR,none,3.492250504959326,,,,0.333247488,True,not_certified,150.2610700163311,True
20260719T200816-f170ead6,20260719T200816-f170ead6,5.0630858,1784491702310570496,SIDE_PAIR,probation,3.7053306940732313,-0.45,,,0.46517632,True,ok,121.6154079940423,True
20260719T200816-f170ead6,20260719T200816-f170ead6,5.4306318,1784491702678521856,SIDE_PAIR,none,3.292753292964056,,,,0.069382656,True,not_certified,169.84193118501634,True
20260719T200816-f170ead6,20260719T200816-f170ead6,5.5270613,1784491702775748352,SIDE_PAIR,certified,3.3662479195553967,-0.45,-0.45,0.0,0.0,False,ok,144.5694246560073,True
20260719T200816-f170ead6,20260719T200816-f170ead6,5.5639547,1784491702810364416,SIDE_PAIR,certified,3.3480442083087034,-0.45,-0.45,0.0,0.0,False,ok,146.63427397565772,True
20260719T200816-f170ead6,20260719T200816-f170ead6,5.5964453,1784491702845203712,SIDE_PAIR,certified,3.3047079501496825,-0.45,-0.45,0.0,0.0,False,ok,147.66433760102709,True
20260719T200816-f170ead6,20260719T200816-f170ead6,5.6312525,1784491702879878912,SIDE_PAIR,certified,3.2025886600772004,-0.45,-0.45,0.0,0.0,False,ok,154.5259277557726,True
20260719T200816-f170ead6,20260719T200816-f170ead6,5.6661194,1784491702914738432,SIDE_PAIR,certified,2.993556510309914,-0.45,-0.45,0.0,0.0,False,ok,166.0999068443724,True
20260719T200816-f170ead6,20260719T200816-f170ead6,5.6936717,1784491702942512128,SIDE_PAIR,certified,2.809776508044811,-0.45,-0.45,0.0,0.0,False,ok,172.39592841862532,True
20260719T200816-f170ead6,20260719T200816-f170ead6,5.7287686,1784491702977224704,SIDE_PAIR,certified,2.8914496471160382,-0.45,-0.45,0.0,0.0,False,ok,171.4700578701534,True
20260719T200816-f170ead6,20260719T200816-f170ead6,5.7635102,1784491703011925760,SIDE_PAIR,certified,2.8965660874657706,-0.45,-0.45,0.0,0.0,False,ok,184.2688350895275,True
20260719T200816-f170ead6,20260719T200816-f170ead6,5.7986557,1784491703046522112,SIDE_PAIR,certified,2.8684048826409,-0.45,-0.45,0.0,0.0,False,ok,184.25967977254834,True
20260719T200816-f170ead6,20260719T200816-f170ead6,5.8334214,1784491703081320448,SIDE_PAIR,certified,2.8279745498050257,-0.45,-0.45,0.0,0.0,False,ok,189.43380688701848,True
20260719T200816-f170ead6,20260719T200816-f170ead6,5.8604508,1784491703109046272,SIDE_PAIR,certified,2.769571139572683,-0.45,-0.45,0.0,0.0,False,ok,196.07510327721658,True
20260719T200816-f170ead6,20260719T200816-f170ead6,5.8955469,1784491703143710720,SIDE_PAIR,certified,2.7025112020078685,-0.45,-0.45,0.0,0.0,False,ok,203.6656983134017,True
20260719T200816-f170ead6,20260719T200816-f170ead6,5.9292884,1784491703178434816,SIDE_PAIR,certified,2.658941091217273,-0.45,-0.45,0.0,0.0,False,ok,209.50921260132338,True
20260719T200816-f170ead6,20260719T200816-f170ead6,5.96525,1784491703213219072,SIDE_PAIR,certified,2.602608146479696,-0.45,-0.45,0.0,0.0,False,ok,202.42627790122128,True
20260719T200816-f170ead6,20260719T200816-f170ead6,5.9992026,1784491703247845376,SIDE_PAIR,probation,2.4928093739522934,-0.45,-0.45,0.0,0.0,False,ok,208.64625057297178,True
20260719T200816-f170ead6,20260719T200816-f170ead6,6.026773,1784491703275631616,SIDE_PAIR,certified,2.461635766451143,-0.45,-0.45,0.0,0.0,False,ok,204.351076803251,True
20260719T200816-f170ead6,20260719T200816-f170ead6,6.0634472,1784491703310408704,SIDE_PAIR,certified,2.439756605575992,-0.45,-0.45,0.0,0.0,False,ok,207.8772240630712,True
20260719T200816-f170ead6,20260719T200816-f170ead6,6.0971206,1784491703345119488,SIDE_PAIR,certified,2.3616577030118657,-0.45,-0.45,0.0,0.0,False,ok,217.28634936350753,True
20260719T200816-f170ead6,20260719T200816-f170ead6,6.5957956,1784491703845029376,SIDE_PAIR,none,0.9912787181615547,,,,0.499909888,True,not_certified,653.8464748725728,True
20260719T200816-f170ead6,20260719T200816-f170ead6,6.6314137,1784491703879840512,SIDE_PAIR,none,0.8778301796130228,,,,0.534721024,True,not_certified,778.5414967515103,True
20260719T200816-f170ead6,20260719T200816-f170ead6,6.6656289,1784491703914542592,SIDE_PAIR,none,0.778870657286741,,,,0.569423104,True,not_certified,988.6782478527278,True
20260719T200816-f170ead6,20260719T200816-f170ead6,6.6945046,1784491703942378240,SIDE_PAIR,none,0.7042776362302039,,,,0.597258752,True,not_certified,1207.8422144586862,True
20260719T200816-f170ead6,20260719T200816-f170ead6,6.7288381,1784491703977093120,SIDE_PAIR,none,0.6133212145893179,,,,0.631973632,True,not_certified,1687.1706819135402,True
20260719T200816-f170ead6,20260719T200816-f170ead6,11.2623808,1784491708511186688,SIDE_PAIR,none,3.104954350763897,,,,0.833265664,True,not_certified,147.8468914801878,False
20260719T200816-f170ead6,20260719T200816-f170ead6,11.2967224,1784491708545734656,SIDE_PAIR,none,3.399088279552017,,,,0.867813632,True,not_certified,141.37647875041202,False
20260719T200816-f170ead6,20260719T200816-f170ead6,11.9980503,1784491709247403520,SIDE_PAIR,probation,2.4728473710475676,-0.29182138566567295,-0.21488396165024537,-0.07693742401542758,0.0,False,ok,209.7203565438412,False
20260719T200816-f170ead6,20260719T200816-f170ead6,12.0955367,1784491709344351488,SIDE_PAIR,probation,2.7314450726376034,,,,0.0,True,scale_gate,361.840116377336,False
20260719T200816-f170ead6,20260719T200816-f170ead6,12.129406,1784491709378989056,SIDE_PAIR,probation,2.766913250010659,-0.1418525342953929,0.03280817038517958,-0.1746607046805725,0.0,False,ok,269.1747488324987,False
20260719T200816-f170ead6,20260719T200816-f170ead6,14.1645012,1784491711413365504,SIDE_PAIR,certified,1.9235941855269922,0.45,0.45,0.0,0.0,False,ok,200.70121762297458,False
20260719T200816-f170ead6,20260719T200816-f170ead6,14.3655191,1784491711614698752,SIDE_PAIR,none,1.787158557643386,,,,0.201333248,True,not_certified,224.657292115156,False
20260719T200816-f170ead6,20260719T200816-f170ead6,14.393047,1784491711642473472,SIDE_PAIR,none,1.5633443483129432,,,,0.229107968,True,not_certified,282.8786279863019,False
20260719T201630-f170ead6,20260719T201630-f170ead6,4.3983472,1784492196046290176,SIDE_PAIR_ROW_ONLY,certified,5.163836739542663,,,,0.035342336,True,row_only_shadow,114.48858788140757,False
20260719T201630-f170ead6,20260719T201630-f170ead6,5.8032203,1784492197448398592,SIDE_PAIR_ROW_ONLY,certified,3.778435060943023,,,,0.034167808,True,row_only_shadow,147.19076090960158,True
20260719T201630-f170ead6,20260719T201630-f170ead6,5.845456,1784492197476086528,SIDE_PAIR_ROW_ONLY,probation,3.643503124305888,,,,0.061855744,True,row_only_shadow,162.57181764546323,True
20260719T201630-f170ead6,20260719T201630-f170ead6,5.876828,1784492197510627072,SIDE_PAIR_ROW_ONLY,none,3.5854337463582446,,,,0.096396288,True,not_certified,168.99216385950405,True
20260719T201630-f170ead6,20260719T201630-f170ead6,8.46966,1784492200115181568,SIDE_PAIR,none,7.022126315616449,,,,0.236214784,True,not_certified,81.85684173759637,False
20260719T201630-f170ead6,20260719T201630-f170ead6,8.6357295,1784492200281285632,SIDE_PAIR,none,6.838443485639997,,,,0.402318848,True,not_certified,85.51546231460696,False
20260719T201630-f170ead6,20260719T201630-f170ead6,8.6984781,1784492200343737344,SIDE_PAIR,none,6.769498270972577,,,,0.46477056,True,not_certified,87.65217835886753,False
20260719T201630-f170ead6,20260719T201630-f170ead6,8.8030931,1784492200448209152,SIDE_PAIR,none,6.657477048351856,,,,0.569242368,True,not_certified,89.11792274154323,False
20260719T201630-f170ead6,20260719T201630-f170ead6,8.9424202,1784492200579660288,SIDE_PAIR,none,6.505857875855446,,,,0.700693504,True,not_certified,99.99999102836568,False
20260719T201630-f170ead6,20260719T201630-f170ead6,8.9709825,1784492200614568960,SIDE_PAIR,none,6.463964062972732,,,,0.735602176,True,not_certified,98.27083969629393,False
20260719T201630-f170ead6,20260719T201630-f170ead6,9.0052865,1784492200649172480,SIDE_PAIR,none,6.087027087009792,,,,0.770205696,True,not_certified,101.79055845431583,False
20260719T201630-f170ead6,20260719T201630-f170ead6,9.0348617,1784492200676973056,SIDE_PAIR,none,5.744097069471426,,,,0.798006272,True,not_certified,110.672814302299,False
20260719T201630-f170ead6,20260719T201630-f170ead6,9.0670925,1784492200712254976,SIDE_PAIR,none,5.604231053106831,,,,0.833288192,True,not_certified,109.95119900414642,False
20260719T201630-f170ead6,20260719T201630-f170ead6,9.1008387,1784492200747054848,SIDE_PAIR,none,5.502212083669404,,,,0.868088064,True,not_certified,112.08365032539331,False
20260719T201630-f170ead6,20260719T201630-f170ead6,9.1391382,1784492200782593792,SIDE_PAIR,none,5.4526748159538645,,,,0.903627008,True,not_certified,112.93340453995995,False
20260719T201630-f170ead6,20260719T201630-f170ead6,9.1737217,1784492200815793408,SIDE_PAIR,none,5.391616277140974,,,,0.936826624,True,not_certified,114.16152228624878,False
20260719T201630-f170ead6,20260719T201630-f170ead6,9.1974693,1784492200843571968,SIDE_PAIR,none,5.348910953516955,,,,0.964605184,True,not_certified,115.13171283203502,False
20260719T201630-f170ead6,20260719T201630-f170ead6,9.2321671,1784492200878740992,SIDE_PAIR,none,5.266005749200036,,,,0.999774208,True,not_certified,117.73911970411206,False
20260719T201630-f170ead6,20260719T201630-f170ead6,9.267513,1784492200913512192,SIDE_PAIR,none,5.200813202330463,,,,1.034545408,True,not_certified,119.1497376663529,False
20260719T201630-f170ead6,20260719T201630-f170ead6,9.3017179,1784492200948514816,SIDE_PAIR,none,5.1659288558547765,,,,1.069548032,True,not_certified,119.63084115302865,False
20260719T201630-f170ead6,20260719T201630-f170ead6,9.3363157,1784492200982525184,SIDE_PAIR,none,5.091400105597643,,,,1.1035584,True,not_certified,122.34073052250875,False
20260719T201630-f170ead6,20260719T201630-f170ead6,9.36437,1784492201010789888,SIDE_PAIR,none,5.049138634545142,,,,1.131823104,True,not_certified,122.9989477323241,False
20260719T201630-f170ead6,20260719T201630-f170ead6,9.3998922,1784492201044996096,SIDE_PAIR,none,5.005134529139966,,,,1.166029312,True,not_certified,124.40080650951961,False
20260719T201630-f170ead6,20260719T201630-f170ead6,9.4324687,1784492201079838464,SIDE_PAIR,none,4.936022004767974,,,,1.20087168,True,not_certified,126.86999692289959,False
20260719T201630-f170ead6,20260719T201630-f170ead6,9.4691756,1784492201114517760,SIDE_PAIR,none,4.894583620599363,,,,1.235550976,True,not_certified,127.63844613094216,False
20260719T201630-f170ead6,20260719T201630-f170ead6,9.5302806,1784492201176978688,SIDE_PAIR,none,4.8072968835375125,,,,1.298011904,True,not_certified,115.13660807357564,False
20260719T201630-f170ead6,20260719T201630-f170ead6,10.3360396,1784492201982347776,SIDE_PAIR_ROW_ONLY,none,3.884861623898661,,,,2.103380992,True,not_certified,167.06068700934793,True
20260719T201630-f170ead6,20260719T201630-f170ead6,10.3672942,1784492202010257664,SIDE_PAIR_ROW_ONLY,none,3.8181925777265953,,,,2.13129088,True,not_certified,154.85490690283535,True
20260719T201630-f170ead6,20260719T201630-f170ead6,13.2306498,1784492204875900416,SIDE_PAIR_ROW_ONLY,none,5.431678627767419,,,,0.027522304,True,not_certified,95.96773591055165,True
20260719T201630-f170ead6,20260719T201630-f170ead6,15.5004405,1784492207146691072,SIDE_PAIR,probation,5.559968390088882,-0.45,,,0.034549248,True,ok,110.18180343095264,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,5.6586377,1784492338380579584,SIDE_PAIR,certified,3.428938728232537,-0.45,-0.45,0.0,0.0,False,ok,157.99172160005241,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,5.6874256,1784492338408574720,SIDE_PAIR,certified,3.3271882158059847,-0.45,-0.45,0.0,0.0,False,ok,166.53643627874948,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,5.7200711,1784492338442940672,SIDE_PAIR,certified,3.3285023929186766,-0.45,-0.45,0.0,0.0,False,ok,166.5026727863659,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,5.7557156,1784492338477851392,SIDE_PAIR,certified,3.128922977416289,-0.45,-0.45,0.0,0.0,False,ok,170.51353743464688,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,5.7914936,1784492338512394496,SIDE_PAIR,certified,3.076833043426804,-0.45,-0.45,0.0,0.0,False,ok,173.1847142351193,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,5.825957,1784492338547137536,SIDE_PAIR,certified,3.013716260384588,-0.45,-0.45,0.0,0.0,False,ok,175.51399112116786,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,5.8558006,1784492338575118848,SIDE_PAIR,certified,2.9682008759196608,-0.45,-0.45,0.0,0.0,False,ok,179.30784612984633,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,5.9569283,1784492338678995712,SIDE_PAIR,probation,2.4855658517835533,-0.45,-0.45,0.0,0.0,False,ok,207.6412656035033,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,5.9927273,1784492338713860352,SIDE_PAIR,probation,2.5347025393839324,-0.45,-0.45,0.0,0.0,False,ok,220.90876191759935,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.0225144,1784492338741669376,SIDE_PAIR,probation,2.549722304733188,-0.45,-0.45,0.0,0.0,False,ok,225.13457269683408,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.0551747,1784492338776362496,SIDE_PAIR,certified,2.4820796959408575,-0.45,-0.45,0.0,0.0,False,ok,187.3665464041327,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.0896165,1784492338810915328,SIDE_PAIR,certified,2.453789565690327,-0.45,-0.45,0.0,0.0,False,ok,193.14701487907263,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.1238435,1784492338845719808,SIDE_PAIR,probation,2.4221829171528055,-0.45,-0.45,0.0,0.0,False,ok,235.83331132418124,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.1883019,1784492338908125952,SIDE_PAIR,certified,2.350909378177712,-0.45,-0.45,0.0,0.0,False,ok,202.347319829501,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.2224886,1784492338942988288,SIDE_PAIR,certified,2.360039073618696,-0.45,-0.45,0.0,0.0,False,ok,211.11559544790282,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.2549852,1784492338977627392,SIDE_PAIR,certified,2.3039204113015956,-0.45,-0.45,0.0,0.0,False,ok,220.88787010290827,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.2910552,1784492339012412416,SIDE_PAIR,certified,2.2229525210106056,-0.45,-0.45,0.0,0.0,False,ok,223.99409144519456,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.3274649,1784492339047335680,SIDE_PAIR,certified,2.1552983633694747,-0.45,-0.45,0.0,0.0,False,ok,232.5369210657277,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.3560347,1784492339075411968,SIDE_PAIR,certified,2.0819080366091516,-0.45,-0.45,0.0,0.0,False,ok,236.6679709493759,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.3876874,1784492339109459968,SIDE_PAIR,certified,2.0324473521435866,-0.45,-0.45,0.0,0.0,False,ok,248.387994388756,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.4225688,1784492339144926720,SIDE_PAIR,certified,1.9388780568960158,-0.45,-0.45,0.0,0.0,False,ok,251.71170801409312,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.4586986,1784492339179547136,SIDE_PAIR,certified,1.8446245029045305,-0.45,-0.45,0.0,0.0,False,ok,260.29419889413896,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.4932921,1784492339213677568,SIDE_PAIR,certified,1.7654946938982303,-0.45,-0.45,0.0,0.0,False,ok,271.46141919695685,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.5226364,1784492339241378816,SIDE_PAIR,certified,1.715484479935911,-0.45,-0.45,0.0,0.0,False,ok,283.3048089605883,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.5548433,1784492339276071168,SIDE_PAIR,certified,1.5979612740538265,-0.45,-0.40913566493568826,-0.04086433506431175,0.0,False,ok,295.5152687220068,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.5895718,1784492339311109120,SIDE_PAIR,certified,1.4694710908491615,-0.45,-0.4044994646635328,-0.045500535336467196,0.0,False,ok,313.948972716491,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.6244693,1784492339345678592,SIDE_PAIR,certified,1.3850133868307322,-0.45,-0.3568618961010103,-0.09313810389898969,0.0,False,ok,336.54527467685915,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.6626734,1784492339380359424,SIDE_PAIR,certified,1.3271587416031214,-0.4174870015198588,-0.3232203044904954,-0.09426669702936341,0.0,False,ok,341.69803750205955,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.6913384,1784492339407895552,SIDE_PAIR,certified,1.2677735845134732,-0.3559877952488162,-0.24491759983445904,-0.11107019541435714,0.0,False,ok,353.2210083141744,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.7203159,1784492339442871552,SIDE_PAIR,certified,1.2139706654873417,-0.3482329262576793,-0.21727889165352687,-0.13095403460415245,0.0,False,ok,375.1798123484401,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.7549959,1784492339477402368,SIDE_PAIR,certified,1.1292388301472043,-0.3064846152470597,-0.20851966911705316,-0.09796494613000656,0.0,False,ok,391.23769504224134,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.7896515,1784492339512175872,SIDE_PAIR,certified,1.0461905435399257,-0.2932941588561862,-0.19243543235992103,-0.10085872649626518,0.0,False,ok,420.0115403787737,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.8253042,1784492339546982912,SIDE_PAIR,certified,0.9796062938597112,-0.29410694058401243,,,0.03480704,True,ok,469.1536775268919,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.8515946,1784492339575413248,SIDE_PAIR,certified,0.9323016409055669,-0.29633595615618086,,,0.063237376,True,ok,503.5302834616326,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,6.8864677,1784492339609451008,SIDE_PAIR,certified,0.863492167085113,-0.3350238002343098,,,0.097275136,True,ok,576.0210390919262,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,11.9913635,1784492344712824064,SIDE_PAIR,none,3.8536373197468716,,,,0.034246912,True,not_certified,169.2620001506085,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.0267426,1784492344747721984,SIDE_PAIR,none,3.8090460605110974,,,,0.069144832,True,not_certified,144.75012215557481,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.053861,1784492344775805440,SIDE_PAIR,none,3.740830445700463,,,,0.097228288,True,not_certified,148.59616481355465,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.0860399,1784492344810079744,SIDE_PAIR,none,3.900535625788016,,,,0.131502592,True,not_certified,133.5189105921336,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.1571397,1784492344879536128,SIDE_PAIR,none,3.2930199129362707,,,,0.034615552,True,not_certified,179.23998490468006,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.1848931,1784492344908042496,SIDE_PAIR,none,3.1837900369843224,,,,0.06312192,True,not_certified,178.53656543706336,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.2179984,1784492344942057728,SIDE_PAIR,none,3.0543742335598068,,,,0.097137152,True,not_certified,191.63669162625604,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.2545403,1784492344976787968,SIDE_PAIR,none,2.9880337993431416,,,,0.131867392,True,not_certified,192.5393380936282,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.2878405,1784492345011497216,SIDE_PAIR,none,2.849998210184738,,,,0.16657664,True,not_certified,195.98164900284888,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.3236069,1784492345046245120,SIDE_PAIR,none,2.784443818659173,,,,0.201324544,True,not_certified,193.15773948688417,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.386236,1784492345108652544,SIDE_PAIR,none,2.6972757523831032,,,,0.263731968,True,not_certified,196.31937563165582,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.4208526,1784492345143438080,SIDE_PAIR,none,2.7418965495030205,,,,0.298517504,True,not_certified,185.64978849045252,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.4913911,1784492345213635072,SIDE_PAIR,none,2.555473463832335,,,,0.368714496,True,not_certified,194.80028045872984,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.5257687,1784492345247513856,SIDE_PAIR,none,2.466526435780847,,,,0.40259328,True,not_certified,196.71473992606582,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.5533771,1784492345275341056,SIDE_PAIR,certified,2.472585531477395,-0.45,-0.45,0.0,0.0,False,ok,175.17143871081947,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.6229506,1784492345344781056,SIDE_PAIR,certified,2.2748092535565894,-0.45,-0.45,0.0,0.0,False,ok,190.07245001416504,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.6568441,1784492345379671552,SIDE_PAIR,probation,1.9017917149630108,-0.45,,,0.034890496,True,ok,299.893456095308,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.6914253,1784492345414124800,SIDE_PAIR,none,1.6902617365025616,,,,0.069343744,True,not_certified,335.2373570256203,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.7192087,1784492345441957888,SIDE_PAIR,probation,1.566708612878431,-0.45,,,0.097176832,True,ok,356.9909861470952,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.7557798,1784492345476560640,SIDE_PAIR_ROW_ONLY,none,1.3513978569391878,,,,0.131779584,True,not_certified,447.82078001178456,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.7924525,1784492345511952384,SIDE_PAIR,none,1.2670833408788227,,,,0.167171328,True,not_certified,468.93389233927616,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.8240043,1784492345546063104,SIDE_PAIR_ROW_ONLY,none,1.1493321291774576,,,,0.201282048,True,not_certified,506.12330380733624,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.8584364,1784492345580787712,SIDE_PAIR_ROW_ONLY,none,1.0334304569966664,,,,0.236006656,True,not_certified,563.7613503076461,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,12.9910873,1784492345712739328,SIDE_PAIR,none,0.9095608310183787,,,,0.367958272,True,not_certified,546.4340733996651,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,13.0254878,1784492345747574784,SIDE_PAIR_ROW_ONLY,none,0.8000212308177568,,,,0.402793728,True,not_certified,660.508980251653,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,13.0550574,1784492345775151104,SIDE_PAIR,none,0.7530605805941749,,,,0.430370048,True,not_certified,750.9114451764636,True
20260719T201851-50f9dcc8,20260719T201851-50f9dcc8,13.0881931,1784492345810085888,SIDE_PAIR,none,0.693547534135807,,,,0.465304832,True,not_certified,887.6316445462445,True
20260719T202445-f170ead6,20260719T202445-f170ead6,14.5586418,1784492700931718912,SIDE_PAIR_ROW_ONLY,none,1.9171081704791741,,,,3.770182144,True,not_certified,194.89826872043028,True
20260719T202445-f170ead6,20260719T202445-f170ead6,14.5877342,1784492700959354880,SIDE_PAIR_ROW_ONLY,none,1.856070531756238,,,,3.797818112,True,not_certified,186.51176902426397,True
20260719T202445-f170ead6,20260719T202445-f170ead6,20.6545556,1784492707028213760,SIDE_PAIR,none,1.938286020961182,,0.45,,0.0,False,not_certified,320.4445851815471,False
20260719T202445-f170ead6,20260719T202445-f170ead6,20.6890612,1784492707062894080,SIDE_PAIR,certified,1.8909243341384003,0.1677517183744694,0.45,-0.2822482816255306,0.0,False,ok,345.0806702021074,False
20260719T202720-50f9dcc8,20260719T202720-50f9dcc8,4.5923498,1784492846428919040,SIDE_PAIR_ROW_ONLY,probation,5.044444357720966,,,,0.500047616,True,row_only_shadow,112.86343989730165,False
20260720T053402-f170ead6,20260720T053402-f170ead6,4.8310181,1784525648506669568,SIDE_PAIR,probation,4.952811735268643,-0.45,,,0.402845696,True,ok,116.58104300449361,False
20260720T053402-f170ead6,20260720T053402-f170ead6,4.8823731,1784525648541516032,SIDE_PAIR,probation,4.873251137812698,-0.45,,,0.43769216,True,ok,119.92254461357868,False
20260720T053402-f170ead6,20260720T053402-f170ead6,4.9090265,1784525648569341952,SIDE_PAIR,probation,4.816362755321933,-0.45,,,0.46551808,True,ok,120.74036112033392,False
20260720T053402-f170ead6,20260720T053402-f170ead6,4.9484753,1784525648604200192,SIDE_PAIR,certified,4.8374393314356094,-0.45,,,0.50037632,True,ok,118.6041339233806,False
20260720T053402-f170ead6,20260720T053402-f170ead6,5.0191018,1784525648638810624,SIDE_PAIR_ROW_ONLY,probation,4.73401331490938,,,,0.534986752,True,row_only_shadow,124.11249487003298,False
20260720T053402-f170ead6,20260720T053402-f170ead6,5.0244958,1784525648673643008,SIDE_PAIR,probation,4.796432703296325,-0.45,,,0.569819136,True,ok,121.07600456534794,False
20260720T053402-f170ead6,20260720T053402-f170ead6,5.0466989,1784525648708237312,SIDE_PAIR_ROW_ONLY,none,4.756576390605605,,,,0.60441344,True,not_certified,121.48361167811703,False
20260720T053402-f170ead6,20260720T053402-f170ead6,5.0910111,1784525648735813376,SIDE_PAIR_ROW_ONLY,none,4.721059773113121,,,,0.631989504,True,not_certified,121.92202766190908,False
