flight,flight_id,frame_id,mono_ns,t_rel_s,feature_ts_ns,topic,phase,commit,source,feature_mode,cert_status,range_z_m,range_norm_m,x_m,y_down_m,gate_age_s,center_x_px,y_top_px,span_px,span_x_range,e_meas,e_reject,level_pitch_rad,level_roll_rad,image_w,image_h,det_confidence,det_cert_status,setpoint_speed_xy_mps,setpoint_vz_up_mps,truth_vz_up_mps
F2,20260720T071112-cd18c5fb,240,208148137746000,4.6657013,1784531478028323300,feature,align,False,detector,FULL_QUAD,certified,5.059770826131367,5.209102819106949,0.4543179669730194,-1.1519837463885372,0.0,331.0,225.5,106.04244433244644,536.550466164972,-0.45,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,0.4899822186484207,-1.0625175830803133,-0.3444333418412575
F2,20260720T071112-cd18c5fb,242,208148207660200,4.7356155,1784531478097818000,feature,align,False,detector,FULL_QUAD,certified,5.108256458822916,5.235114490526192,0.5080918665873224,-1.0266364180755985,0.0,338.0,232.0,90.79647570252934,463.8116834458034,-0.45,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,0.5030479828602177,-0.976154886242472,-1.1564252909236343
F2,20260720T071112-cd18c5fb,243,208148243475600,4.7714309,1784531478132755600,feature,align,False,detector,FULL_QUAD,certified,5.097373683449151,5.214008043689603,0.5246464473727281,-0.9630199978188891,0.0109714,339.5,236.5,87.96590248499699,448.3950763678779,-0.45,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,0.5092868005733107,-0.9161678819726632,-1.0978380418143527
F2,20260720T071112-cd18c5fb,244,208148271207000,4.7991623,1784531478160845200,feature,align,False,detector,FULL_QUAD,certified,5.1561176975496075,5.262634582853961,0.494222195741082,-0.9303319100746148,0.00699428,336.5,240.5,93.90420650854784,484.1811410530766,-0.45,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,0.5154245361069364,-0.898535591439529,-0.6046299490740061
F2,20260720T071112-cd18c5fb,245,208148304610300,4.8325656,1784531478195088200,feature,align,False,detector,FULL_QUAD,certified,5.175080016822477,5.27224439582531,0.4584910788644656,-0.8971586924272379,0.006256824,335.5,242.0,89.80534505250787,464.74984658508083,-0.45,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,0.49958253634978667,-0.9123653347478891,-0.48861603492043193
F2,20260720T071112-cd18c5fb,246,208148340315600,4.8682709,1784531478229801600,feature,align,False,detector,FULL_QUAD,certified,5.109643179152723,5.20234082961267,0.42682115085503997,-0.8796137756855995,0.005384736,333.0,242.5,89.26925562588724,456.1340431168556,-0.45,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,0.48286947359513677,-0.8923655210182373,-0.8975268152581031
F2,20260720T071112-cd18c5fb,247,208148374598600,4.9025539,1784531478264545000,feature,align,False,detector,FULL_QUAD,certified,5.16269749192955,5.256369014952962,0.4013719261514215,-0.9027017254217498,0.004716544,333.5,243.5,93.90420650854784,484.7990114233145,-0.45,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,0.4696993234858137,-0.8518416846381571,-1.1702253762666186
F2,20260720T071112-cd18c5fb,248,208148408562200,4.9365175,1784531478300117800,feature,align,False,detector,FULL_QUAD,certified,5.184240024931491,5.279355411823934,0.38285459729820126,-0.9212335673327519,0.003481744,332.5,242.0,96.0260381354974,497.8220303376433,-0.45,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,0.46547486430189305,-0.8693780068682848,-1.0026300066404985
F2,20260720T071112-cd18c5fb,249,208148439207000,4.9671623,1784531478326973500,feature,align,False,detector,FULL_QUAD,certified,5.140933034560737,5.236265854782491,0.35119942092824663,-0.9305625195884554,0.0,331.0,240.0,100.9752444909147,519.1069700761905,-0.45,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,0.459615459943791,-0.868322139103204,-1.063528982036851
F2,20260720T071112-cd18c5fb,250,208148471923600,4.9998789,1784531478361746900,feature,align,False,detector,FULL_QUAD,certified,5.151599119043424,5.2516505432189655,0.32854896261000477,-0.9658755219648958,0.004401336,332.0,236.5,98.85848471426213,509.2792827639606,-0.45,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,0.4462746086230067,-0.8469508145372385,-1.0464626048670285
F2,20260720T071112-cd18c5fb,251,208148506015500,5.0339708,1784531478396396500,feature,align,False,detector,FULL_QUAD,certified,5.1356349037430356,5.22683204672943,0.30499584794538237,-0.9230411220038364,0.0,331.0,238.0,100.9752444909147,518.5719900215282,-0.45,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,0.4439330284191262,-0.8544999131996723,-1.002078774812381
F2,20260720T071112-cd18c5fb,252,208148540596800,5.0685521,1784531478431063500,feature,align,False,detector,FULL_QUAD,certified,5.12406832303512,5.213846178220605,0.2907079795618247,-0.9184795379499444,0.0,331.5,237.0,99.72462083156798,510.9957706297257,-0.45,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,0.4360411377178444,-0.8181541787138819,-1.19931123081711
F2,20260720T071112-cd18c5fb,253,208148574353800,5.1023091,1784531478465889500,feature,align,False,detector,FULL_QUAD,certified,4.99584034955638,5.105194135058773,0.27715428824524135,-1.0137908358681074,0.0,332.5,231.5,101.40019723846694,506.57919681690856,-0.45,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,0.43199921284204057,-0.7965536823849138,-1.0897894097787104
F2,20260720T071112-cd18c5fb,255,208148636850400,5.1648057,1784531478528263600,feature,align,False,tracker,SIDE_PAIR,none,3.6401409743309965,3.7088258242641445,0.09935236935436303,-0.7034854571552063,0.0,313.09945489266863,220.8558485931067,155.63460350533578,566.5318972435313,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,0.4450710217828281,-0.5264128167617436,-1.0102979166747268
F2,20260720T071112-cd18c5fb,257,208148706621300,5.2345766,1784531478597809000,feature,commit,True,detector,FULL_QUAD,certified,3.8041822371409286,3.839306429614146,0.28818507394431564,-0.4306050745795632,0.0,353.0,250.5,145.82523787054146,554.7457796339645,-0.45,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.7788599533037248,0.030553400971418197,-0.9151575585379672
F2,20260720T071112-cd18c5fb,261,208148838528000,5.3664833,1784531478729590600,feature,commit,True,tracker,SIDE_PAIR,probation,2.964745855157551,3.3640301993928916,0.3194667342611048,-1.5572161707528092,0.0,351.50206050912334,131.01617332500064,150.52409237979776,446.26567898435775,-0.45,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,probation,1.5212565831474059,0.22829466149786423,-0.0630636042297775
F2,20260720T071112-cd18c5fb,271,208149172092200,5.7000475,1784531479062956400,feature,commit,True,tracker,SIDE_PAIR,none,3.3181669177203057,3.3776162560314447,0.28484121422417696,-0.5629612436337834,0.008064912,377.12654557532505,219.2034432065779,183.31274159036246,608.2622747417519,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.7513400600110276,0.22228445551777734,-0.8093830926799531
F2,20260720T071112-cd18c5fb,285,208149636841400,6.1647967,1784531479528186500,feature,commit,True,tracker,SIDE_PAIR,probation,2.772713831703781,3.2726213026419195,0.18149730461986674,-1.7289207403464029,0.0,339.37912102775215,100.12682765648653,150.01058899121375,415.9364349979693,-0.45,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,probation,1.480409737376281,0.08575810515571784,-0.7530035031424391
F2,20260720T071112-cd18c5fb,287,208149706764000,6.2347193,1784531479597761900,feature,commit,True,tracker,SIDE_PAIR,none,2.460693691933111,2.9865716937455233,-0.02065168120570164,-1.6923860506474215,0.0,285.6616431867739,80.86174785285631,187.65672375489817,461.7657163925123,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.4576449273961918,0.17138010492398478,-0.5151803881994891
F2,20260720T071112-cd18c5fb,293,208149907642600,6.4355979,1784531479798964900,feature,commit,True,tracker,SIDE_PAIR,none,2.20523791304153,2.747971705364627,0.045657818509048584,-1.6389599153053769,0.0079314,329.15229877402504,56.75649027910756,171.01780253842765,377.1349419627906,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.4117401661357678,0.33324159221968985,-0.3454249486517681
F2,20260720T071112-cd18c5fb,298,208150074148800,6.6021041,1784531479965709900,feature,commit,True,detector,FULL_QUAD,certified,2.1837498917296645,2.5972953273331214,0.0818673191405653,-1.4037368591776311,0.0,320.5,61.0,177.55280904564702,387.73092752972946,-0.43836628490830676,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.4666174922855229,0.33324159221968985,1.1366735586093604
F2,20260720T071112-cd18c5fb,298,208150074148800,6.6021041,1784531479965709900,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,2.1837498917296645,2.5972953273331214,0.0818673191405653,-1.4037368591776311,0.0,324.07352281902604,61.021575019323386,192.7294318630165,420.872875963982,-0.45,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.4666174922855229,0.33324159221968985,1.1366735586093604
F2,20260720T071112-cd18c5fb,299,208150102418200,6.6303735,1784531479993161000,feature,commit,True,detector,FULL_QUAD,certified,2.1917528421853127,2.585307363582084,0.07066426751786707,-1.3693210742044803,0.0,315.5,67.0,183.273020382161,401.6891633184881,-0.41010841618228855,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.462331340376479,0.33324159221968985,0.2813885548208306
F2,20260720T071112-cd18c5fb,299,208150102418200,6.6303735,1784531479993161000,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,2.1917528421853127,2.585307363582084,0.07066426751786707,-1.3693210742044803,0.0,318.7510537504727,67.4531505648145,196.10552332546808,429.81483811683285,-0.4393188417912989,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.462331340376479,0.33324159221968985,0.2813885548208306
F2,20260720T071112-cd18c5fb,300,208150138151700,6.666107,1784531480027996900,feature,commit,True,detector,FULL_QUAD,certified,2.1316069594271383,2.514582938653053,0.06634985106156188,-1.3322825613025646,0.0,310.5,68.5,185.21878954360974,394.813660807829,-0.33625258163778976,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.4694309838304604,0.33324159221968985,-0.8211979979370583
F2,20260720T071112-cd18c5fb,300,208150138151700,6.666107,1784531480027996900,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,2.1316069594271383,2.514582938653053,0.06634985106156188,-1.3322825613025646,0.0,317.4592369808031,68.48458246211356,203.34099153635307,433.44307269570504,-0.3774614705354169,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.4694309838304604,0.33324159221968985,-0.8211979979370583
F2,20260720T071112-cd18c5fb,301,208150172095000,6.7000503,1784531480062738500,feature,commit,True,detector,FULL_QUAD,certified,2.0990217831725255,2.455574394975062,0.06568886477603565,-1.272650044619026,0.0,311.0,72.5,198.3053201505194,416.2471867149418,-0.31749504177958443,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.4727375903692235,0.33324159221968985,-0.6863453787009872
F2,20260720T071112-cd18c5fb,301,208150172095000,6.7000503,1784531480062738500,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,2.0990217831725255,2.455574394975062,0.06568886477603565,-1.272650044619026,0.0,317.40432224970016,70.37720923509822,211.35072373045665,443.62977299950694,-0.3312068788356011,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.4727375903692235,0.33324159221968985,-0.6863453787009872
F2,20260720T071112-cd18c5fb,302,208150206326000,6.7342813,1784531480097612300,feature,commit,True,detector,FULL_QUAD,certified,2.0128849435913914,2.37396700792764,0.06440746223697916,-1.2569269021706009,0.0,305.0,62.5,196.1249601657066,394.7769793800122,-0.23730212156147812,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.475797690063491,0.33324159221968985,-0.31849458083940446
F2,20260720T071112-cd18c5fb,302,208150206326000,6.7342813,1784531480097612300,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,2.0128849435913914,2.37396700792764,0.06440746223697916,-1.2569269021706009,0.0,316.9262436249978,63.505677547545716,218.72522031032582,440.26870274636485,-0.3028007526351291,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.475797690063491,0.33324159221968985,-0.31849458083940446
F2,20260720T071112-cd18c5fb,303,208150241394800,6.7693501,1784531480132076000,feature,commit,True,detector,FULL_QUAD,certified,1.9027490654879835,2.292879666489552,0.03521499511243838,-1.2789069797702557,0.0,295.0,49.0,208.0384579831335,395.8449815129684,-0.23254347185842905,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.4431185325724492,0.33324159221968985,-0.03634651910328357
F2,20260720T071112-cd18c5fb,303,208150241394800,6.7693501,1784531480132076000,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,1.9027490654879835,2.292879666489552,0.03521499511243838,-1.2789069797702557,0.0,309.58880140677667,47.97036323329121,236.50378517565142,450.0073562273415,-0.2938761769716805,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.4431185325724492,0.33324159221968985,-0.03634651910328357
F2,20260720T071112-cd18c5fb,304,208150268520200,6.7964755,1784531480159929900,feature,commit,True,detector,FULL_QUAD,certified,1.8205209770928898,2.225537378690966,0.007765283910585188,-1.2801014398402932,0.0,282.5,39.0,213.03755537463343,387.8393384681083,-0.1851786338621162,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.4281072296813142,0.33324159221968985,-0.39140781217225185
F2,20260720T071112-cd18c5fb,304,208150268520200,6.7964755,1784531480159929900,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,1.8205209770928898,2.225537378690966,0.007765283910585188,-1.2801014398402932,0.0,304.4316810855182,38.56428781292355,249.4580664898529,454.1436429498101,-0.2721470338230747,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.4281072296813142,0.33324159221968985,-0.39140781217225185
F2,20260720T071112-cd18c5fb,305,208150303798100,6.8317534,1784531480194656100,feature,commit,True,detector,FULL_QUAD,certified,1.7168908179638442,2.1302923858979095,0.024272159765277045,-1.260889539518184,0.0,281.5,31.5,223.0022421411946,382.87050191756686,-0.1198992714440753,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.409706944610765,0.33324159221968985,-0.7475168821002333
F2,20260720T071112-cd18c5fb,305,208150303798100,6.8317534,1784531480194656100,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.7168908179638442,2.1302923858979095,0.024272159765277045,-1.260889539518184,0.0,301.78122036951027,32.482839680580874,259.7126249968082,445.89822116630717,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.409706944610765,0.33324159221968985,-0.7475168821002333
F2,20260720T071112-cd18c5fb,306,208150338727400,6.8666827,1784531480229388300,feature,commit,True,detector,FULL_QUAD,certified,1.648511592213068,2.0410611171228696,0.04819051533367421,-1.2025047560828463,0.009296312,285.5,27.5,227.1079038695043,374.3900122120889,-0.03143560733548645,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.395029416036007,0.33324159221968985,-0.40894841742622956
F2,20260720T071112-cd18c5fb,306,208150338727400,6.8666827,1784531480229388300,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,1.648511592213068,2.0410611171228696,0.04819051533367421,-1.2025047560828463,0.009296312,306.25831004597194,29.399615972462602,263.0072936236333,433.5705723751456,-0.14789769406066094,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.395029416036007,0.33324159221968985,-0.40894841742622956
F2,20260720T071112-cd18c5fb,307,208150373706100,6.9016614,1784531480264298600,feature,commit,True,detector,FULL_QUAD,certified,1.5762884941520543,1.958798741095215,0.014608971110171308,-1.1627526260057,0.008059432,271.5,24.5,239.00209204105306,376.7362477625822,-0.02277092753551163,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3926156740979336,0.33324159221968985,-0.010474259131304287
F2,20260720T071112-cd18c5fb,307,208150373706100,6.9016614,1784531480264298600,feature_side,commit,True,tracker_parallel,SIDE_PAIR,probation,1.5762884941520543,1.958798741095215,0.014608971110171308,-1.1627526260057,0.008059432,296.452927289836,25.799102165424486,287.0880751090662,452.53362960268186,-0.1601935197772337,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,probation,1.3926156740979336,0.33324159221968985,-0.010474259131304287
F2,20260720T071112-cd18c5fb,308,208150408857100,6.9368124,1784531480298793200,feature,commit,True,detector,FULL_QUAD,certified,1.497103373282544,1.884470214415466,0.026223899581717836,-1.144212299276593,0.0,267.0,16.0,244.0327846827143,365.34230514002434,0.025564722327002853,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3793854312377976,0.33324159221968985,-0.45409451729582395
F2,20260720T071112-cd18c5fb,308,208150408857100,6.9368124,1784531480298793200,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,1.497103373282544,1.884470214415466,0.026223899581717836,-1.144212299276593,0.0,297.6463592271962,17.61342016132213,301.42493901230114,451.26429298680114,-0.1401893469105473,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.3793854312377976,0.33324159221968985,-0.45409451729582395
F2,20260720T071112-cd18c5fb,309,208150438790800,6.9667461,1784531480326569300,feature,commit,True,detector,FULL_QUAD,certified,1.4409211052718314,1.8250063953457596,0.032456663516831394,-1.1195272557774028,0.0,265.5,10.0,255.07057846799972,367.53657984843557,0.05184613472384944,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.363899729276213,0.33324159221968985,-0.5509973031715387
F2,20260720T071112-cd18c5fb,309,208150438790800,6.9667461,1784531480326569300,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.4409211052718314,1.8250063953457596,0.032456663516831394,-1.1195272557774028,0.0,297.3457577991671,12.805092060073846,314.80321523136047,453.60659683429816,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.363899729276213,0.33324159221968985,-0.5509973031715387
F2,20260720T071112-cd18c5fb,310,208150470606100,6.9985614,1784531480361406400,feature,commit,True,detector,FULL_QUAD,certified,1.3790571721205138,1.7324278978709382,0.02374008284986481,-1.0483053685881663,0.0,259.5,7.0,265.1207272168662,365.61664034622567,0.09609947540341199,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3758991487328323,0.33324159221968985,0.5962509791772734
F2,20260720T071112-cd18c5fb,310,208150470606100,6.9985614,1784531480361406400,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.3790571721205138,1.7324278978709382,0.02374008284986481,-1.0483053685881663,0.0,314.2369595254786,8.596886764220997,355.57010738338994,490.35150677872514,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.3758991487328323,0.33324159221968985,0.5962509791772734
F2,20260720T071112-cd18c5fb,311,208150504669700,7.032625,1784531480395970000,feature,commit,True,detector,FULL_QUAD,certified,1.316321586403276,1.6522460238391528,0.03278690130718806,-0.9980678451707206,0.0,260.0,5.0,274.18242102658587,360.91223940960646,0.12608639114647818,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3719666321851611,0.33324159221968985,0.2440111935124299
F2,20260720T071112-cd18c5fb,311,208150504669700,7.032625,1784531480395970000,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.316321586403276,1.6522460238391528,0.03278690130718806,-0.9980678451707206,0.0,336.9580430245644,4.969210032997793,399.203160371125,525.4797373569207,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.3719666321851611,0.33324159221968985,0.2440111935124299
F2,20260720T071112-cd18c5fb,312,208150539550100,7.0675054,1784531480430727000,feature,commit,True,detector,FULL_QUAD,certified,1.2654288899954418,1.6053468412541072,0.03738311009137784,-0.9871325686904164,0.0,264.0,2.0,282.02836736753983,356.8868438651326,0.146112794883707,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3568881592417301,0.33324159221968985,-0.7074086515504032
F2,20260720T071112-cd18c5fb,312,208150539550100,7.0675054,1784531480430727000,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.2654288899954418,1.6053468412541072,0.03738311009137784,-0.9871325686904164,0.0,347.1247672705672,0.21630895534088346,429.1603688903333,543.0719292349288,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.3568881592417301,0.33324159221968985,-0.7074086515504032
F2,20260720T071112-cd18c5fb,313,208150573979400,7.1019347,1784531480465555400,feature,commit,True,detector,FULL_QUAD,certified,1.194004793393273,1.543267160575786,0.018503090597060318,-0.9775907722068031,0.0,262.0,0.0,296.0,353.4254188444088,0.1378038544011053,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3441643683922997,0.33324159221968985,-0.10180385318495636
F2,20260720T071112-cd18c5fb,313,208150573979400,7.1019347,1784531480465555400,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.194004793393273,1.543267160575786,0.018503090597060318,-0.9775907722068031,0.0,328.0472958673443,0.14273761157527098,428.2151134143577,511.29089802018706,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.3441643683922997,0.33324159221968985,-0.10180385318495636
F2,20260720T071112-cd18c5fb,314,208150602000200,7.1299555,1784531480493214800,feature,commit,True,detector,FULL_QUAD,certified,1.1395733864973996,1.49563532257951,-0.003946212552818218,-0.9686495456773059,0.0,260.0,0.0,314.0,357.82604336018346,0.08857909091422259,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3191544593844522,0.33324159221968985,0.017479053436338987
F2,20260720T071112-cd18c5fb,314,208150602000200,7.1299555,1784531480493214800,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.1395733864973996,1.49563532257951,-0.003946212552818218,-0.9686495456773059,0.0,326.9732429475043,-0.4969693277820397,441.9531832200913,503.6380856754252,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.3191544593844522,0.33324159221968985,0.017479053436338987
F2,20260720T071112-cd18c5fb,315,208150638869800,7.1668251,1784531480528160300,feature,commit,True,detector,FULL_QUAD,certified,1.064305018103599,1.4338838060745474,-0.023989945298364006,-0.9605738286497867,0.0,263.0,0.0,336.0,357.6064860828092,0.03519142721221186,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.2862567821397302,0.33324159221968985,-0.6079756287453972
F2,20260720T071112-cd18c5fb,315,208150638869800,7.1668251,1784531480528160300,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.064305018103599,1.4338838060745474,-0.023989945298364006,-0.9605738286497867,0.0,308.51420460708107,0.4131652416752729,421.9355397795273,449.06811230360154,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.2862567821397302,0.33324159221968985,-0.6079756287453972
F2,20260720T071112-cd18c5fb,316,208150671664100,7.1996194,1784531480562728400,feature,commit,True,tracker,SIDE_PAIR,probation,1.0055592429041487,1.3300085551001881,-0.033637139112020056,-0.8698516589178205,0.0,310.3688416265154,0.4165066898073606,437.0860570219684,439.51592458297006,-0.14513021597705314,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,probation,1.2579549445480949,0.33324159221968985,-0.0688717391355893
F2,20260720T071112-cd18c5fb,317,208150706321300,7.2342766,1784531480597732700,feature,retreat,False,tracker,SIDE_PAIR_ROW_ONLY,probation,0.9345760381038861,1.2367973117964548,-0.024618874602961843,-0.809709287634929,0.0,307.5462797728226,-1.0628410605741117,487.11503953555734,455.24604374995903,,row_only_shadow,-0.31070304002823274,0.00025602409079155774,640,360,0.5,probation,1.2,0.0,0.20306109023355967
F2,20260720T071112-cd18c5fb,318,208150741119000,7.2690743,1784531480632251300,feature,retreat,False,tracker,SIDE_PAIR_ROW_ONLY,probation,0.8693641797742511,1.172265487998714,-0.028956810358651733,-0.7858586389498812,0.0,311.72218628969574,-1.5933989833824889,515.675763148113,448.3100368587202,,row_only_shadow,-0.31070304002823274,0.00025602409079155774,640,360,0.5,probation,1.2,0.19042376698267993,-0.44447909008699094
F3,20260720T071220-5b501b4c,208,208214770954100,2.9998195,1784531544661765400,feature,hover,False,detector,FULL_QUAD,certified,5.293251455221918,6.143251149622634,0.022817303181004767,-3.1177721356453243,0.0,321.0,134.0,80.02499609497022,423.5924270338294,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,-0.0,0.15491203249651905
F3,20260720T071220-5b501b4c,209,208214805624700,3.0344901,1784531544696689500,feature,takeoff,False,detector,FULL_QUAD,certified,5.332031415729456,6.185603715742807,0.024140455694394686,-3.1353710383755575,0.0,320.5,134.0,79.02531240052139,421.36544835741455,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,2.1763082561248912e-05
F3,20260720T071220-5b501b4c,210,208214840828100,3.0696935,1784531544731452100,feature,takeoff,False,detector,FULL_QUAD,certified,5.198757137577563,6.135127384270748,0.009289137180839983,-3.25770255819122,0.0,321.0,126.0,82.0,426.29808528136016,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.20166900807094795
F3,20260720T071220-5b501b4c,211,208214874881700,3.1037471,1784531544766166700,feature,takeoff,False,detector,FULL_QUAD,certified,5.270281056338094,6.12617077290618,-0.009694700682728027,-3.1231413574784614,0.0,321.5,132.0,79.0,416.3522034507094,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,1.6905550650291692
F3,20260720T071220-5b501b4c,212,208214906769000,3.1356344,1784531544794085300,feature,takeoff,False,detector,FULL_QUAD,certified,5.346289758877571,6.040141466977243,0.014699638790626402,-2.8107434382807392,0.0,322.5,147.5,81.15417426109393,433.87373074225223,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,1.7138751427378651
F3,20260720T071220-5b501b4c,213,208214938781800,3.1676472,1784531544828835000,feature,takeoff,False,detector,FULL_QUAD,certified,5.561379149809319,6.107424011829331,0.03822677130905634,-2.52393120474607,0.0,322.0,170.5,82.00609733428362,456.0669998721185,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,-1.0208832247651312
F3,20260720T071220-5b501b4c,214,208214973107400,3.2019728,1784531544863490000,feature,takeoff,False,detector,FULL_QUAD,certified,5.767748050303708,6.118876958661953,-0.006410160726860636,-2.0429626950341953,0.0,320.5,195.5,77.05841939723393,444.4535482378815,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.09384794584809006
F3,20260720T071220-5b501b4c,215,208215007939800,3.2368052,1784531544897963400,feature,takeoff,False,detector,FULL_QUAD,certified,5.886337317638645,6.12049040676501,-0.0016336342844893814,-1.676732874824201,0.0,319.0,214.5,84.0535543567314,494.76757369019634,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,1.3400410803552016
F3,20260720T071220-5b501b4c,216,208215042413800,3.2712792,1784531544932768000,feature,takeoff,False,detector,FULL_QUAD,certified,5.903433842152778,6.085961181419348,0.023513107991597726,-1.4791347155756434,0.0,320.5,223.0,83.09632964216891,490.553684568263,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,1.4885001248276397
F3,20260720T071220-5b501b4c,217,208215070835800,3.2997012,1784531544960652000,feature,takeoff,False,detector,FULL_QUAD,certified,6.042733487879909,6.204244444753012,-0.011352149975849449,-1.4063755733779817,0.0,320.0,229.0,82.02438661763951,495.6515078372189,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.03464898324247814
