flight,flight_id,frame_id,mono_ns,t_rel_s,feature_ts_ns,topic,phase,commit,source,feature_mode,cert_status,range_z_m,range_norm_m,x_m,y_down_m,gate_age_s,center_x_px,y_top_px,span_px,span_x_range,e_meas,e_reject,level_pitch_rad,level_roll_rad,image_w,image_h,det_confidence,det_cert_status,setpoint_speed_xy_mps,setpoint_vz_up_mps,truth_vz_up_mps,fixture_dir,metrology_only
F2,20260720T071112-cd18c5fb,308,208150408857100,6.9368124,1784531480298793200,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,1.497103373282544,1.884470214415466,0.026223899581717836,-1.144212299276593,0.0,297.6463592271962,17.61342016132213,301.42493901230114,451.26429298680114,-0.1401893469105473,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified,1.3793854312377976,0.33324159221968985,-0.45409451729582395,20260720T071602-phase6l-cohort-3,False
F2,20260720T071112-cd18c5fb,309,208150438790800,6.9667461,1784531480326569300,feature,commit,True,detector,FULL_QUAD,certified,1.4409211052718314,1.8250063953457596,0.032456663516831394,-1.1195272557774028,0.0,265.5,10.0,255.07057846799972,367.53657984843557,0.05184613472384944,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.363899729276213,0.33324159221968985,-0.5509973031715387,20260720T071602-phase6l-cohort-3,False
F2,20260720T071112-cd18c5fb,309,208150438790800,6.9667461,1784531480326569300,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.4409211052718314,1.8250063953457596,0.032456663516831394,-1.1195272557774028,0.0,297.3457577991671,12.805092060073846,314.80321523136047,453.60659683429816,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.363899729276213,0.33324159221968985,-0.5509973031715387,20260720T071602-phase6l-cohort-3,False
F2,20260720T071112-cd18c5fb,310,208150470606100,6.9985614,1784531480361406400,feature,commit,True,detector,FULL_QUAD,certified,1.3790571721205138,1.7324278978709382,0.02374008284986481,-1.0483053685881663,0.0,259.5,7.0,265.1207272168662,365.61664034622567,0.09609947540341199,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3758991487328323,0.33324159221968985,0.5962509791772734,20260720T071602-phase6l-cohort-3,False
F2,20260720T071112-cd18c5fb,310,208150470606100,6.9985614,1784531480361406400,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.3790571721205138,1.7324278978709382,0.02374008284986481,-1.0483053685881663,0.0,314.2369595254786,8.596886764220997,355.57010738338994,490.35150677872514,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.3758991487328323,0.33324159221968985,0.5962509791772734,20260720T071602-phase6l-cohort-3,False
F2,20260720T071112-cd18c5fb,311,208150504669700,7.032625,1784531480395970000,feature,commit,True,detector,FULL_QUAD,certified,1.316321586403276,1.6522460238391528,0.03278690130718806,-0.9980678451707206,0.0,260.0,5.0,274.18242102658587,360.91223940960646,0.12608639114647818,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3719666321851611,0.33324159221968985,0.2440111935124299,20260720T071602-phase6l-cohort-3,False
F2,20260720T071112-cd18c5fb,311,208150504669700,7.032625,1784531480395970000,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.316321586403276,1.6522460238391528,0.03278690130718806,-0.9980678451707206,0.0,336.9580430245644,4.969210032997793,399.203160371125,525.4797373569207,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.3719666321851611,0.33324159221968985,0.2440111935124299,20260720T071602-phase6l-cohort-3,False
F2,20260720T071112-cd18c5fb,312,208150539550100,7.0675054,1784531480430727000,feature,commit,True,detector,FULL_QUAD,certified,1.2654288899954418,1.6053468412541072,0.03738311009137784,-0.9871325686904164,0.0,264.0,2.0,282.02836736753983,356.8868438651326,0.146112794883707,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3568881592417301,0.33324159221968985,-0.7074086515504032,20260720T071602-phase6l-cohort-3,False
F2,20260720T071112-cd18c5fb,312,208150539550100,7.0675054,1784531480430727000,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.2654288899954418,1.6053468412541072,0.03738311009137784,-0.9871325686904164,0.0,347.1247672705672,0.21630895534088346,429.1603688903333,543.0719292349288,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.3568881592417301,0.33324159221968985,-0.7074086515504032,20260720T071602-phase6l-cohort-3,False
F2,20260720T071112-cd18c5fb,313,208150573979400,7.1019347,1784531480465555400,feature,commit,True,detector,FULL_QUAD,certified,1.194004793393273,1.543267160575786,0.018503090597060318,-0.9775907722068031,0.0,262.0,0.0,296.0,353.4254188444088,0.1378038544011053,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3441643683922997,0.33324159221968985,-0.10180385318495636,20260720T071602-phase6l-cohort-3,False
F2,20260720T071112-cd18c5fb,313,208150573979400,7.1019347,1784531480465555400,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.194004793393273,1.543267160575786,0.018503090597060318,-0.9775907722068031,0.0,328.0472958673443,0.14273761157527098,428.2151134143577,511.29089802018706,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.3441643683922997,0.33324159221968985,-0.10180385318495636,20260720T071602-phase6l-cohort-3,False
F2,20260720T071112-cd18c5fb,314,208150602000200,7.1299555,1784531480493214800,feature,commit,True,detector,FULL_QUAD,certified,1.1395733864973996,1.49563532257951,-0.003946212552818218,-0.9686495456773059,0.0,260.0,0.0,314.0,357.82604336018346,0.08857909091422259,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.3191544593844522,0.33324159221968985,0.017479053436338987,20260720T071602-phase6l-cohort-3,False
F2,20260720T071112-cd18c5fb,314,208150602000200,7.1299555,1784531480493214800,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.1395733864973996,1.49563532257951,-0.003946212552818218,-0.9686495456773059,0.0,326.9732429475043,-0.4969693277820397,441.9531832200913,503.6380856754252,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.3191544593844522,0.33324159221968985,0.017479053436338987,20260720T071602-phase6l-cohort-3,False
F2,20260720T071112-cd18c5fb,315,208150638869800,7.1668251,1784531480528160300,feature,commit,True,detector,FULL_QUAD,certified,1.064305018103599,1.4338838060745474,-0.023989945298364006,-0.9605738286497867,0.0,263.0,0.0,336.0,357.6064860828092,0.03519142721221186,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified,1.2862567821397302,0.33324159221968985,-0.6079756287453972,20260720T071602-phase6l-cohort-3,False
F2,20260720T071112-cd18c5fb,315,208150638869800,7.1668251,1784531480528160300,feature_side,commit,True,tracker_parallel,SIDE_PAIR,none,1.064305018103599,1.4338838060745474,-0.023989945298364006,-0.9605738286497867,0.0,308.51420460708107,0.4131652416752729,421.9355397795273,449.06811230360154,,not_certified,-0.31070304002823274,0.00025602409079155774,640,360,0.5,none,1.2862567821397302,0.33324159221968985,-0.6079756287453972,20260720T071602-phase6l-cohort-3,False
F2,20260720T071112-cd18c5fb,316,208150671664100,7.1996194,1784531480562728400,feature,commit,True,tracker,SIDE_PAIR,probation,1.0055592429041487,1.3300085551001881,-0.033637139112020056,-0.8698516589178205,0.0,310.3688416265154,0.4165066898073606,437.0860570219684,439.51592458297006,-0.14513021597705314,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,probation,1.2579549445480949,0.33324159221968985,-0.0688717391355893,20260720T071602-phase6l-cohort-3,False
F2,20260720T071112-cd18c5fb,317,208150706321300,7.2342766,1784531480597732700,feature,retreat,False,tracker,SIDE_PAIR_ROW_ONLY,probation,0.9345760381038861,1.2367973117964548,-0.024618874602961843,-0.809709287634929,0.0,307.5462797728226,-1.0628410605741117,487.11503953555734,455.24604374995903,,row_only_shadow,-0.31070304002823274,0.00025602409079155774,640,360,0.5,probation,1.2,0.0,0.20306109023355967,20260720T071602-phase6l-cohort-3,False
F2,20260720T071112-cd18c5fb,318,208150741119000,7.2690743,1784531480632251300,feature,retreat,False,tracker,SIDE_PAIR_ROW_ONLY,probation,0.8693641797742511,1.172265487998714,-0.028956810358651733,-0.7858586389498812,0.0,311.72218628969574,-1.5933989833824889,515.675763148113,448.3100368587202,,row_only_shadow,-0.31070304002823274,0.00025602409079155774,640,360,0.5,probation,1.2,0.19042376698267993,-0.44447909008699094,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,208,208214770954100,2.9998195,1784531544661765400,feature,hover,False,detector,FULL_QUAD,certified,5.293251455221918,6.143251149622634,0.022817303181004767,-3.1177721356453243,0.0,321.0,134.0,80.02499609497022,423.5924270338294,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,-0.0,0.15491203249651905,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,209,208214805624700,3.0344901,1784531544696689500,feature,takeoff,False,detector,FULL_QUAD,certified,5.332031415729456,6.185603715742807,0.024140455694394686,-3.1353710383755575,0.0,320.5,134.0,79.02531240052139,421.36544835741455,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,2.1763082561248912e-05,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,210,208214840828100,3.0696935,1784531544731452100,feature,takeoff,False,detector,FULL_QUAD,certified,5.198757137577563,6.135127384270748,0.009289137180839983,-3.25770255819122,0.0,321.0,126.0,82.0,426.29808528136016,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.20166900807094795,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,211,208214874881700,3.1037471,1784531544766166700,feature,takeoff,False,detector,FULL_QUAD,certified,5.270281056338094,6.12617077290618,-0.009694700682728027,-3.1231413574784614,0.0,321.5,132.0,79.0,416.3522034507094,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,1.6905550650291692,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,212,208214906769000,3.1356344,1784531544794085300,feature,takeoff,False,detector,FULL_QUAD,certified,5.346289758877571,6.040141466977243,0.014699638790626402,-2.8107434382807392,0.0,322.5,147.5,81.15417426109393,433.87373074225223,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,1.7138751427378651,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,213,208214938781800,3.1676472,1784531544828835000,feature,takeoff,False,detector,FULL_QUAD,certified,5.561379149809319,6.107424011829331,0.03822677130905634,-2.52393120474607,0.0,322.0,170.5,82.00609733428362,456.0669998721185,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,-1.0208832247651312,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,214,208214973107400,3.2019728,1784531544863490000,feature,takeoff,False,detector,FULL_QUAD,certified,5.767748050303708,6.118876958661953,-0.006410160726860636,-2.0429626950341953,0.0,320.5,195.5,77.05841939723393,444.4535482378815,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.09384794584809006,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,215,208215007939800,3.2368052,1784531544897963400,feature,takeoff,False,detector,FULL_QUAD,certified,5.886337317638645,6.12049040676501,-0.0016336342844893814,-1.676732874824201,0.0,319.0,214.5,84.0535543567314,494.76757369019634,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,1.3400410803552016,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,216,208215042413800,3.2712792,1784531544932768000,feature,takeoff,False,detector,FULL_QUAD,certified,5.903433842152778,6.085961181419348,0.023513107991597726,-1.4791347155756434,0.0,320.5,223.0,83.09632964216891,490.553684568263,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,1.4885001248276397,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,217,208215070835800,3.2997012,1784531544960652000,feature,takeoff,False,detector,FULL_QUAD,certified,6.042733487879909,6.204244444753012,-0.011352149975849449,-1.4063755733779817,0.0,320.0,229.0,82.02438661763951,495.6515078372189,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.03464898324247814,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,218,208215105059700,3.3339251,1784531544995353500,feature,takeoff,False,detector,FULL_QUAD,certified,6.166473512197465,6.285680140303049,-0.00326855615295279,-1.2183466526846498,0.0,321.5,240.0,81.0,499.48435448799466,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.48033233050113017,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,219,208215140487400,3.3693528,1784531545030004000,feature,takeoff,False,detector,FULL_QUAD,certified,6.171589108917907,6.298206259456618,0.007622228898867694,-1.2565157615290878,0.0,319.5,240.0,85.09406559801923,525.1656084782813,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,1.5705248728965058,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,220,208215173673700,3.4025391,1784531545064854800,feature,takeoff,False,detector,FULL_QUAD,certified,6.075542797804754,6.297313901277205,-0.021947780948574,-1.6563394513726162,0.0,318.0,217.5,80.05623023850174,486.38505304492844,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,1.105739468746072,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,222,208215237471300,3.4663367,1784531545127305800,feature,takeoff,False,detector,FULL_QUAD,certified,5.84742376452256,6.153630557814841,-0.03208272043959455,-1.916709435261016,0.007293304,315.5,199.0,83.21658488546619,486.6026360616839,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.5445221829179732,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,223,208215271666300,3.5005317,1784531545162139600,feature,takeoff,False,detector,FULL_QUAD,certified,5.849685234521111,6.116981955966726,0.0038811590215757186,-1.7884730479526,0.006103832,317.5,205.5,83.05419917138447,485.8409225578232,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,1.1949511817476677,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,224,208215306241900,3.5351073,1784531545196659500,feature,takeoff,False,detector,FULL_QUAD,certified,5.840263984594744,6.098037020064981,0.009805408011958358,-1.7542166178389293,0.005417904,317.5,208.0,87.09190547921202,508.6397189199716,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,1.2014079142639784,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,225,208215345759500,3.5746249,1784531545231354700,feature,takeoff,False,detector,FULL_QUAD,certified,5.82095103879314,6.082751867827902,0.026603969726582355,-1.765132153220172,0.0,319.5,206.0,85.0235261559999,494.9177828996234,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.6591286587784871,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,226,208215375491400,3.6043568,1784531545266155400,feature,takeoff,False,detector,FULL_QUAD,certified,5.7809125391732,6.0643912185326405,0.06386878001397972,-1.831341542363246,0.005266656,321.0,203.0,84.0,485.59665329054883,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.9166583801758479,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,227,208215402350400,3.6312158,1784531545293958000,feature,takeoff,False,detector,FULL_QUAD,certified,5.776169729690022,6.060279996653602,0.05593317839002447,-1.832956183657338,0.0,322.5,202.0,85.0,490.97442702365186,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,1.0972823762328134,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,228,208215438379500,3.6672449,1784531545328585700,feature,takeoff,False,detector,FULL_QUAD,certified,5.748762898822844,6.052778061210362,0.06202373410558123,-1.8931456488593381,0.0,324.5,198.5,85.05292469985967,488.94909795092633,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.965356970973879,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,229,208215473286500,3.7021519,1784531545363260000,feature,takeoff,False,detector,FULL_QUAD,certified,5.7605244534651545,6.066523999097833,0.06943533521795309,-1.9011181412219285,0.0,326.0,198.0,84.09518416651456,484.4323648098628,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.793479755931058,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,230,208215507584800,3.7364502,1784531545398019200,feature,takeoff,False,detector,FULL_QUAD,certified,5.65179359464722,5.96988471679642,0.10815612497270172,-1.9196496940783274,0.0,329.0,194.5,82.73451516749222,467.5984028798758,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,1.1244466368549306,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,231,208215542175400,3.7710408,1784531545432762300,feature,takeoff,False,detector,FULL_QUAD,certified,5.536499970591088,5.8532442622767205,0.13247932312000066,-1.8947521469748756,0.0,331.0,193.0,83.18653737234169,460.5622617155442,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,1.2520306640783476,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,232,208215569749300,3.7986147,1784531545460510200,feature,takeoff,False,detector,FULL_QUAD,certified,5.495602721078189,5.7924598073417455,0.13613026658908728,-1.8254889488205508,0.00727572,332.0,195.5,83.3606621854697,458.117081937347,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.8610076468689526,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,233,208215604103500,3.8329689,1784531545495230600,feature,takeoff,False,detector,FULL_QUAD,certified,5.401157083128195,5.677050072470801,0.1535952637198364,-1.7414959614301961,0.00609096,334.5,197.0,84.92938243034621,458.71693547936775,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.8881344937100005,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,234,208215639432800,3.8682982,1784531545529878300,feature,takeoff,False,detector,FULL_QUAD,certified,5.333628724703493,5.573797363948696,0.15399523222761197,-1.611181910843833,0.005433472,334.5,202.0,83.93449827097318,447.6754509716382,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,1.0945462014111456,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,235,208215673606500,3.9024719,1784531545564805700,feature,takeoff,False,detector,FULL_QUAD,certified,5.190725455895457,5.390413278678589,0.15002493525437122,-1.4458274707845629,0.0,333.0,207.5,79.83107164506812,414.3811757594691,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.8054584082513051,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,236,208215707921700,3.9367871,1784531545599364100,feature,takeoff,False,detector,FULL_QUAD,certified,5.50558024051136,5.644124712767473,0.11437201778791933,-1.2375980890864775,0.0,332.0,230.5,90.6697303403953,499.18947577457374,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.6670110878310969,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,237,208215737642300,3.9665077,1784531545627322600,feature,takeoff,False,detector,FULL_QUAD,certified,5.564900010795791,5.632197684667235,0.1263085114477647,-0.8588275664834113,0.005757184,334.5,246.0,86.49277426467485,481.32364043924696,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.7054469099617721,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,238,208215772125300,4.0009907,1784531545661966000,feature,takeoff,False,detector,FULL_QUAD,certified,5.586103588170824,5.614211642725369,0.10070995540710906,-0.5519751592418167,0.005223504,330.5,273.0,95.524865872714,533.6117960111044,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.9521186752861005,0.8491178442822258,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,246,208216041790000,4.2706554,1784531545932455100,feature,takeoff,False,tracker,SIDE_PAIR,none,5.286109515661423,5.2916968251786125,0.20117818500022294,0.13648742036973355,0.0,335.43479466397525,309.61125081524216,112.30859733557713,593.6755450661814,,not_certified,-0.31070356228182733,0.0002558582251414531,640,360,0.5,none,0.0,0.9521186752861005,0.9714753880655466,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,247,208216069585400,4.2984508,1784531545960417600,feature,takeoff,False,tracker,SIDE_PAIR,none,5.27947338298074,5.286812974954135,0.23687769706005113,0.14642809558555614,0.00569584,336.95110645769887,309.61100811173276,113.39116743233114,598.6456503241048,,not_certified,-0.31070356228182733,0.0002558582251414531,640,360,0.5,none,0.0,0.9521186752861005,0.7786743883012559,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,248,208216104133600,4.332999,1784531545995066700,feature,takeoff,False,tracker,SIDE_PAIR,none,5.258660168875359,5.266427764896842,0.2590940149171037,0.12093354619070751,0.0,337.7615216876345,305.6956889765814,113.53052940357628,597.0184729259194,,not_certified,-0.31070356228182733,0.0002558582251414531,640,360,0.5,none,0.0,0.9521186752861005,0.7306420181652057,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,249,208216142364500,4.3712299,1784531546029700400,feature,takeoff,False,tracker,SIDE_PAIR,none,5.20061829273992,5.208176497168612,0.2642257406707716,0.0941092813988745,0.0,338.9746047990642,303.8897049351246,114.3187291153863,594.5280738402577,,not_certified,-0.31070356228182733,0.0002558582251414531,640,360,0.5,none,0.0,0.9521186752861005,0.923357358413117,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,255,208216340190000,4.5690554,1784531546231206300,feature,align,False,tracker,SIDE_PAIR_ROW_ONLY,none,4.990108773896477,5.005861699786561,0.32831004313904977,-0.22288628859897403,0.0,340.1107286372461,278.0123861889154,115.66198343479391,577.1658783442341,,not_certified,-0.31070356228182733,0.0002558582251414531,640,360,0.5,none,0.43021403512484024,-1.1425424103433206,0.33795753317404786,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,258,208216439622000,4.6684874,1784531546328415500,feature,align,False,tracker,SIDE_PAIR,probation,5.055190832000267,5.108976850040649,0.2914634716417084,-0.6795139078858348,0.0,334.7370894246941,253.25925940674443,110.84136819298345,560.324268295536,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,0.5,probation,0.4299545264895777,-1.1425424103433206,-1.24086862282654,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,259,208216472552300,4.7014177,1784531546363166900,feature,align,False,tracker,SIDE_PAIR,probation,4.956789960176029,4.993351836715663,0.23294004244269167,-0.5563585108152859,0.0,331.8764838032084,259.7772428929393,113.91219124784868,564.638805918988,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,0.5,probation,0.42534869770940026,-1.1425424103433206,-1.9145655284122598,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,260,208216507229500,4.7360949,1784531546397877700,feature,align,False,tracker,SIDE_PAIR,probation,4.890503403842498,4.910195629523346,0.19678294961155768,-0.3927773516093921,0.0,330.63620809090406,271.2525228367488,117.95792106476745,576.8736144774299,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,0.5,probation,0.4254392945153365,-1.1425424103433206,-1.820975593011473,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,261,208216542824500,4.7716899,1784531546432536100,feature,align,False,tracker,SIDE_PAIR,none,4.8045808852988845,4.818985029471396,0.16510567768934745,-0.33370547805626405,0.0,329.1336146918842,271.9946548951028,118.63972203496922,570.014140726386,,not_certified,-0.31070356228182733,0.0002558582251414531,640,360,0.5,none,0.4128135494054091,-1.1425424103433206,-0.7986474256436418,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,262,208216570438300,4.7993037,1784531546460427000,feature,align,False,tracker,SIDE_PAIR,none,4.80846844182431,4.822336985085265,0.1443047856781267,-0.33576981777897114,0.007641192,328.88985600357057,271.9785252441123,118.30112283366589,568.8472157780637,,not_certified,-0.31070356228182733,0.0002558582251414531,640,360,0.5,none,0.41218237692709603,-1.1425424103433206,-0.5211186026961138,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,263,208216604198300,4.8330637,1784531546495084000,feature,align,False,tracker,SIDE_PAIR,probation,4.741021991270805,4.751820481659034,0.11850777017117269,-0.29742944812166494,0.0,327.1933763888728,273.822454420682,120.99877044652777,573.6578316037161,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,0.5,probation,0.4085844615331655,-1.1425424103433206,-1.126311976687091,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,264,208216638287800,4.8671532,1784531546529914000,feature,align,False,tracker,SIDE_PAIR,none,4.670103102480048,4.678125197956559,0.09735769690108345,-0.25595675184774414,0.0,326.52734636351875,275.35562076067123,123.42325524580065,576.3993272416004,,not_certified,-0.31070356228182733,0.0002558582251414531,640,360,0.5,none,0.40378957902946233,-1.1425424103433206,-1.8332097352395873,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,265,208216673442700,4.9023081,1784531546564475200,feature,align,False,tracker,SIDE_PAIR,none,4.628519547099412,4.635661257892131,0.08170516719811835,-0.24389826914892,0.007483096,327.92720700058857,275.28567827010124,122.1720274148305,565.4756169983082,,not_certified,-0.31070356228182733,0.0002558582251414531,640,360,0.5,none,0.4021642725317319,-1.1425424103433206,-1.6351571009269683,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,284,208217305797200,5.5346626,1784531547196416400,feature,commit,True,detector,FULL_QUAD,certified,3.908921223549732,4.114810238483795,0.2698941116021323,-1.2566444745177647,0.0,329.5,239.5,131.00381673829202,512.0835996143293,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,1.4500392448622765,0.1456337566992227,0.12918656570645132,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,329,208218804206400,7.0330718,1784531548696051400,feature,approach,False,detector,FULL_QUAD,certified,1.24343725135097,1.8640663686446441,1.3812810810505491,0.14376996834040584,1.49648756,476.5,309.0,69.46221994724903,86.37191184394385,,scale_gate,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,1.807175908345895,-1.0533930590949205,0.15305782372721308,20260720T071602-phase6l-cohort-3,False
F3,20260720T071220-5b501b4c,330,208218839492200,7.0683576,1784531548730719500,feature,search,False,detector,FULL_QUAD,certified,8.967480291637555,10.37525128533145,4.246832462731832,-3.032251718830584,0.0,464.5,212.5,63.198101237299845,566.7277273144014,-0.45,ok,-0.31070356228182733,0.0002558582251414531,640,360,1.0,certified,0.0,0.0,0.1542675706945496,20260720T071602-phase6l-cohort-3,False
