approach_id,cluster_id,flight,flight_id,anchor_frame_id,age_s,age_bin,r_v_mps,rv2_m2ps2,auth_at_latch,n_full_at_latch,span_full_at_latch_s
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,260,0.5,gt0p50,0.0,0.0,1.0,11,0.3298680782318115
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,261,0.1,0p10-0p20,0.0,0.0,1.0,11,0.337430477142334
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,261,0.2,0p20-0p30,0.0,0.0,1.0,11,0.337430477142334
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,261,0.3,0p30-0p40,0.0,0.0,1.0,11,0.337430477142334
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,261,0.4,0p40-0p50,0.0,0.0,1.0,11,0.337430477142334
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,261,0.5,gt0p50,0.0,0.0,1.0,11,0.337430477142334
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,262,0.1,0p10-0p20,0.0,0.0,1.0,11,0.33072566986083984
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,262,0.2,0p20-0p30,0.0,0.0,1.0,11,0.33072566986083984
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,262,0.3,0p30-0p40,0.0,0.0,1.0,11,0.33072566986083984
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,262,0.4,0p40-0p50,0.0,0.0,1.0,11,0.33072566986083984
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,262,0.5,gt0p50,0.0,0.0,1.0,11,0.33072566986083984
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,265,0.1,0p10-0p20,0.0,0.0,0.999457597732544,9,0.33315253257751465
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,265,0.2,0p20-0p30,0.0,0.0,0.999457597732544,9,0.33315253257751465
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,265,0.3,0p30-0p40,0.0,0.0,0.999457597732544,9,0.33315253257751465
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,267,0.1,0p10-0p20,0.0,0.0,0.8874994913736981,8,0.3328123092651367
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,267,0.2,0p20-0p30,0.0,0.0,0.8874994913736981,8,0.3328123092651367
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,267,0.3,0p30-0p40,0.0,0.0,0.8874994913736981,8,0.3328123092651367
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,269,0.1,0p10-0p20,0.0,0.0,0.7918794949849447,7,0.33937692642211914
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,269,0.2,0p20-0p30,0.0,0.0,0.7918794949849447,7,0.33937692642211914
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,270,0.1,0p10-0p20,0.0,0.0,0.7813652356465658,7,0.3348708152770996
20260717T151002-a9753343:A1,20260717T151002-a9753343:A1,A057,20260717T151002-a9753343,270,0.2,0p20-0p30,0.0,0.0,0.7813652356465658,7,0.3348708152770996
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,254,0.1,0p10-0p20,0.0,0.0,0.3050750096638998,4,0.2288062572479248
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,254,0.2,0p20-0p30,0.0,0.0,0.3050750096638998,4,0.2288062572479248
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,254,0.3,0p30-0p40,0.0,0.0,0.3050750096638998,4,0.2288062572479248
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,254,0.4,0p40-0p50,0.0,0.0,0.3050750096638998,4,0.2288062572479248
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,254,0.5,gt0p50,0.0,0.0,0.3050750096638998,4,0.2288062572479248
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,255,0.1,0p10-0p20,0.0,0.0,0.446392297744751,5,0.2678353786468506
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,255,0.2,0p20-0p30,0.0,0.0,0.446392297744751,5,0.2678353786468506
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,255,0.3,0p30-0p40,0.0,0.0,0.446392297744751,5,0.2678353786468506
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,255,0.4,0p40-0p50,0.0,0.0,0.446392297744751,5,0.2678353786468506
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,255,0.5,gt0p50,0.0,0.0,0.446392297744751,5,0.2678353786468506
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,257,0.1,0p10-0p20,0.0,0.0,0.6620621681213379,6,0.33103108406066895
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,257,0.2,0p20-0p30,0.0,0.0,0.6620621681213379,6,0.33103108406066895
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,257,0.3,0p30-0p40,0.0,0.0,0.6620621681213379,6,0.33103108406066895
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,257,0.4,0p40-0p50,0.0,0.0,0.6620621681213379,6,0.33103108406066895
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,257,0.5,gt0p50,0.0,0.0,0.6620621681213379,6,0.33103108406066895
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,258,0.1,0p10-0p20,0.0,0.0,0.6582441329956055,6,0.32912206649780273
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,258,0.2,0p20-0p30,0.0,0.0,0.6582441329956055,6,0.32912206649780273
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,258,0.3,0p30-0p40,0.0,0.0,0.6582441329956055,6,0.32912206649780273
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,258,0.4,0p40-0p50,0.0,0.0,0.6582441329956055,6,0.32912206649780273
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,258,0.5,gt0p50,0.0,0.0,0.6582441329956055,6,0.32912206649780273
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,259,0.1,0p10-0p20,0.0,0.0,0.6014089584350587,6,0.3007044792175293
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,259,0.2,0p20-0p30,0.0,0.0,0.6014089584350587,6,0.3007044792175293
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,259,0.3,0p30-0p40,0.0,0.0,0.6014089584350587,6,0.3007044792175293
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,259,0.4,0p40-0p50,0.0,0.0,0.6014089584350587,6,0.3007044792175293
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,259,0.5,gt0p50,0.0,0.0,0.6014089584350587,6,0.3007044792175293
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,260,0.1,0p10-0p20,0.0,0.0,0.7780357201894125,7,0.33344388008117676
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,260,0.2,0p20-0p30,0.0,0.0,0.7780357201894125,7,0.33344388008117676
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,260,0.3,0p30-0p40,0.0,0.0,0.7780357201894125,7,0.33344388008117676
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,260,0.4,0p40-0p50,0.0,0.0,0.7780357201894125,7,0.33344388008117676
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,260,0.5,gt0p50,0.0,0.0,0.7780357201894125,7,0.33344388008117676
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,261,0.1,0p10-0p20,0.0,0.0,0.5462274551391602,7,0.23409748077392578
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,261,0.2,0p20-0p30,0.0,0.0,0.5462274551391602,7,0.23409748077392578
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,261,0.3,0p30-0p40,0.0,0.0,0.5462274551391602,7,0.23409748077392578
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,261,0.4,0p40-0p50,0.0,0.0,0.5462274551391602,7,0.23409748077392578
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,261,0.5,gt0p50,0.0,0.0,0.5462274551391602,7,0.23409748077392578
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,262,0.1,0p10-0p20,0.0,0.0,0.7141253153483074,8,0.26779699325561523
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,262,0.2,0p20-0p30,0.0,0.0,0.7141253153483074,8,0.26779699325561523
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,262,0.3,0p30-0p40,0.0,0.0,0.7141253153483074,8,0.26779699325561523
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,262,0.4,0p40-0p50,0.0,0.0,0.7141253153483074,8,0.26779699325561523
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,262,0.5,gt0p50,0.0,0.0,0.7141253153483074,8,0.26779699325561523
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,263,0.1,0p10-0p20,0.0,0.0,0.9109632968902589,9,0.30365443229675293
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,263,0.2,0p20-0p30,0.0,0.0,0.9109632968902589,9,0.30365443229675293
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,263,0.3,0p30-0p40,0.0,0.0,0.9109632968902589,9,0.30365443229675293
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,263,0.4,0p40-0p50,0.0,0.0,0.9109632968902589,9,0.30365443229675293
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,263,0.5,gt0p50,0.0,0.0,0.9109632968902589,9,0.30365443229675293
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,264,0.1,0p10-0p20,0.0,0.0,1.0,10,0.33725523948669434
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,264,0.2,0p20-0p30,0.0,0.0,1.0,10,0.33725523948669434
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,264,0.3,0p30-0p40,0.0,0.0,1.0,10,0.33725523948669434
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,264,0.4,0p40-0p50,0.0,0.0,1.0,10,0.33725523948669434
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,264,0.5,gt0p50,0.0,0.0,1.0,10,0.33725523948669434
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,265,0.1,0p10-0p20,0.0,0.0,1.0,10,0.3328969478607178
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,265,0.2,0p20-0p30,0.0,0.0,1.0,10,0.3328969478607178
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,265,0.3,0p30-0p40,0.0,0.0,1.0,10,0.3328969478607178
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,265,0.4,0p40-0p50,0.0,0.0,1.0,10,0.3328969478607178
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,265,0.5,gt0p50,0.0,0.0,1.0,10,0.3328969478607178
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,266,0.1,0p10-0p20,0.0,0.0,1.0,10,0.3010826110839844
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,266,0.2,0p20-0p30,0.0,0.0,1.0,10,0.3010826110839844
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,266,0.3,0p30-0p40,0.0,0.0,1.0,10,0.3010826110839844
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,266,0.4,0p40-0p50,0.0,0.0,1.0,10,0.3010826110839844
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,266,0.5,gt0p50,0.0,0.0,1.0,10,0.3010826110839844
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,267,0.1,0p10-0p20,0.0,0.0,1.0,11,0.33283424377441406
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,267,0.2,0p20-0p30,0.0,0.0,1.0,11,0.33283424377441406
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,267,0.3,0p30-0p40,0.0,0.0,1.0,11,0.33283424377441406
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,267,0.4,0p40-0p50,0.0,0.0,1.0,11,0.33283424377441406
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,267,0.5,gt0p50,0.0,0.0,1.0,11,0.33283424377441406
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,268,0.1,0p10-0p20,0.0,0.0,1.0,11,0.33132147789001465
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,268,0.2,0p20-0p30,0.0,0.0,1.0,11,0.33132147789001465
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,268,0.3,0p30-0p40,0.0,0.0,1.0,11,0.33132147789001465
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,268,0.4,0p40-0p50,0.0,0.0,1.0,11,0.33132147789001465
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,268,0.5,gt0p50,0.0,0.0,1.0,11,0.33132147789001465
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,269,0.1,0p10-0p20,0.0,0.0,1.0,11,0.33156776428222656
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,269,0.2,0p20-0p30,0.0,0.0,1.0,11,0.33156776428222656
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,269,0.3,0p30-0p40,0.0,0.0,1.0,11,0.33156776428222656
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,269,0.4,0p40-0p50,0.0,0.0,1.0,11,0.33156776428222656
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,269,0.5,gt0p50,0.0,0.0,1.0,11,0.33156776428222656
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,270,0.1,0p10-0p20,0.0,0.0,1.0,11,0.3388967514038086
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,270,0.2,0p20-0p30,0.0,0.0,1.0,11,0.3388967514038086
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,270,0.3,0p30-0p40,0.0,0.0,1.0,11,0.3388967514038086
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,270,0.4,0p40-0p50,0.0,0.0,1.0,11,0.3388967514038086
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,270,0.5,gt0p50,0.0,0.0,1.0,11,0.3388967514038086
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,271,0.1,0p10-0p20,0.0,0.0,1.0,11,0.3366272449493408
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,271,0.2,0p20-0p30,0.0,0.0,1.0,11,0.3366272449493408
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,271,0.3,0p30-0p40,0.0,0.0,1.0,11,0.3366272449493408
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,271,0.4,0p40-0p50,0.0,0.0,1.0,11,0.3366272449493408
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,271,0.5,gt0p50,0.0,0.0,1.0,11,0.3366272449493408
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,272,0.1,0p10-0p20,0.0,0.0,1.0,11,0.3333468437194824
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,272,0.2,0p20-0p30,0.0,0.0,1.0,11,0.3333468437194824
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,272,0.3,0p30-0p40,0.0,0.0,1.0,11,0.3333468437194824
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,272,0.4,0p40-0p50,0.0,0.0,1.0,11,0.3333468437194824
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,272,0.5,gt0p50,0.0,0.0,1.0,11,0.3333468437194824
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,273,0.1,0p10-0p20,0.0,0.0,1.0,11,0.33767199516296387
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,273,0.2,0p20-0p30,0.0,0.0,1.0,11,0.33767199516296387
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,273,0.3,0p30-0p40,0.0,0.0,1.0,11,0.33767199516296387
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,273,0.4,0p40-0p50,0.0,0.0,1.0,11,0.33767199516296387
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,273,0.5,gt0p50,0.0,0.0,1.0,11,0.33767199516296387
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,274,0.1,0p10-0p20,0.0,0.0,1.0,11,0.32819128036499023
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,274,0.2,0p20-0p30,0.0,0.0,1.0,11,0.32819128036499023
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,274,0.3,0p30-0p40,0.0,0.0,1.0,11,0.32819128036499023
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,274,0.4,0p40-0p50,0.0,0.0,1.0,11,0.32819128036499023
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,274,0.5,gt0p50,0.0,0.0,1.0,11,0.32819128036499023
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,275,0.1,0p10-0p20,0.0,0.0,1.0,11,0.32923221588134766
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,275,0.2,0p20-0p30,0.0,0.0,1.0,11,0.32923221588134766
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,275,0.3,0p30-0p40,0.0,0.0,1.0,11,0.32923221588134766
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,275,0.4,0p40-0p50,0.0,0.0,1.0,11,0.32923221588134766
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,275,0.5,gt0p50,0.0,0.0,1.0,11,0.32923221588134766
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,276,0.1,0p10-0p20,0.0,0.0,1.0,11,0.3295705318450928
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,276,0.2,0p20-0p30,0.0,0.0,1.0,11,0.3295705318450928
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,276,0.3,0p30-0p40,0.0,0.0,1.0,11,0.3295705318450928
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,276,0.4,0p40-0p50,0.0,0.0,1.0,11,0.3295705318450928
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,276,0.5,gt0p50,0.0,0.0,1.0,11,0.3295705318450928
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,277,0.1,0p10-0p20,0.0,0.0,1.0,11,0.33247804641723633
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,277,0.2,0p20-0p30,0.0,0.0,1.0,11,0.33247804641723633
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,277,0.3,0p30-0p40,0.0,0.0,1.0,11,0.33247804641723633
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,277,0.4,0p40-0p50,0.0,0.0,1.0,11,0.33247804641723633
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,277,0.5,gt0p50,0.0,0.0,1.0,11,0.33247804641723633
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,278,0.1,0p10-0p20,0.0,0.0,1.0,11,0.33649682998657227
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,278,0.2,0p20-0p30,0.0,0.0,1.0,11,0.33649682998657227
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,278,0.3,0p30-0p40,0.0,0.0,1.0,11,0.33649682998657227
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,278,0.4,0p40-0p50,0.0,0.0,1.0,11,0.33649682998657227
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,278,0.5,gt0p50,0.0,0.0,1.0,11,0.33649682998657227
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,279,0.1,0p10-0p20,0.0,0.0,1.0,11,0.33861780166625977
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,279,0.2,0p20-0p30,0.0,0.0,1.0,11,0.33861780166625977
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,279,0.3,0p30-0p40,0.0,0.0,1.0,11,0.33861780166625977
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,279,0.4,0p40-0p50,0.0,0.0,1.0,11,0.33861780166625977
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,279,0.5,gt0p50,0.0,0.0,1.0,11,0.33861780166625977
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,280,0.1,0p10-0p20,0.0,0.0,1.0,11,0.32992005348205566
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,280,0.2,0p20-0p30,0.0,0.0,1.0,11,0.32992005348205566
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,280,0.3,0p30-0p40,0.0,0.0,1.0,11,0.32992005348205566
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,280,0.4,0p40-0p50,0.0,0.0,1.0,11,0.32992005348205566
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,280,0.5,gt0p50,0.0,0.0,1.0,11,0.32992005348205566
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,281,0.1,0p10-0p20,0.0,0.0,1.0,11,0.329448938369751
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,281,0.2,0p20-0p30,0.0,0.0,1.0,11,0.329448938369751
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,281,0.3,0p30-0p40,0.0,0.0,1.0,11,0.329448938369751
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,281,0.4,0p40-0p50,0.0,0.0,1.0,11,0.329448938369751
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,281,0.5,gt0p50,0.0,0.0,1.0,11,0.329448938369751
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,282,0.1,0p10-0p20,0.0,0.0,1.0,11,0.33083009719848633
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,282,0.2,0p20-0p30,0.0,0.0,1.0,11,0.33083009719848633
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,282,0.3,0p30-0p40,0.0,0.0,1.0,11,0.33083009719848633
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,282,0.4,0p40-0p50,0.0,0.0,1.0,11,0.33083009719848633
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,283,0.1,0p10-0p20,0.0,0.0,1.0,11,0.33341503143310547
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,283,0.2,0p20-0p30,0.0,0.0,1.0,11,0.33341503143310547
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,283,0.3,0p30-0p40,0.0,0.0,1.0,11,0.33341503143310547
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,283,0.4,0p40-0p50,0.0,0.0,1.0,11,0.33341503143310547
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,284,0.1,0p10-0p20,0.0,0.0,1.0,11,0.3334848880767822
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,284,0.2,0p20-0p30,0.0,0.0,1.0,11,0.3334848880767822
20260717T151717-e179e097:A1,20260717T151717-e179e097:A1,A060,20260717T151717-e179e097,284,0.3,0p30-0p40,0.0,0.0,1.0,11,0.3334848880767822
