approach_id,cluster_id,flight,flight_id,fixture_dir,metrology_only,measurement_latch_mechanism_eligible,term_command_regime_eligible,cut_id,cut_frame_id,frame_id,feature_ts_ns,age_s,age2_s2,age_bin,range_z_m,r_v_mps,rv2_m2ps2,v_ref_oracle_mps,v_hold_mps,v_shadow_hold_mps,residual_sign_convention,v_latch_mps,v_latch_true_mps,v_full_raw_mps,v_anchor_old_mps,v_latch_auth_applied_mps,delta_latch_mps,auth_at_latch,rate_anchor_v_raw,rate_anchor_quality,shadow_vz_up,n_full_at_latch,span_full_at_latch_s,predicted_b0_from_auth_mps,rate_feed_forward_mps,command_regime,oracle_ref_n,oracle_ref_span_s,shadow_tau_s,shadow_e_z_cmd_m,shadow_e_cross_old_m,shadow_e_cross_new_m,shadow_vz_cmd_old_mps,shadow_vz_cmd_new_mps,shadow_command_delta_mps,shadow_e_cross_delta_m,era,era_family,recording_regime
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut06,419,425,1784468618297825600,0.20129895210266113,0.04052126811762946,0p20-0p30,2.06198715050097,0.013857814673565727,0.00019203902752689357,-0.0,-0.013857814673565727,-0.013857814673565727,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,13,0.49982714653015137,-0.0,-0.013857814673565727,flat_no_ff,9,0.2985107898712158,0.9016350491749623,-0.1,-0.08750530858534206,-0.08750530858534206,-0.11090961924284623,-0.11090961924284623,0.0,0.0,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut06,419,426,1784468618332600700,0.23607397079467773,0.055730919686766356,0p20-0p30,1.943701573038967,0.054306273089033574,0.002949171296820692,-0.0,-0.054306273089033574,-0.054306273089033574,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,13,0.49982714653015137,-0.0,-0.054306273089033574,down,9,0.2985107898712158,0.844360454131193,-0.1,-0.05414593059237103,-0.05414593059237103,-0.11843283222317094,-0.11843283222317094,0.0,0.0,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut06,419,427,1784468618360285100,0.26375865936279297,0.06956863038885785,0p20-0p30,1.8291754617732172,0.07197933560554959,0.005181024754216339,-0.0,-0.07197933560554959,-0.07197933560554959,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,13,0.49982714653015137,-0.0,-0.07197933560554959,down,9,0.2985107898712158,0.7919619701242543,-0.1,-0.04299510356559407,-0.04299510356559407,-0.12626868937192853,-0.12626868937192853,0.0,0.0,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut06,419,428,1784468618395037400,0.2985107898712158,0.08910869166953717,0p20-0p30,1.73040918907962,0.06610899280680005,0.004370398929929541,-0.0,-0.06610899280680005,-0.06610899280680005,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,13,0.49982714653015137,-0.0,-0.06610899280680005,down,9,0.2985107898712158,0.7475239407592253,-0.1,-0.050581945177437554,-0.050581945177437554,-0.1337749796995594,-0.1337749796995594,0.0,0.0,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut07,421,421,1784468618166206800,0.0,0.0,0p00-0p10,2.42543310273229,-0.0,0.0,-0.0,0.0,0.0,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,13,0.4999551773071289,-0.0,0.0,flat_no_ff,7,0.22883057594299316,1.0821329264986546,-0.1,-0.1,-0.1,-0.09241008895603949,-0.09241008895603949,0.0,0.0,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut07,421,423,1784468618228540900,0.06233406066894531,0.003885535119479755,0p00-0p10,2.2074617570937325,0.020908483720955884,0.0004371646915094772,-0.0,-0.020908483720955884,-0.020908483720955884,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,13,0.4999551773071289,-0.0,-0.020908483720955884,down,7,0.22883057594299316,0.978325407308103,-0.1,-0.079544699147501,-0.079544699147501,-0.10221547887134358,-0.10221547887134358,0.0,0.0,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut07,421,424,1784468618263321600,0.09711480140686035,0.009431284652293925,0p00-0p10,2.1423858217379763,0.019982590280992696,0.00039930391433802375,-0.0,-0.019982590280992696,-0.019982590280992696,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,13,0.4999551773071289,-0.0,-0.019982590280992696,flat_no_ff,7,0.22883057594299316,0.9440983877154001,-0.1,-0.08113446873333738,-0.08113446873333738,-0.10592116383334525,-0.10592116383334525,0.0,0.0,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut07,421,425,1784468618297825600,0.13161873817443848,0.01732349223863139,0p10-0p20,2.06198715050097,0.0585902947006014,0.00343282263310332,-0.0,-0.0585902947006014,-0.0585902947006014,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,13,0.4999551773071289,-0.0,-0.0585902947006014,down,7,0.22883057594299316,0.9016350491749623,-0.1,-0.04717293675644773,-0.04717293675644773,-0.11090961924284623,-0.11090961924284623,0.0,0.0,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut07,421,426,1784468618332600700,0.16639375686645508,0.027686882324132966,0p10-0p20,1.943701573038967,0.09903875311606924,0.009808674618785715,-0.0,-0.09903875311606924,-0.09903875311606924,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,13,0.4999551773071289,-0.0,-0.09903875311606924,down,7,0.22883057594299316,0.844360454131193,-0.1,-0.016375593442328668,-0.016375593442328668,-0.11843283222317094,-0.11843283222317094,0.0,0.0,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut07,421,427,1784468618360285100,0.1940784454345703,0.037666442982299486,0p10-0p20,1.8291754617732172,0.11671181563258526,0.013621647908254573,-0.0,-0.11671181563258526,-0.11671181563258526,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,13,0.4999551773071289,-0.0,-0.11671181563258526,down,7,0.22883057594299316,0.7919619701242543,-0.1,-0.007568680554839044,-0.007568680554839044,-0.12626868937192853,-0.12626868937192853,0.0,0.0,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut07,421,428,1784468618395037400,0.22883057594299316,0.05236343248640196,0p20-0p30,1.73040918907962,0.11084147283383572,0.012285832099973942,-0.0,-0.11084147283383572,-0.11084147283383572,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,13,0.4999551773071289,-0.0,-0.11084147283383572,down,7,0.22883057594299316,0.7475239407592253,-0.1,-0.01714334542769451,-0.01714334542769451,-0.1337749796995594,-0.1337749796995594,0.0,0.0,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut08,424,424,1784468618263321600,0.0,0.0,0p00-0p10,2.1423858217379763,-0.0,0.0,-0.0,0.0,0.0,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,12,0.49928760528564453,-0.0,0.0,flat_no_ff,5,0.1317157745361328,0.9440983877154001,-0.1,-0.1,-0.1,-0.10592116383334525,-0.10592116383334525,0.0,0.0,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut08,424,425,1784468618297825600,0.034503936767578125,0.0011905216524610296,0p00-0p10,2.06198715050097,0.0386077044196087,0.0014905548405518732,-0.0,-0.0386077044196087,-0.0386077044196087,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,12,0.49928760528564453,-0.0,-0.0386077044196087,down,5,0.1317157745361328,0.9016350491749623,-0.1,-0.0651899405270937,-0.0651899405270937,-0.11090961924284623,-0.11090961924284623,0.0,0.0,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut08,424,426,1784468618332600700,0.06927895545959473,0.00479957366957251,0p00-0p10,1.943701573038967,0.07905616283507655,0.0062498768822061386,-0.0,-0.07905616283507655,-0.07905616283507655,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,12,0.49928760528564453,-0.0,-0.07905616283507655,down,5,0.1317157745361328,0.844360454131193,-0.1,-0.03324810244670523,-0.03324810244670523,-0.11843283222317094,-0.11843283222317094,0.0,0.0,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut08,424,427,1784468618360285100,0.09696364402770996,0.009401948263132454,0p00-0p10,1.8291754617732172,0.09672922535159256,0.009356543037119178,-0.0,-0.09672922535159256,-0.09672922535159256,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,12,0.49928760528564453,-0.0,-0.09672922535159256,down,5,0.1317157745361328,0.7919619701242543,-0.1,-0.0233941321219598,-0.0233941321219598,-0.12626868937192853,-0.12626868937192853,0.0,0.0,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut08,424,428,1784468618395037400,0.1317157745361328,0.017349045261653373,0p10-0p20,1.73040918907962,0.09085888255284302,0.008255336538751322,-0.0,-0.09085888255284302,-0.09085888255284302,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,12,0.49928760528564453,-0.0,-0.09085888255284302,down,5,0.1317157745361328,0.7475239407592253,-0.1,-0.03208081006111917,-0.03208081006111917,-0.1337749796995594,-0.1337749796995594,0.0,0.0,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut09,471,473,1784468619894943000,0.06251716613769531,0.0039083960618881974,0p00-0p10,2.2081821019899,0.7797450790609682,0.6080023883197956,0.16626175205589966,-0.6134833270050686,-3.012821391341168,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-3.1218491078357093,-3.1218491078357093,-3.1218491078357093,-0.7225110434996098,-0.7225110434996098,2.3993380643360993,0.23143688837687176,,,,5,0.13886213302612305,-2.3993380643360993,0.10902771649454124,authority_limited,11,0.3959066867828369,0.978391675308764,0.1,0.7002269800824833,3.047719368480367,0.1022085556568556,0.1022085556568556,0.0,-2.3474923883978835,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut09,471,474,1784468619929874800,0.09744882583618164,0.009496273656850462,0p00-0p10,2.167749253403473,0.9489851233927837,0.900572764420817,0.3531752883664905,-0.5958098350262933,-2.995147899362393,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-3.1218491078357093,-3.1218491078357093,-3.1218491078357093,-0.7225110434996098,-0.7225110434996098,2.3993380643360993,0.23143688837687176,,,,5,0.13886213302612305,-2.3993380643360993,0.12670120847331656,authority_limited,12,0.43050432205200195,0.9730583369545849,0.1,0.6797577272118704,3.014453633886588,0.10276876133960637,0.10276876133960637,0.0,-2.3346959066747175,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut09,471,475,1784468619964482000,0.13205623626708984,0.017438849537029455,0p10-0p20,2.1142094288737177,1.2882152966609288,1.6594986505512048,0.7411764396401342,-0.5470388570207947,-2.946376921356894,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-3.1218491078357093,-3.1218491078357093,-3.1218491078357093,-0.7225110434996098,-0.7225110434996098,2.3993380643360993,0.23143688837687176,,,,5,0.13886213302612305,-2.3993380643360993,0.17547218647881513,authority_limited,13,0.46570348739624023,0.9841922160641605,0.1,0.6383913849645013,2.9998012315905407,0.1016061683559189,0.1016061683559189,0.0,-2.3614098466260396,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut09,471,476,1784468619998889500,0.16646361351013184,0.027710134622850546,0p10-0p20,2.0489430970077827,1.615183713649212,2.6088184288376595,1.0970213020699702,-0.5181624115792418,-2.9175004759153413,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-3.1218491078357093,-3.1218491078357093,-3.1218491078357093,-0.7225110434996098,-0.7225110434996098,2.3993380643360993,0.23143688837687176,,,,5,0.13886213302612305,-2.3993380643360993,0.204348631920368,authority_limited,14,0.4999418258666992,0.9810283310628256,0.1,0.6083320058510725,2.962150622762227,0.10193385535732907,0.10193385535732907,0.0,-2.3538186169111546,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut09,471,477,1784468620028293100,0.19586730003356934,0.03836399922244027,0p10-0p20,1.987893549897577,1.647162247172619,2.713143468510752,1.1296048159153707,-0.5175574312572484,-2.916895495593348,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-3.1218491078357093,-3.1218491078357093,-3.1218491078357093,-0.7225110434996098,-0.7225110434996098,2.3993380643360993,0.23143688837687176,,,,5,0.13886213302612305,-2.3993380643360993,0.20495361224236142,authority_limited,15,0.527801513671875,0.9721416182082079,0.1,0.6031391187381048,2.9356355072303497,0.10286567113988382,0.10286567113988382,0.0,-2.332496388492245,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut09,471,478,1784468620061561200,0.22913527488708496,0.05250297419757999,0p20-0p30,1.9246466906195676,1.7296118015026567,2.9915569838972655,1.222993444715477,-0.5066183567871796,-2.905956421123279,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-3.1218491078357093,-3.1218491078357093,-3.1218491078357093,-0.7225110434996098,-0.7225110434996098,2.3993380643360993,0.23143688837687176,,,,5,0.13886213302612305,-2.3993380643360993,0.21589268671243023,authority_limited,16,0.5624434947967529,0.9568569860823015,0.1,0.5847613139693488,2.8805847028025324,0.10450882572267572,0.10450882572267572,0.0,-2.295823388833184,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut09,471,479,1784468620096349400,0.26392364501953125,0.06965569040039554,0p20-0p30,1.8528861714521705,1.9344935008761939,3.742265104932233,1.2766928250327743,-0.6578006758434196,-3.057138740179519,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-3.1218491078357093,-3.1218491078357093,-3.1218491078357093,-0.7225110434996098,-0.7225110434996098,2.3993380643360993,0.23143688837687176,,,,5,0.13886213302612305,-2.3993380643360993,0.0647103676561902,authority_limited,17,0.5969874858856201,0.8838397827900187,0.1,0.6813904064565754,2.802020840079218,0.11314267805905932,0.11314267805905932,0.0,-2.1206304336226425,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut09,471,480,1784468620131006200,0.2985804080963135,0.0891502600989611,0p20-0p30,1.7935406328384884,2.0364010685663883,4.146929312058328,1.3439968775593398,-0.6924041910070484,-3.091742255343148,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-3.1218491078357093,-3.1218491078357093,-3.1218491078357093,-0.7225110434996098,-0.7225110434996098,2.3993380643360993,0.23143688837687176,,,,5,0.13886213302612305,-2.3993380643360993,0.030106852492561398,authority_limited,18,0.6317620277404785,0.8519646111597498,0.1,0.6899038673567011,2.734054988379593,0.11737576736183149,0.11737576736183149,0.0,-2.0441511210228915,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut10,473,473,1784468619894943000,0.0,0.0,0p00-0p10,2.2081821019899,1.7518312613707978,3.0689127683160007,0.46253659072606634,-1.2892946706447315,-2.743851334978819,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-2.743851334978819,-2.743851334978819,-2.743851334978819,-1.2892946706447315,-1.2892946706447315,1.4545566643340877,0.46988503138224286,,,,7,0.20137929916381836,-1.4545566643340877,0.0,authority_limited,9,0.3333895206451416,0.978391675308764,0.1,1.3614351727787601,2.7845613044281157,0.1022085556568556,0.1022085556568556,0.0,-1.4231261316493555,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut10,473,474,1784468619929874800,0.03493165969848633,0.001220220849290854,0p00-0p10,2.167749253403473,2.0333764452113265,4.134619767940251,0.7617552665453704,-1.2716211786659561,-2.726177843000044,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-2.743851334978819,-2.743851334978819,-2.743851334978819,-1.2892946706447315,-1.2892946706447315,1.4545566643340877,0.46988503138224286,,,,7,0.20137929916381836,-1.4545566643340877,0.017673491978775324,authority_limited,10,0.36798715591430664,0.9730583369545849,0.1,1.3373615893489244,2.75273007815206,0.10276876133960637,0.10276876133960637,0.0,-1.4153684888031357,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut10,473,475,1784468619964482000,0.06953907012939453,0.004835682274460851,0p00-0p10,2.1142094288737177,2.533187098296543,6.41703687497606,1.3103368976360856,-1.2228502006604576,-2.6774068649945453,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-2.743851334978819,-2.743851334978819,-2.743851334978819,-1.2892946706447315,-1.2892946706447315,1.4545566643340877,0.46988503138224286,,,,7,0.20137929916381836,-1.4545566643340877,0.06644446998427389,authority_limited,11,0.4031863212585449,0.9841922160641605,0.1,1.3035196489025191,2.7350829957643783,0.1016061683559189,0.1016061683559189,0.0,-1.4315633468618592,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut10,473,476,1784468619998889500,0.10394644737243652,0.010804863921350716,0p10-0p20,2.0489430970077827,2.6579599804825076,7.064751257846572,1.4639862252636031,-1.1939737552189047,-2.6485304195529924,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-2.743851334978819,-2.743851334978819,-2.743851334978819,-1.2892946706447315,-1.2892946706447315,1.4545566643340877,0.46988503138224286,,,,7,0.20137929916381836,-1.4545566643340877,0.09532091542582677,authority_limited,12,0.4374246597290039,0.9810283310628256,0.1,1.2713220804152168,2.6982833772631976,0.10193385535732907,0.10193385535732907,0.0,-1.4269612968479808,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut10,473,477,1784468620028293100,0.13335013389587402,0.01778225821004753,0p10-0p20,1.987893549897577,2.6349390205836336,6.9429036421942385,1.4415702456867225,-1.1933687748969113,-2.647925439230999,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-2.743851334978819,-2.743851334978819,-2.743851334978819,-1.2892946706447315,-1.2892946706447315,1.4545566643340877,0.46988503138224286,,,,7,0.20137929916381836,-1.4545566643340877,0.09592589574782018,authority_limited,13,0.4652843475341797,0.9721416182082079,0.1,1.26012345194743,2.674158521388703,0.10286567113988382,0.10286567113988382,0.0,-1.414035069441273,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut10,473,478,1784468620061561200,0.16661810874938965,0.027761594163223435,0p10-0p20,1.9246466906195676,2.6467027570063815,7.005035483945181,1.4642730565795388,-1.1824297004268425,-2.63698636476093,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-2.743851334978819,-2.743851334978819,-2.743851334978819,-1.2892946706447315,-1.2892946706447315,1.4545566643340877,0.46988503138224286,,,,7,0.20137929916381836,-1.4545566643340877,0.10686497021788899,authority_limited,14,0.4999263286590576,0.9568569860823015,0.1,1.2314161194046274,2.623218825325268,0.10450882572267572,0.10450882572267572,0.0,-1.3918027059206408,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut10,473,479,1784468620096349400,0.20140647888183594,0.040564569735579425,0p20-0p30,1.8528861714521705,2.797885076062621,7.828160898853938,1.4642730565795388,-1.3336120194830825,-2.78816868381717,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-2.743851334978819,-2.743851334978819,-2.743851334978819,-1.2892946706447315,-1.2892946706447315,1.4545566643340877,0.46988503138224286,,,,7,0.20137929916381836,-1.4545566643340877,-0.044317348838351034,authority_limited,15,0.5344703197479248,0.8838397827900187,0.1,1.2786993576260859,2.5642944038869,0.11314267805905932,0.11314267805905932,0.0,-1.2855950462608143,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut10,473,480,1784468620131006200,0.23606324195861816,0.0557258542040131,0p20-0p30,1.7935406328384884,2.884422693943555,8.319894277336594,1.5162071592968438,-1.3682155346467113,-2.822772198980799,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-2.743851334978819,-2.743851334978819,-2.743851334978819,-1.2892946706447315,-1.2892946706447315,1.4545566643340877,0.46988503138224286,,,,7,0.20137929916381836,-1.4545566643340877,-0.07892086400197984,authority_limited,16,0.5692448616027832,0.8519646111597498,0.1,1.2656712159580146,2.504902018897228,0.11737576736183149,0.11737576736183149,0.0,-1.2392308029392136,phase6d,phase6,archive
20260719T134326-2477345e:A2,20260719T134326-2477345e:A2,A071,20260719T134326-2477345e,20260719T134835-phase6d-fiction-guards,False,True,True,20260719T134326-2477345e:A2:cut10,473,488,1784468620394869300,0.4999263286590576,0.2499263340865241,0p40-0p50,1.3462881112298628,3.0753299501082587,9.457654302032864,1.5447689480258715,-1.530561002082387,-2.9851176664164747,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-2.743851334978819,-2.743851334978819,-2.743851334978819,-1.2892946706447315,-1.2892946706447315,1.4545566643340877,0.46988503138224286,,,,7,0.20137929916381836,-1.4545566643340877,-0.24126633143765552,authority_limited,14,0.569486141204834,0.6444723130696643,-0.1,0.8864041893062593,1.823825687260544,-0.15516570374248256,-0.15516570374248256,0.0,-0.9374214979542848,phase6d,phase6,archive
20260719T142919-a76247fb:A1,20260719T142919-a76247fb:A1,A074,20260719T142919-a76247fb,20260719T143556-phase6e-aim-tfv1,False,True,True,20260719T142919-a76247fb:A1:cut01,346,355,1784471368427773000,0.2986485958099365,0.08919098377924684,0p20-0p30,3.366128290719738,0.6356974509958528,0.4041112492026247,-0.0,-0.6356974509958528,-0.6356974509958528,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.5833994547526042,,,,4,0.4375495910644531,-0.0,-0.6356974509958528,authority_limited,15,0.52785325050354,1.2605314100192495,-0.1,0.7013166042494452,0.7013166042494452,-0.0793316209379288,-0.0793316209379288,0.0,0.0,phase6e,phase6,archive
20260719T142919-a76247fb:A1,20260719T142919-a76247fb:A1,A074,20260719T142919-a76247fb,20260719T143556-phase6e-aim-tfv1,False,True,True,20260719T142919-a76247fb:A1:cut01,346,356,1784471368462595400,0.33347082138061523,0.11120278871226219,0p30-0p40,3.286569118724774,0.7058673700069685,0.49824874404055464,-0.0,-0.7058673700069685,-0.7058673700069685,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.5833994547526042,,,,4,0.4375495910644531,-0.0,-0.7058673700069685,authority_limited,15,0.52785325050354,1.2237848507386504,-0.1,0.7638297940452617,0.7638297940452617,-0.0817137096766986,-0.0817137096766986,0.0,0.0,phase6e,phase6,archive
20260719T142919-a76247fb:A1,20260719T142919-a76247fb:A1,A074,20260719T142919-a76247fb,20260719T143556-phase6e-aim-tfv1,False,True,True,20260719T142919-a76247fb:A1:cut01,346,357,1784471368497286500,0.3681619167327881,0.1355431969323604,0p30-0p40,3.333669963668422,0.7320788434732272,0.5359394330610978,-0.0,-0.7320788434732272,-0.7320788434732272,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.5833994547526042,,,,4,0.4375495910644531,-0.0,-0.7320788434732272,authority_limited,14,0.465069055557251,1.2352718045191444,-0.1,0.8043163540274616,0.8043163540274616,-0.08095384322232395,-0.08095384322232395,0.0,0.0,phase6e,phase6,archive
