row,ts_ns,owner,source_mode,engaged,ready,ready_legacy,e_z,vz_up,v_bz_applied,sign_bad_vbz_vs_ez,range_m,lateral_m,true_dz_m,pitch_t_rad,gate_age_s,feature_cert_status,feature_span_px,feature_mode,span_x_range,visible_scale_gate_reject
1,57398000000,alt,FULL_QUAD,False,False,False,,,,0,4.054908116506897,-0.11028451750805769,0.7033943573883777,-0.5673758682968792,0.0,certified,51.24451190127583,FULL_QUAD,207.79178723491762,False
2,57430000000,alt,FULL_QUAD,False,False,False,,,,0,3.989957539506912,-0.07694606593500934,0.6752847864919753,-0.5945806284518003,0.023897984,certified,51.24451190127583,FULL_QUAD,204.46342661884717,False
3,57445000000,alt,FULL_QUAD,False,False,False,,,,0,3.8709481651059905,-0.0344739589913563,0.6561765591388475,-0.6481970530469598,0.054897984,certified,51.24451190127583,FULL_QUAD,198.36484931599577,False
4,57461000000,alt,FULL_QUAD,False,False,False,,,,0,3.8203468893235932,-0.08083222783326419,0.5855340468141815,-0.6481970530469598,0.002946368,certified,53.33854141237835,FULL_QUAD,203.77173076583728,False
5,57477000000,alt,FULL_QUAD,False,False,False,,,,0,3.652708514639825,-0.031407728945084736,0.5747336021979246,-0.7172848293482845,0.034946368,certified,53.33854141237835,FULL_QUAD,194.8301443754633,False
6,57508000000,alt,FULL_QUAD,False,False,False,,,,0,3.6199232600072984,-0.11381883283165765,0.486791671153211,-0.7510157169571436,0.0,certified,53.33854141237835,FULL_QUAD,193.0814267135309,False
7,57523000000,alt,FULL_QUAD,False,False,False,,,,0,3.5208549420820954,-0.08637831726815054,0.48440761228791107,-0.7852042935956488,0.01554432,certified,53.33854141237835,FULL_QUAD,187.79726713522282,False
8,57539000000,alt,FULL_QUAD,False,False,False,,,,0,3.3399321173416583,-0.03269347812526729,0.48094633617509097,-0.8435728696527186,0.04654432,certified,53.33854141237835,FULL_QUAD,178.14710755536055,False
9,57555000000,alt,FULL_QUAD,False,False,False,,,,0,3.2331168526136715,-0.08620728910143563,0.4391285718586524,-0.8675936883369212,0.012319168,certified,59.135437767890075,FULL_QUAD,191.1917804340524,False
10,57586000000,alt,FULL_QUAD,False,False,False,,,,0,3.1715173292971977,-0.06280537994076105,0.4372632730949968,-0.8851179512723315,0.027319168,certified,59.135437767890075,FULL_QUAD,187.54906565643935,False
11,57602000000,alt,FULL_QUAD,False,False,False,,,,0,3.1297491511298077,-0.06177987337844046,0.4533490327196974,-0.9004622585533765,0.0,certified,58.309518948453004,FULL_QUAD,182.49416743170823,False
12,57617000000,alt,FULL_QUAD,False,False,False,,,,0,3.0507851003034485,-0.018200990340078084,0.44727674046894883,-0.9198482818105786,0.024459584,certified,58.309518948453004,FULL_QUAD,177.88981161380204,False
13,57648000000,alt,FULL_QUAD,False,False,False,,,,0,3.027266537059987,0.001192184297935557,0.4432309326075172,-0.9241600722247839,0.040459584,certified,58.309518948453004,FULL_QUAD,176.51845550471702,False
14,57664000000,alt,FULL_QUAD,False,True,True,,,,0,3.0132182655528474,-0.08376426458288884,0.39783691509550456,-0.9248612487830921,0.00297088,certified,60.530983801686226,FULL_QUAD,182.39306602312448,False
15,57680000000,alt,FULL_QUAD,False,True,True,,,,0,3.0132791245695314,-0.06943114446354404,0.3898081805217908,-0.9216530451894498,0.01897088,certified,60.530983801686226,FULL_QUAD,182.39674987927756,False
16,57695000000,alt,FULL_QUAD,False,True,True,,,,0,3.040058029998233,-0.02871866532103438,0.3758446650870555,-0.9071339152329452,0.04997088,certified,60.530983801686226,FULL_QUAD,184.01770337000917,False
