row,ts_ns,owner,source_mode,engaged,ready,ready_legacy,e_z,vz_up,v_bz_applied,sign_bad_vbz_vs_ez,range_m,lateral_m,true_dz_m,pitch_t_rad,gate_age_s,feature_cert_status,feature_span_px,feature_mode,span_x_range,visible_scale_gate_reject
1,276569500000,alt,FULL_QUAD,False,False,False,,,,0,4.005065871259223,-0.1332262226078138,0.788141165223818,-0.4118806678939815,0.0,certified,59.0,FULL_QUAD,236.29888640429417,False
2,276585500000,alt,FULL_QUAD,False,False,False,,,,0,3.9640698442017235,-0.13111841793008489,0.792551980230539,-0.4306953345227857,0.029616512,certified,59.0,FULL_QUAD,233.88012080790168,False
3,276616500000,alt,FULL_QUAD,False,False,False,,,,0,4.076106036234368,-0.13563949471943293,0.7844560471051867,-0.4531528027305647,0.0,certified,58.008620049092706,FULL_QUAD,236.44928633573275,False
4,276632500000,alt,FULL_QUAD,False,False,False,,,,0,4.03502482346045,-0.1314775855216894,0.7838093319868629,-0.48008532083085503,0.010468928,certified,58.008620049092706,FULL_QUAD,234.0662218727746,False
5,276648000000,alt,FULL_QUAD,False,False,False,,,,0,3.9833195747631684,-0.1253197056661956,0.7828889322998962,-0.5131375910508955,0.026468928,certified,58.008620049092706,FULL_QUAD,231.06687174655016,False
6,276664000000,alt,FULL_QUAD,False,False,False,,,,0,3.9262968795447177,-0.11816572569316335,0.7817439629882947,-0.5477070017484269,0.041468928,certified,58.008620049092706,FULL_QUAD,227.75906388544783,False
7,276695000000,alt,FULL_QUAD,False,False,False,,,,0,3.714906144897057,-0.1048566748433683,0.8600155442100319,-0.6289009945154491,0.022212864,certified,63.28506932918696,FULL_QUAD,235.0980929312329,False
8,276711000000,alt,FULL_QUAD,False,False,False,,,,0,3.639786476070264,-0.09558291060976704,0.8587786388180303,-0.6687268003084601,0.037212864,certified,63.28506932918696,FULL_QUAD,230.34413948154375,False
9,276727000000,alt,FULL_QUAD,False,False,False,,,,0,3.3589926581428093,-0.06427106800722777,0.8217571506290362,-0.7103629676377919,0.002431424,certified,69.1158447825099,FULL_QUAD,232.15961518578874,False
10,276758000000,alt,FULL_QUAD,False,False,False,,,,0,3.203267628901873,-0.04607679609825316,0.8183462673074072,-0.7831005900513035,0.033431424,certified,69.1158447825099,FULL_QUAD,221.39654823602038,False
