row,ts_ns,owner,source_mode,engaged,ready,ready_legacy,e_z,vz_up,v_bz_applied,sign_bad_vbz_vs_ez,range_m,lateral_m,true_dz_m,pitch_t_rad,gate_age_s,feature_cert_status,feature_span_px,feature_mode,span_x_range,visible_scale_gate_reject
1,126585500000,alt,FULL_QUAD,False,False,False,,,,0,3.912016797946403,0.021420324642315396,0.7828156056602423,-0.6640623965542353,0.034786688,certified,55.00909015790027,FULL_QUAD,215.196484737454,False
2,126601500000,alt,FULL_QUAD,False,False,False,,,,0,3.88693918321404,0.044630140578158166,0.7756591167109536,-0.6764834997229321,0.050786688,certified,55.00909015790027,FULL_QUAD,213.81698796769635,False
3,126632500000,alt,FULL_QUAD,False,False,False,,,,0,3.658466540990146,0.06376377351380638,0.6532106854853396,-0.693997975975595,0.015063104,certified,46.04345773288535,FULL_QUAD,168.44844954725505,False
4,126647500000,alt,FULL_QUAD,False,False,False,,,,0,3.6080302062274554,0.08204480232488132,0.6489699603617668,-0.7175577897815779,0.031063104,certified,46.04345773288535,FULL_QUAD,166.12618629940746,False
5,126663500000,alt,FULL_QUAD,False,False,False,,,,0,3.6157491709573053,-0.012898567092965905,0.6122887011498601,-0.741757092786595,0.0,certified,55.0,FULL_QUAD,198.8662044026518,False
6,126679500000,alt,FULL_QUAD,False,False,False,,,,0,3.5500623868808447,0.006978288797058328,0.6120217667186985,-0.7689960477581823,0.011940352,certified,55.0,FULL_QUAD,195.25343127844647,False
7,126710500000,alt,FULL_QUAD,False,False,False,,,,0,3.4511470039482317,0.01854420618467375,0.6573222322432948,-0.8223708151087621,0.0,certified,57.14017850864661,FULL_QUAD,197.1991558651829,False
8,126726500000,alt,FULL_QUAD,False,False,False,,,,0,3.380261991341949,0.039059821650197946,0.66191314470833,-0.8490545583460596,0.009145024,certified,57.14017850864661,FULL_QUAD,193.14877359127223,False
9,126741500000,alt,FULL_QUAD,False,False,False,,,,0,3.251883335363942,0.07293871004538954,0.6711208654422252,-0.8950651544669062,0.040145024,certified,57.14017850864661,FULL_QUAD,185.81319427198878,False
10,126772500000,alt,FULL_QUAD,False,False,False,,,,0,3.111225291662503,0.040007687889202045,0.5775982566539952,-0.9156164487405154,0.004796288,certified,61.00819617067857,FULL_QUAD,189.81024292492265,False
11,126788500000,alt,FULL_QUAD,False,False,False,,,,0,3.06116010547953,0.0500771755920596,0.5816653774535148,-0.9320229436912595,0.019796288,certified,61.00819617067857,FULL_QUAD,186.7558562249503,False
12,126804500000,alt,FULL_QUAD,False,False,False,,,,0,3.0135870049227957,0.057491549955342475,0.5857254124400637,-0.9472379938159117,0.035796288,certified,61.00819617067857,FULL_QUAD,183.85350717373763,False
13,126819500000,alt,FULL_QUAD,False,True,True,,,,0,3.023752162375734,0.045315247827021614,0.5683852860597283,-0.9697309839602033,0.015785216,certified,58.42088667591412,FULL_QUAD,176.65028241420305,False
14,126851500000,alt,FULL_QUAD,False,True,True,,,,0,2.995171600191785,0.043029302417810354,0.5690020652912515,-0.9777321208302985,0.031785216,certified,58.42088667591412,FULL_QUAD,174.98058062972063,False
15,126866500000,alt,FULL_QUAD,False,True,True,,,,0,3.0091550862139735,0.012730522066413195,0.5673370568741145,-0.9834321293668911,0.0,certified,62.0,FULL_QUAD,186.56761534526635,False
16,126882500000,alt,FULL_QUAD,False,True,True,,,,0,2.994207654969109,0.013639977150100104,0.5659402545829957,-0.9867507054889204,0.012249792,certified,62.0,FULL_QUAD,185.64087460808477,False
17,126913500000,alt,FULL_QUAD,False,True,True,,,,0,2.9488210911509873,4.877215105611281e-05,0.5409272222114097,-0.9875307148639179,0.0,certified,61.0,FULL_QUAD,179.87808656021022,False
18,126929500000,alt,FULL_QUAD,False,True,True,,,,0,2.9568867163359274,0.012871018354242248,0.5388824977312894,-0.9838303188175443,0.009349248,certified,61.0,FULL_QUAD,180.37008969649156,False
19,126944500000,alt,FULL_QUAD,False,True,True,,,,0,2.9732259171460114,0.03113488733737147,0.5376789819138803,-0.977673362058195,0.025349248,certified,61.0,FULL_QUAD,181.3667809459067,False
20,126960500000,alt,FULL_QUAD,False,True,True,,,,0,3.019384056402892,0.07605561929769084,0.5360028490978102,-0.9610117066627009,0.056349248,certified,61.0,FULL_QUAD,184.18242744057642,False
21,126991500000,alt,FULL_QUAD,False,True,True,,,,0,2.9929336016511296,0.10283842984615009,0.5069254783263635,-0.9509005631318437,0.02051232,certified,64.19501538281614,FULL_QUAD,192.13141859774157,False
22,127007500000,alt,FULL_QUAD,False,True,True,,,,0,3.0189907887588836,0.11457775329108633,0.5036017794108798,-0.940727434109845,0.03551232,certified,64.19501538281614,FULL_QUAD,193.80416012495675,False
23,127022500000,alt,FULL_QUAD,False,True,True,,,,0,3.05553963777775,0.13063588133898668,0.5117830005232902,-0.9291511924958056,0.000774912,certified,62.80127387243033,FULL_QUAD,191.89178162014704,False
24,127054500000,alt,FULL_QUAD,False,True,True,,,,0,3.1142956558839012,0.14251151468993142,0.5050611139141823,-0.9059553624501402,0.031774912,certified,62.80127387243033,FULL_QUAD,195.5817344048849,False
25,127069500000,alt,FULL_QUAD,False,True,True,,,,0,3.190206057271622,0.11896008043719034,0.5084510955319885,-0.8947512582202402,0.0,certified,56.32051136131489,FULL_QUAD,179.67403649350197,False
26,127085500000,alt,FULL_QUAD,False,True,True,,,,0,3.2128476151451295,0.11985395531269254,0.5050986069825361,-0.8852882299487637,0.012672896,certified,56.32051136131489,FULL_QUAD,180.9492206109547,False
27,127101500000,alt,FULL_QUAD,False,True,True,,,,0,3.248359691378174,0.11698902032665487,0.4997367080226942,-0.8686561154246029,0.044672896,certified,56.32051136131489,FULL_QUAD,182.94927890390179,False
28,127132500000,alt,FULL_QUAD,False,True,True,,,,0,3.2062256666507674,0.08280025861633625,0.48157768937424694,-0.862378141936762,0.008090176,certified,58.137767414994535,FULL_QUAD,186.4028020877281,False
29,127147500000,alt,FULL_QUAD,False,True,True,,,,0,3.212780572096949,0.07672276846673055,0.47839702330743883,-0.857353350264193,0.024090176,certified,58.137767414994535,FULL_QUAD,186.7838896559855,False
30,127163500000,alt,FULL_QUAD,False,True,True,,,,0,3.2152473696185555,0.06570673631005469,0.47271505607737163,-0.8506557793584018,0.055090176,certified,58.137767414994535,FULL_QUAD,186.92730375655654,False
31,127179500000,alt,FULL_QUAD,False,True,True,,,,0,3.244402899391172,0.06518032712184155,0.5355418611359544,-0.8506557793584018,0.0029952,certified,61.29437168288782,FULL_QUAD,198.8636372043214,False
32,127210500000,alt,FULL_QUAD,False,True,True,,,,0,3.238786283627835,0.05164230988258151,0.5310414162986914,-0.8476328142418905,0.0339952,certified,61.29437168288782,FULL_QUAD,198.51937027012346,False
33,127226500000,alt,FULL_QUAD,False,True,True,,,,0,3.1230353412515353,0.060573311369626376,0.4674366219580488,-0.8477298506680893,0.0,certified,64.6297145282261,FULL_QUAD,201.8408825666479,False
34,127241500000,alt,FULL_QUAD,False,True,True,,,,0,3.109774605834834,0.05140318905507076,0.46533197145869276,-0.8493298306491794,0.01550176,certified,64.6297145282261,FULL_QUAD,200.98384502223217,False
35,127272500000,alt,FULL_QUAD,False,True,True,,,,0,3.0874565739778173,0.023793139999350232,0.4954060475163342,-0.8542962218490839,0.0,certified,58.54912467321779,FULL_QUAD,180.76787987297308,False
36,127288500000,alt,FULL_QUAD,False,True,True,,,,0,3.0541435180051413,0.0044300617881128344,0.48997105513286154,-0.8593526973811392,0.027235904,certified,58.54912467321779,FULL_QUAD,178.817429605583,False
37,127304500000,alt,FULL_QUAD,False,True,True,,,,0,3.0541435180051413,0.0044300617881128344,0.48997105513286154,-0.8593526973811392,0.027235904,certified,58.54912467321779,FULL_QUAD,178.817429605583,False
38,127319500000,alt,FULL_QUAD,False,True,True,,,,0,2.950728257912192,0.029122974298649275,0.48225249657298397,-0.8631058352309169,0.008505088,certified,64.07027391856539,FULL_QUAD,189.0539677436854,False
39,127351500000,alt,FULL_QUAD,False,True,True,,,,0,2.9388765358861066,0.025202373736738608,0.4790030809416841,-0.8636986324637992,0.024505088,certified,64.07027391856539,FULL_QUAD,188.29462466706744,False
40,127366500000,alt,FULL_QUAD,False,True,True,,,,0,2.9281386285013955,0.019668087144157687,0.4753681408750543,-0.8637167832927906,0.040505088,certified,64.07027391856539,FULL_QUAD,187.6066439996168,False
41,127382500000,alt,FULL_QUAD,False,True,True,,,,0,2.9892249106741775,0.046794268235722136,0.48478942988975127,-0.8627118906622218,0.003911872,certified,64.4980619863884,FULL_QUAD,192.7992135799194,False
42,127413500000,alt,FULL_QUAD,False,True,True,,,,0,2.976649482142615,0.032058673525487386,0.4762678536240632,-0.8589940732316874,0.034911872,certified,64.4980619863884,FULL_QUAD,191.9881228109853,False
43,127429500000,alt,FULL_QUAD,False,True,True,,,,0,2.9734622596426554,-0.02587281541412049,0.5230734524370506,-0.8556859860130441,0.000243584,certified,70.57619995437555,FULL_QUAD,209.8556669933294,False
44,127444500000,alt,FULL_QUAD,False,True,True,,,,0,2.971383612574154,-0.03012826782478862,0.5181000246163983,-0.8517159698669388,0.016243584,certified,70.57619995437555,FULL_QUAD,209.70896398218827,False
45,127460500000,alt,FULL_QUAD,False,True,True,,,,0,2.972492201834678,-0.034821533624701494,0.5064486782975584,-0.8412795967794979,0.047243584,certified,70.57619995437555,FULL_QUAD,209.78720399950632,False
46,127491500000,alt,FULL_QUAD,False,True,True,,,,0,2.9292459557788972,0.026713249788209117,0.5107439990611724,-0.8349627497519299,0.010771264,certified,72.99315036357864,FULL_QUAD,213.81489050207367,False
47,127507500000,alt,FULL_QUAD,False,True,True,,,,0,2.9315614288758374,0.02552762994648722,0.5049450364851558,-0.8283098101090944,0.025771264,certified,72.99315036357864,FULL_QUAD,213.98390417800144,False
48,127522500000,alt,FULL_QUAD,False,True,True,,,,0,2.9283265833464647,0.06251448246470652,0.4790894461781072,-0.8207052385390619,0.0,certified,67.468511173732,FULL_QUAD,197.5698348088474,False
