row,ts_ns,owner,source_mode,engaged,ready,ready_legacy,e_z,vz_up,v_bz_applied,sign_bad_vbz_vs_ez,range_m,lateral_m,true_dz_m,pitch_t_rad,gate_age_s,feature_cert_status,feature_span_px,feature_mode,span_x_range,visible_scale_gate_reject
1,192023000000,alt,FULL_QUAD,False,False,False,,,,0,4.264088448768305,-0.8654458061120959,0.7952017421011964,-0.6339453821273879,0.026915264,certified,52.08646657242167,FULL_QUAD,222.1013004486197,False
2,192055000000,alt,FULL_QUAD,False,False,False,,,,0,4.255131891044881,-0.8442945561509111,0.7836780277257781,-0.6374614232403608,0.042915264,certified,52.08646657242167,FULL_QUAD,221.6347850041546,False
3,192070000000,alt,FULL_QUAD,False,False,False,,,,0,4.320003125541518,-0.8870975377284513,0.8159122027890973,-0.6506242346220112,0.006801856,certified,47.0,FULL_QUAD,203.04014690045136,False
4,192086000000,alt,FULL_QUAD,False,False,False,,,,0,4.272992795456064,-0.856373049466639,0.8065502034953629,-0.6697901936265831,0.021801856,certified,47.0,FULL_QUAD,200.830661386435,False
5,192102000000,alt,FULL_QUAD,False,False,False,,,,0,4.129855807582897,-0.7717839388871781,0.7929629263780082,-0.7244276784536796,0.053801856,certified,47.0,FULL_QUAD,194.10322295639614,False
6,192133000000,alt,FULL_QUAD,False,False,False,,,,0,4.008117539770943,-0.7892358281503069,0.8023298486010639,-0.7534568815675358,0.017015872,certified,44.10215414239989,FULL_QUAD,176.76661755983474,False
7,192148000000,alt,FULL_QUAD,False,False,False,,,,0,3.9175974744040936,-0.7449058443136516,0.8001441982847481,-0.7846959707947592,0.033015872,certified,44.10215414239989,FULL_QUAD,172.77448768404585,False
8,192164000000,alt,FULL_QUAD,False,False,False,,,,0,3.674370283294643,-0.6437099003904017,0.699179006121132,-0.8420326948891854,0.013146112,certified,52.0,FULL_QUAD,191.06725473132144,False
9,192180000000,alt,FULL_QUAD,False,False,False,,,,0,3.5834315436725364,-0.6134199348468139,0.699524517276308,-0.8692584518345075,0.029146112,certified,52.0,FULL_QUAD,186.3384402709719,False
10,192211000000,alt,FULL_QUAD,False,False,False,,,,0,3.5743459652225438,-0.6613292645206326,0.7058359689924771,-0.8920228213755819,0.0,certified,52.03844732503075,FULL_QUAD,186.00341423266954,False
11,192227000000,alt,FULL_QUAD,False,False,False,,,,0,3.4939205047876323,-0.6492881973275096,0.7057908701214755,-0.9142107852982055,0.010186688,certified,52.03844732503075,FULL_QUAD,181.81819814623606,False
12,192242000000,alt,FULL_QUAD,False,False,False,,,,0,3.375594192300491,-0.6519268717525405,0.7042045304073419,-0.9458132748467634,0.041186688,certified,52.03844732503075,FULL_QUAD,175.66068056670883,False
13,192273000000,alt,FULL_QUAD,False,True,True,,,,0,3.2989764306892417,-0.7041412436741439,0.6952431191601411,-0.9568688346163863,0.0056608,certified,47.51841748206689,FULL_QUAD,156.76213929699028,False
14,192289000000,alt,FULL_QUAD,False,True,True,,,,0,3.2729533277148937,-0.7201737060711899,0.6911104805511636,-0.9632110182581095,0.0206608,certified,47.51841748206689,FULL_QUAD,155.5255626256764,False
15,192305000000,alt,FULL_QUAD,False,True,True,,,,0,3.2625493183391385,-0.7327160267223529,0.6871439801630195,-0.9653433039170942,0.0366608,certified,47.51841748206689,FULL_QUAD,155.03118056467193,False
16,192320000000,alt,FULL_QUAD,False,True,True,,,,0,3.230383760269329,-0.8034848680542597,0.6656172371293692,-0.9632356087151313,0.00152352,certified,52.0,FULL_QUAD,167.97995553400511,False
17,192352000000,alt,FULL_QUAD,False,True,True,,,,0,3.2776284887202856,-0.7970567572878715,0.6541288946127757,-0.9490064159796461,0.03252352,certified,52.0,FULL_QUAD,170.43668141345483,False
18,192367000000,alt,FULL_QUAD,False,True,True,,,,0,3.2053138829652665,-0.8201277682423899,0.6113595227098358,-0.9377277835980031,0.0,certified,42.579337712087536,FULL_QUAD,136.48014229602072,True
19,192383000000,alt,FULL_QUAD,False,True,True,,,,0,3.290947230183439,-0.7668708417124368,0.5970656644822925,-0.911115241586808,0.028948928,certified,42.579337712087536,FULL_QUAD,140.12635350663973,True
20,192414000000,alt,FULL_QUAD,False,True,True,,,,0,3.4560636776693294,-0.7753590708834874,0.6625283871996552,-0.8960679958870301,0.0,certified,48.373546489791295,FULL_QUAD,167.18205698341637,False
21,192430000000,alt,FULL_QUAD,False,True,True,,,,0,3.5072130930622376,-0.7304179538950001,0.6550259776203107,-0.8794318150312077,0.010223488,certified,48.373546489791295,FULL_QUAD,169.65633560685086,False
22,192445000000,alt,FULL_QUAD,False,True,True,,,,0,3.5985339355838164,-0.6352981063276778,0.6398264112192404,-0.8478493498154256,0.041223488,certified,48.373546489791295,FULL_QUAD,174.07384862805537,False
23,192461000000,alt,FULL_QUAD,False,True,True,,,,0,3.6471861632150757,-0.6578373110606754,0.6387088342797014,-0.8324039664075731,0.007428672,certified,46.57252408878007,FULL_QUAD,169.8586654425995,False
24,192492000000,alt,FULL_QUAD,False,True,True,,,,0,3.6841001216161535,-0.6142401119328864,0.6303293180495027,-0.8179959234639305,0.023428672,certified,46.57252408878007,FULL_QUAD,171.5778416594459,False
25,193320000000,alt,FULL_QUAD,False,False,False,,,,0,3.8461329602038967,-1.494502606309018,0.6738825315369823,-0.7625592330632165,0.037331264,certified,52.88667128870941,FULL_QUAD,203.40916959897436,False
26,193352000000,alt,FULL_QUAD,False,False,False,,,,0,3.8877886976557767,-1.476113926994479,0.6962493489251516,-0.7655721912744303,0.017408256,certified,51.264022471905186,FULL_QUAD,199.30368716264474,False
27,193367000000,alt,FULL_QUAD,False,False,False,,,,0,3.8582254803427323,-1.4394012549130186,0.7007487331390703,-0.7759426941972304,0.033408256,certified,51.264022471905186,FULL_QUAD,197.788157725967,False
28,193383000000,alt,FULL_QUAD,False,False,False,,,,0,3.832765387857901,-1.305489494078512,0.707958687399177,-0.8050309898744104,0.014058432,certified,54.120236510939236,FULL_QUAD,207.43016928181137,False
29,193414000000,alt,FULL_QUAD,False,False,False,,,,0,3.7817660541183806,-1.2358459695953725,0.7124552161969766,-0.8217315893105208,0.029058432,certified,54.120236510939236,FULL_QUAD,204.6700732779282,False
30,193430000000,alt,FULL_QUAD,False,False,False,,,,0,3.5080923276325766,-0.996018014639749,0.6800950704906721,-0.8589025899768281,0.010165376,certified,49.8196748283246,FULL_QUAD,174.77201903039534,False
31,193445000000,alt,FULL_QUAD,False,False,False,,,,0,3.5080923276325766,-0.996018014639749,0.6800950704906721,-0.8589025899768281,0.010165376,certified,49.8196748283246,FULL_QUAD,174.77201903039534,False
32,193461000000,alt,FULL_QUAD,False,False,False,,,,0,3.396134124930024,-0.8553151171613524,0.6878505081542194,-0.8933331692049669,0.041165376,certified,49.8196748283246,FULL_QUAD,169.19429777739052,False
33,193492000000,alt,FULL_QUAD,False,False,False,,,,0,3.363250040676913,-0.7775544427238429,0.7284264450633862,-0.909717715876156,0.005963072,certified,49.36598018878993,FULL_QUAD,166.03013487800342,False
34,193508000000,alt,FULL_QUAD,False,False,False,,,,0,3.3158082931009534,-0.7330119756495075,0.7312244038163491,-0.9234896589492352,0.020963072,certified,49.36598018878993,FULL_QUAD,163.68812650704703,False
35,193523000000,alt,FULL_QUAD,False,False,False,,,,0,3.2701586971241094,-0.7004412209950641,0.733668804740234,-0.9364469530812172,0.036963072,certified,49.36598018878993,FULL_QUAD,161.4345894564279,False
36,193555000000,alt,FULL_QUAD,False,True,True,,,,0,3.210394739106752,-0.5806545748339774,0.6642661856233301,-0.9567506213606474,0.017114816,certified,50.635955604688654,FULL_QUAD,162.56140548293553,False
37,193570000000,alt,FULL_QUAD,False,True,True,,,,0,3.1776148784416303,-0.5822120290408301,0.664351377092417,-0.9655056937868649,0.033114816,certified,50.635955604688654,FULL_QUAD,160.90156591356853,False
38,193586000000,alt,FULL_QUAD,False,True,True,,,,0,3.2252885812281695,-0.637962290021176,0.7099248251838639,-0.9720934710377769,0.0,certified,48.093658625644196,FULL_QUAD,155.1159279947759,False
39,193602000000,alt,FULL_QUAD,False,True,True,,,,0,3.2042203640812796,-0.6674995753468385,0.7097705288815441,-0.9783720921295072,0.013814912,certified,48.093658625644196,FULL_QUAD,154.10268035146242,False
40,193633000000,alt,FULL_QUAD,False,True,True,,,,0,3.177614288019343,-0.7480576836201842,0.7081135177480602,-0.986273838075072,0.044814912,certified,48.093658625644196,FULL_QUAD,152.82309681197174,False
41,193648000000,alt,FULL_QUAD,False,True,True,,,,0,3.388421885368035,-0.8202403509450169,0.8358253980389623,-0.9885188254332802,0.009262912,probation,49.619050866123274,SIDE_PAIR,168.13027788596185,False
42,193664000000,alt,FULL_QUAD,False,True,True,,,,0,3.390672868510463,-0.9137589874395236,0.8312733667045902,-0.9876813074943862,0.040262912,probation,49.619050866123274,SIDE_PAIR,168.24196953300478,False
43,193680000000,alt,FULL_QUAD,False,True,True,,,,0,3.390672868510463,-0.9137589874395236,0.8312733667045902,-0.9876813074943862,0.040262912,probation,49.619050866123274,SIDE_PAIR,168.24196953300478,False
44,193711000000,alt,FULL_QUAD,False,True,True,,,,0,3.279963772798898,-0.9275226738580633,0.7520207539600701,-0.9805046201568848,0.019848128,certified,52.0,FULL_QUAD,170.5581161855427,False
45,193727000000,alt,FULL_QUAD,False,True,True,,,,0,3.295904428705865,-0.9517817744801914,0.7478116199797102,-0.9750979054982312,0.035848128,certified,52.0,FULL_QUAD,171.387030292705,False
46,193742000000,alt,FULL_QUAD,False,True,True,,,,0,3.2850741236227794,-1.0207502383092462,0.7113578315076021,-0.9587637990515936,0.015901312,certified,53.36665625650534,FULL_QUAD,175.3134215325174,False
47,193773000000,alt,FULL_QUAD,False,True,True,,,,0,3.3157070040073373,-1.0186883785275211,0.7071801716963066,-0.9485622139229406,0.031901312,certified,53.36665625650534,FULL_QUAD,176.94819593014674,False
48,193789000000,alt,FULL_QUAD,False,True,True,,,,0,3.161101136377979,-1.0385508763728604,0.6335004465413852,-0.9387554120257222,0.0,certified,50.15974481593781,FULL_QUAD,158.56002633809047,False
49,193805000000,alt,FULL_QUAD,False,True,True,,,,0,3.2183222160835494,-0.9869283423805266,0.6247424195950366,-0.9180706309812614,0.028811072,certified,50.15974481593781,FULL_QUAD,161.43022109421432,False
50,193820000000,alt,FULL_QUAD,False,True,True,,,,0,3.2416820384912075,-0.9522637744254644,0.6201522237524351,-0.9089978213822636,0.043811072,certified,50.15974481593781,FULL_QUAD,162.60194382512807,False
51,193852000000,alt,FULL_QUAD,False,True,True,,,,0,3.2310607554903688,-0.9026920504210084,0.6305585130953377,-0.899583793068474,0.01020416,certified,48.104053883222775,FULL_QUAD,155.42712068207518,False
52,193867000000,alt,FULL_QUAD,False,True,True,,,,0,3.253588177730212,-0.8556301379095563,0.6254322189993853,-0.8903493555290594,0.02620416,certified,48.104053883222775,FULL_QUAD,156.51078101535072,False
53,193883000000,alt,FULL_QUAD,False,True,True,,,,0,3.290804867497609,-0.7653516117475408,0.6138592287424169,-0.8733954348051098,0.05720416,certified,48.104053883222775,FULL_QUAD,158.30105466527675,False
54,193914000000,alt,FULL_QUAD,False,True,True,,,,0,3.2367874504596017,-0.7460805104926637,0.5504132195180247,-0.8656711601869043,0.020297344,certified,57.87054518492115,FULL_QUAD,187.3146544058081,False
55,193930000000,alt,FULL_QUAD,False,True,True,,,,0,3.2525402741872633,-0.7048296378953498,0.5434102983343627,-0.8573060529360492,0.036297344,certified,57.87054518492115,FULL_QUAD,188.22627890312984,False
56,193945000000,alt,FULL_QUAD,False,True,True,,,,0,3.379512387440842,-0.7253529745706199,0.5446048679280138,-0.8489310489288511,0.000961152,certified,57.48912940721924,FULL_QUAD,194.285224974887,False
57,193961000000,alt,FULL_QUAD,False,True,True,,,,0,3.3941436184621256,-0.6897880881785446,0.537754995735235,-0.8410839477511816,0.015961152,certified,57.48912940721924,FULL_QUAD,195.1263617084565,False
58,193992000000,alt,FULL_QUAD,False,True,True,,,,0,3.4442527616806764,-0.6730333680619386,0.5307187064453098,-0.8252206776349147,0.0,certified,50.59644256269407,FULL_QUAD,174.26693702777678,False
