row,ts_ns,owner,source_mode,engaged,ready,ready_legacy,e_z,vz_up,v_bz_applied,sign_bad_vbz_vs_ez,range_m,lateral_m,true_dz_m,pitch_t_rad,gate_age_s,feature_cert_status,feature_span_px,feature_mode,span_x_range,visible_scale_gate_reject
1,208883000000,alt,FULL_QUAD,False,False,False,,,,0,3.8407934984250445,0.3435921831515452,0.7792982093929401,-0.5787826267634025,0.010561472,certified,55.08175741568164,FULL_QUAD,211.55765576397553,False
2,208914000000,alt,FULL_QUAD,False,False,False,,,,0,3.823907326526487,0.34288268201739003,0.7654963464604432,-0.5842815930540621,0.025561472,certified,55.08175741568164,FULL_QUAD,210.6275357397797,False
3,208930000000,alt,FULL_QUAD,False,False,False,,,,0,3.745708629979151,0.33701193565343146,0.7432876174853511,-0.6210289971370202,0.057561472,certified,55.08175741568164,FULL_QUAD,206.32021410633683,False
4,208945000000,alt,FULL_QUAD,False,False,False,,,,0,3.8032812743738678,0.3187083177318164,0.7097931039283185,-0.6466439816888585,0.021229632,certified,52.15361924162119,FULL_QUAD,198.3548834524825,False
5,208977000000,alt,FULL_QUAD,False,False,False,,,,0,3.7343886724919475,0.31311901838540473,0.7042598940205256,-0.6771284412350717,0.037229632,certified,52.15361924162119,FULL_QUAD,194.76188492536826,False
6,208992000000,alt,FULL_QUAD,False,False,False,,,,0,3.4516724925824684,0.2524437949541677,0.5611302019903708,-0.7091953828854736,0.001977152,certified,61.00819617067857,FULL_QUAD,210.58031254440633,False
7,209008000000,alt,FULL_QUAD,False,False,False,,,,0,3.29299254154264,0.2456403473329911,0.556742232534872,-0.7721371751925201,0.032977152,certified,61.00819617067857,FULL_QUAD,200.8995349630148,False
8,209023000000,alt,FULL_QUAD,False,False,False,,,,0,3.29299254154264,0.2456403473329911,0.556742232534872,-0.7721371751925201,0.032977152,certified,61.00819617067857,FULL_QUAD,200.8995349630148,False
9,209055000000,alt,FULL_QUAD,False,False,False,,,,0,3.288567168519519,0.24337196374545791,0.5891596254427436,-0.8299380308505849,0.013465536,certified,61.07372593840988,FULL_QUAD,200.84504998021367,False
10,209070000000,alt,FULL_QUAD,False,False,False,,,,0,3.2080299341269627,0.24681299078669117,0.5876101485594973,-0.8565505842810331,0.029465536,certified,61.07372593840988,FULL_QUAD,195.92634099908523,False
11,209086000000,alt,FULL_QUAD,False,False,False,,,,0,3.091478338553213,0.26867326823818893,0.5274765497062299,-0.8955609795041194,0.010309504,certified,57.0,FULL_QUAD,176.21426529753313,False
12,209102000000,alt,FULL_QUAD,False,False,False,,,,0,3.091478338553213,0.26867326823818893,0.5274765497062299,-0.8955609795041194,0.010309504,certified,57.0,FULL_QUAD,176.21426529753313,False
