row,ts_ns,owner,source_mode,engaged,ready,ready_legacy,e_z,vz_up,v_bz_applied,sign_bad_vbz_vs_ez,range_m,lateral_m,true_dz_m,pitch_t_rad,gate_age_s,feature_cert_status,feature_span_px,feature_mode,span_x_range,visible_scale_gate_reject
1,9772500000,alt,FULL_QUAD,False,False,False,,,,0,2.7579654969817984,0.247986238094071,0.7231801333410366,-0.6355806147862744,0.015553152,certified,85.28774824088158,FULL_QUAD,235.22066696362148,False
2,9788500000,alt,FULL_QUAD,False,False,False,,,,0,2.74714873996944,0.2410722677074295,0.7147673297128251,-0.64204133882777,0.030553152,certified,85.28774824088158,FULL_QUAD,234.29813011476867,False
3,9804500000,alt,FULL_QUAD,False,False,False,,,,0,2.6137276097742124,0.2677340492782564,0.6580163784382251,-0.6798301945293577,0.023496512,certified,75.95393340703298,FULL_QUAD,198.522892816914,False
4,9835500000,alt,FULL_QUAD,False,False,False,,,,0,2.537416482418133,0.24430256591505514,0.6557626607940639,-0.735298008817842,0.054496512,certified,75.95393340703298,FULL_QUAD,192.72676253149473,False
5,9851500000,alt,FULL_QUAD,False,False,False,,,,0,2.513720028206304,0.2616660370322009,0.6239742695070863,-0.735298008817842,0.000429568,certified,81.05553651663777,FULL_QUAD,203.7509255388798,False
6,9866500000,alt,FULL_QUAD,True,False,False,,,,0,2.4209528594170386,0.2353540914104005,0.6236437711695411,-0.7944913828523869,0.031429568,certified,81.05553651663777,FULL_QUAD,196.23163290153641,False
7,9882500000,alt,FULL_QUAD,True,False,False,,,,0,2.37069993148159,0.22182789725065002,0.624178386373631,-0.824404760228558,0.047429568,certified,81.05553651663777,FULL_QUAD,192.1583548661967,False
8,9913500000,alt,FULL_QUAD,True,False,False,,,,0,2.3671424684118025,0.21418909432468217,0.6248159451139591,-0.850031990756793,0.006470528,certified,86.14522621712709,FULL_QUAD,203.91802342950334,False
9,9929500000,alt,FULL_QUAD,True,False,False,,,,0,2.2723653191473465,0.1896330156860234,0.6258410660645206,-0.8991181559286159,0.038470528,certified,86.14522621712709,FULL_QUAD,195.75342446590236,False
10,9944500000,alt,FULL_QUAD,True,False,False,,,,0,2.2329505864078247,0.17990613558529667,0.6258957826241064,-0.9181314755479704,0.053470528,certified,86.14522621712709,FULL_QUAD,192.35803339776865,False
11,9960500000,alt,FULL_QUAD,True,False,False,,,,0,2.188560950184254,0.19135115359978636,0.6062341261916246,-0.9349913619399881,0.017348928,certified,89.27485648266257,FULL_QUAD,195.3834647312589,False
12,9991500000,alt,FULL_QUAD,True,False,False,,,,0,2.1573701972082473,0.18376507018929397,0.6053066750668149,-0.9481497025555172,0.033348928,certified,89.27485648266257,FULL_QUAD,192.59891473573973,False
13,10007500000,alt,FULL_QUAD,True,True,True,,,,0,2.1201656151614063,0.1633431050800953,0.565703165341935,-0.9573921380180224,0.0,certified,94.0,FULL_QUAD,199.29556782517218,False
14,10022500000,alt,FULL_QUAD,True,True,True,,,,0,2.0891013758596473,0.15914262758806236,0.5583159995409178,-0.9646352235174922,0.026147776,certified,94.0,FULL_QUAD,196.37552933080684,False
15,10054500000,alt,FULL_QUAD,True,True,True,,,,0,2.0815100506325965,0.15747228601850013,0.5541445700907887,-0.9637676711260583,0.042147776,certified,94.0,FULL_QUAD,195.66194475946406,False
16,10069500000,alt,FULL_QUAD,True,True,True,,,,0,2.1263660484994196,0.1724567644669869,0.6170641478746136,-0.9596030977874055,0.0048816,certified,100.12492197250393,FULL_QUAD,212.9022346909859,False
17,10085500000,alt,FULL_QUAD,True,True,True,,,,0,2.1301230631797603,0.17631355169080762,0.6122392235384289,-0.952491278723206,0.0198816,certified,100.12492197250393,FULL_QUAD,213.27840549270456,False
18,10101500000,alt,FULL_QUAD,True,True,True,,,,0,2.1470551045916553,0.1830048009674464,0.6014286848745345,-0.9314924174786456,0.0518816,certified,100.12492197250393,FULL_QUAD,214.97372481790575,False
19,10132500000,alt,FULL_QUAD,True,True,True,,,,0,2.1061578965905445,0.18719188466488565,0.5159682083233919,-0.9200755008736825,0.01551392,certified,95.08417323613851,FULL_QUAD,200.26228230207644,False
20,10147500000,alt,FULL_QUAD,True,True,True,,,,0,2.1176789190375995,0.19334561449996632,0.5087445474685725,-0.9069711080954992,0.03151392,certified,95.08417323613851,FULL_QUAD,201.35774919628966,False
21,10163500000,alt,FULL_QUAD,True,True,True,,,,0,2.14081793835207,0.19946770983376852,0.4950384536441522,-0.8798927380722668,0.06251392,certified,95.08417323613851,FULL_QUAD,203.55790371730112,False
22,10194500000,alt,FULL_QUAD,True,True,True,,,,0,2.113088783899873,0.22799559941498515,0.46994102507793634,-0.8658804330428169,0.02075008,certified,93.7709976485267,FULL_QUAD,198.14644338620312,False
23,10210500000,alt,FULL_QUAD,True,True,True,,,,0,2.122221092914539,0.22773750336288398,0.46286188481107415,-0.8531116817341835,0.03575008,certified,93.7709976485267,FULL_QUAD,199.002789113343,False
24,10226500000,alt,FULL_QUAD,True,True,True,,,,0,2.1108515116022413,0.224215600874107,0.42588512973264325,-0.8282965104678022,0.01606752,certified,94.76286192385707,FULL_QUAD,200.03033033572817,False
25,10241500000,term,FULL_QUAD,True,True,True,0.07333146831015142,0.04776178052836131,-0.05017129031093393,0,2.113736559280851,0.21911766422743056,0.41882242965984695,-0.8185446096397591,0.03106752,certified,94.76286192385707,FULL_QUAD,200.30372571054,False
26,10272500000,term,FULL_QUAD,True,True,True,0.07961791117577866,0.052554266375337916,-0.05520554983978309,0,2.0985760192155243,0.20556810780065593,0.41439463527907605,-0.8092458643029615,0.0,certified,96.18731725128839,FULL_QUAD,201.85639733622952,False
