row,ts_ns,owner,engaged,ready,e_z,vz_up,v_bz_applied,sign_bad_vbz_vs_ez,range_m,lateral_m,true_dz_m,pitch_t_rad,gate_age_s,feature_cert_status,feature_span_px,feature_mode,span_x_range,visible_scale_gate_reject
1,184617000000,alt,False,False,,,,0,3.51429819495168,0.9042819921783736,0.762871196991504,-0.6972962305630956,0.003793216,certified,60.01666435249463,BAR_FULL,210.91645520099271,True
2,184648000000,alt,False,False,,,,0,3.5044697956225077,0.8819761390307957,0.7536066128691499,-0.7033775437412244,0.019793216,certified,60.01666435249463,BAR_FULL,210.3265874573315,True
3,184664000000,alt,False,False,,,,0,3.4306825397077576,0.8939125636616813,0.7342191988119794,-0.7340829530337422,0.0,certified,60.530983801686226,BAR_FULL,207.66258923977804,True
4,184679000000,alt,False,False,,,,0,3.4306825397077576,0.8939125636616813,0.7342191988119794,-0.7340829530337422,0.0,certified,60.530983801686226,BAR_FULL,207.66258923977804,True
5,184695000000,alt,False,False,,,,0,3.387906949531577,0.8508367279711225,0.7311854541536451,-0.7548970338208676,0.014176704,certified,60.530983801686226,BAR_FULL,205.07334068371608,True
6,184726000000,alt,False,False,,,,0,3.1039587890784004,0.8384222928572117,0.6192421095423082,-0.8036414767946787,0.0,certified,67.05221845696084,BAR_FULL,208.12732280668854,True
7,184742000000,alt,False,False,,,,0,3.047945466290366,0.7892170982961761,0.6213716622736586,-0.8278565279812355,0.007176832,certified,67.05221845696084,BAR_FULL,204.371505250605,True
8,184758000000,alt,False,False,,,,0,2.9857045321163125,0.7372025453322242,0.625369576765193,-0.8539099385019111,0.023176832,certified,67.05221845696084,BAR_FULL,200.19811253540104,True
9,184789000000,alt,False,False,,,,0,2.882912261134304,0.7597710546856759,0.614528622556453,-0.8997666388800334,0.003832896,certified,59.22837157984339,BAR_FULL,170.75019863454906,True
10,184804000000,alt,False,False,,,,0,2.827871545072654,0.7244879725476255,0.6230483405348168,-0.9210783495735941,0.019832896,certified,59.22837157984339,BAR_FULL,167.490226651629,True
11,184820000000,alt,False,False,,,,0,2.7406470306121995,0.6762525281107343,0.6419800870029824,-0.9549172511081683,0.050832896,certified,59.22837157984339,BAR_FULL,162.32406069829378,True
12,184836000000,alt,False,False,,,,0,2.820187510607541,0.7769896898082128,0.6493738983840234,-0.9679898307257793,0.015254528,certified,61.1310068623117,BAR_FULL,172.40090206395533,True
13,184867000000,alt,False,False,,,,0,2.7666882617617508,0.7773310090386255,0.6628803584206671,-0.9865071611504381,0.046254528,certified,61.1310068623117,BAR_FULL,169.13043911563483,True
14,184883000000,alt,False,False,,,,0,2.772316012543012,0.8526506192212541,0.6775900737922229,-0.9926598032254537,0.01878496,certified,61.1310068623117,BAR_FULL,169.47446918726348,True
15,184898000000,alt,False,False,,,,0,2.772316012543012,0.8526506192212541,0.6775900737922229,-0.9926598032254537,0.01878496,certified,61.1310068623117,BAR_FULL,169.47446918726348,True
16,184914000000,alt,False,False,,,,0,2.7566259337114434,0.8376098272187229,0.6891497874232786,-0.9991008248928732,0.04978496,certified,61.1310068623117,BAR_FULL,168.51531887054065,True
17,184945000000,alt,False,False,,,,0,2.581440374059563,0.8322839469516671,0.6666996916961898,-0.9993268086509357,0.007876416,certified,61.1310068623117,BAR_FULL,157.80604922128364,True
18,184961000000,alt,False,False,,,,0,2.5808108720103125,0.8193696734864722,0.6710266881585858,-0.9984864924272792,0.023876416,certified,61.1310068623117,BAR_FULL,157.76756712719106,True
19,184976000000,alt,False,False,,,,0,2.5887019296254454,0.7994174726666421,0.6765579580393384,-0.9949474830638494,0.039876416,certified,61.1310068623117,BAR_FULL,158.24995542441263,True
20,185008000000,alt,False,False,,,,0,2.646933945928995,0.8404707935154841,0.642844889608009,-0.9803755770303422,0.012328192,certified,61.1310068623117,BAR_FULL,161.80973721267117,True
21,185023000000,alt,False,False,,,,0,2.666361611799996,0.8144884336267463,0.6460342457920665,-0.9718477842351048,0.028328192,certified,61.1310068623117,BAR_FULL,162.99736998835004,True
22,185039000000,alt,False,False,,,,0,2.754643651705019,0.7737778285964264,0.630484887085724,-0.9498143964144992,0.019052736,certified,61.1310068623117,BAR_FULL,168.39413997560288,True
23,185054000000,alt,False,False,,,,0,2.754643651705019,0.7737778285964264,0.630484887085724,-0.9498143964144992,0.019052736,certified,61.1310068623117,BAR_FULL,168.39413997560288,True
24,185086000000,alt,False,False,,,,0,2.8499697664621015,0.7437631429843714,0.6093324658411297,-0.9252828094661898,0.0,certified,61.204574992397426,BAR_FULL,174.43118829749508,True
25,185101000000,alt,False,False,,,,0,2.8830705048675584,0.7073320862756233,0.6141626856919105,-0.911972238802609,0.013187456,certified,61.204574992397426,BAR_FULL,176.45710492353558,True
26,185117000000,alt,False,False,,,,0,2.7641413538417607,0.6217456627814695,0.5744095304444279,-0.8994161788163715,0.0,certified,65.92419889539804,BAR_FULL,182.22380438565904,True
27,185148000000,alt,False,False,,,,0,2.8168574919673524,0.56194092512226,0.5832977260036094,-0.8746425650122371,0.01932192,certified,65.92419889539804,BAR_FULL,185.6990735604478,True
28,185164000000,alt,False,False,,,,0,2.851375252483004,0.530935214650129,0.5898825631740292,-0.8550751242482137,0.05032192,certified,65.92419889539804,BAR_FULL,187.97462927010534,True
29,185179000000,alt,False,False,,,,0,2.887021115381803,0.574504774330418,0.6200767114114427,-0.8465677335826172,0.009819328,certified,60.40695324215582,BAR_FULL,174.39614952598512,True
30,185195000000,alt,False,False,,,,0,2.8989724861626285,0.5771643980080816,0.6216881715502546,-0.8381718767498305,0.025819328,certified,60.40695324215582,BAR_FULL,175.1180954219221,True
31,185226000000,alt,False,False,,,,0,2.9065385490457634,0.5810010096821357,0.6233523476820113,-0.8312205476882542,0.041819328,certified,60.40695324215582,BAR_FULL,175.57513822873085,True
32,185242000000,alt,False,False,,,,0,2.875029434618825,0.6155691741097692,0.6081091729529124,-0.8252389289195454,0.001481088,certified,61.40032573203501,BAR_FULL,176.5277437747843,True
