row,ts_ns,owner,engaged,ready,e_z,vz_up,v_bz_applied,sign_bad_vbz_vs_ez,range_m,lateral_m,true_dz_m,pitch_t_rad,gate_age_s,feature_cert_status,feature_span_px,feature_mode,span_x_range,visible_scale_gate_reject
1,71866500000,alt,False,False,,,,0,3.2631548410397806,0.718188217101904,0.7740689737614537,-0.6302294154752783,0.01122272,certified,51.24451190127583,BAR_FULL,167.21877708736886,True
2,71897500000,alt,False,False,,,,0,3.240725652783936,0.6718847409009548,0.7567463982110487,-0.6461369701938415,0.04222272,certified,51.24451190127583,BAR_FULL,166.06940428285628,True
3,71913500000,alt,False,False,,,,0,3.2944678163056276,0.7264888779440417,0.7980856676317298,-0.6461369701938415,0.003961728,certified,51.03920062069938,BAR_FULL,168.14700381486034,True
4,71928500000,alt,False,False,,,,0,3.223526419340413,0.6863697529557783,0.7850742193807838,-0.6897863511858945,0.034961728,certified,51.03920062069938,BAR_FULL,164.52621162284007,True
5,71944500000,alt,False,False,,,,0,3.223526419340413,0.6863697529557783,0.7850742193807838,-0.6897863511858945,0.034961728,certified,51.03920062069938,BAR_FULL,164.52621162284007,True
6,71975500000,alt,False,False,,,,0,3.151183106174342,0.6401433949183439,0.8118729119409468,-0.7486838421983193,0.015558976,certified,51.0098029794274,BAR_FULL,160.74122939805324,True
7,71991500000,alt,False,False,,,,0,3.0946551356207697,0.6198670692710839,0.8120727630372412,-0.7778702721867948,0.030558976,certified,51.0098029794274,BAR_FULL,157.85774875728865,True
8,72007500000,alt,False,False,,,,0,3.107494793018316,0.5680446074537863,0.7632636527711416,-0.8081444414874202,0.0,certified,53.150729063673246,BAR_FULL,165.1656138104919,True
9,72038500000,alt,False,False,,,,0,2.983210119748944,0.5340553829665541,0.771736006727647,-0.8623535718246067,0.025159872,certified,53.150729063673246,BAR_FULL,158.55979281478434,True
10,72053500000,alt,False,False,,,,0,2.785209625111373,0.4455269418876032,0.7630243423109841,-0.9092912166364036,0.005436288,certified,51.15662224971465,BAR_FULL,142.48191667809186,True
11,72069500000,alt,False,False,,,,0,2.785209625111373,0.4455269418876032,0.7630243423109841,-0.9092912166364036,0.005436288,certified,51.15662224971465,BAR_FULL,142.48191667809186,True
12,72085500000,alt,False,False,,,,0,2.737270329191984,0.44855212459423993,0.769748768757679,-0.9291986379977942,0.021436288,certified,51.15662224971465,BAR_FULL,140.0295042258264,True
