row,ts_ns,owner,engaged,ready,e_z,vz_up,v_bz_applied,sign_bad_vbz_vs_ez,range_m,lateral_m,true_dz_m,pitch_t_rad,gate_age_s,feature_cert_status,feature_span_px,feature_mode,span_x_range,visible_scale_gate_reject
1,126538500000,alt,False,False,,,,0,3.664756486755384,0.6123858098195047,0.6714562506536541,-0.5028134946145799,0.022379968,certified,51.92301994298868,BAR_FULL,190.28522414799696,True
2,126569500000,alt,False,False,,,,0,3.70734838400893,0.6670345165380787,0.6255021886909866,-0.5117373330923131,0.0,certified,59.033888572581766,BAR_FULL,218.85919140132427,True
3,126585500000,alt,False,False,,,,0,3.6680800113318517,0.6438443072596751,0.6289435933585968,-0.5303372533307522,0.00236864,certified,59.033888572581766,BAR_FULL,216.541026664279,True
4,126600500000,alt,False,False,,,,0,3.5667605173542727,0.5784839962545638,0.6312162688906644,-0.5815694102726656,0.03336864,certified,59.033888572581766,BAR_FULL,210.55974294657622,True
5,126616500000,alt,False,False,,,,0,3.5667605173542727,0.5784839962545638,0.6312162688906644,-0.5815694102726656,0.03336864,certified,59.033888572581766,BAR_FULL,210.55974294657622,True
6,126647500000,alt,False,False,,,,0,3.3980026310509244,0.4912110950533397,0.5961591723524967,-0.6445235490467927,0.010148416,certified,50.00999900019995,BAR_FULL,169.93410818153353,True
7,126663500000,alt,False,False,,,,0,3.3305662307731128,0.4436563896677794,0.5957222750727693,-0.6748120104206595,0.025148416,certified,50.00999900019995,BAR_FULL,166.5616138710631,True
8,126678500000,alt,False,False,,,,0,3.2559677715275948,0.39135886463197944,0.59560624953665,-0.7069683512552745,0.041148416,certified,50.00999900019995,BAR_FULL,162.83094499877825,True
9,126710500000,alt,False,False,,,,0,3.2505885645626145,0.410980723748133,0.6563736512473745,-0.7847361509277542,0.032002496,certified,62.0,BAR_FULL,201.5364910028821,True
10,126725500000,alt,False,False,,,,0,3.2505885645626145,0.410980723748133,0.6563736512473745,-0.7847361509277542,0.032002496,certified,62.0,BAR_FULL,201.5364910028821,True
