row,ts_ns,owner,engaged,ready,e_z,vz_up,v_bz_applied,sign_bad_vbz_vs_ez,range_m,lateral_m,true_dz_m,pitch_t_rad,gate_age_s,feature_cert_status,feature_span_px,feature_mode,span_x_range,visible_scale_gate_reject
1,8977000000,alt,False,False,,,,0,4.161191532364876,-0.3167801361508035,0.7558332159133619,-0.5940682094038118,0.0,certified,53.0,BAR_FULL,220.54315121533844,False
2,8993000000,alt,False,False,,,,0,4.120065833867951,-0.31055545609915125,0.7244545727757834,-0.6072816598658894,0.027891776,certified,53.0,BAR_FULL,218.3634891950014,False
3,9024000000,alt,False,False,,,,0,4.082264281576323,-0.3039683572450954,0.7129652941699031,-0.6230096123949143,0.042891776,certified,53.0,BAR_FULL,216.3600069235451,False
4,9040000000,alt,False,False,,,,0,4.020964302691678,-0.30314534018797773,0.760250442186687,-0.6751303659613282,0.014993664,certified,59.30430001273095,BAR_FULL,238.46047334730878,False
5,9055000000,alt,False,False,,,,0,3.948996031190865,-0.29031591900021025,0.75513165546451,-0.704681626206394,0.029993664,certified,59.30430001273095,BAR_FULL,234.1924453828269,False
6,9071000000,alt,False,False,,,,0,3.86583262736658,-0.2756986507189175,0.7514801723599899,-0.7373874274540027,0.045993664,certified,59.30430001273095,BAR_FULL,229.2604979323516,False
7,9101500000,alt,False,False,,,,0,3.684910407311949,-0.274793264163383,0.6034129280329159,-0.7678543260958102,0.00514752,certified,52.009614495783374,BAR_FULL,191.65076973579457,False
8,9117500000,alt,False,False,,,,0,3.592347556466368,-0.2601279741040594,0.6015940063010359,-0.7998029749974885,0.02114752,certified,52.009614495783374,BAR_FULL,186.8366115466852,False
9,9132500000,alt,False,False,,,,0,3.503373224289871,-0.24615564291285594,0.6001882722820862,-0.8291542849174109,0.03714752,certified,52.009614495783374,BAR_FULL,182.20909083016582,False
10,9148500000,alt,False,False,,,,0,3.431348121563396,-0.2536169455536481,0.6445697786643234,-0.8539324258594105,0.0,certified,60.29925372672534,BAR_FULL,206.9077310068736,False
11,9179500000,alt,False,False,,,,0,3.291948362701138,-0.23600546945538176,0.6419360275428132,-0.8962896648485266,0.03059104,certified,60.29925372672534,BAR_FULL,198.502029577794,False
12,9195500000,alt,False,False,,,,0,3.2117292282505865,-0.2662362992110022,0.5672382145794177,-0.9115788117762036,0.000935936,certified,55.44366510251645,BAR_FULL,178.07003973108914,False
13,9211000000,alt,False,False,,,,0,3.1640783735824254,-0.26264580178277214,0.5652056251100388,-0.9241032634804431,0.016935936,certified,55.44366510251645,BAR_FULL,175.4281017030189,False
14,9243000000,alt,False,True,,,,0,3.102861321361988,-0.2578158692200385,0.4550224096167612,-0.938660430048534,0.0,certified,53.0,BAR_FULL,164.45165003218537,False
15,9258000000,alt,False,True,,,,0,3.0836694524203416,-0.25986243396354,0.44750800104073507,-0.9410840288457256,0.010286016,certified,53.0,BAR_FULL,163.43448097827812,False
16,9274000000,alt,False,True,,,,0,3.0763868875819655,-0.2622833069577651,0.44109519674724473,-0.940237029376479,0.025286016,certified,53.0,BAR_FULL,163.04850504184418,False
17,9290000000,alt,False,True,,,,0,3.0829357212457102,-0.26284276480940905,0.4348544601863489,-0.9351533729621255,0.041286016,certified,53.0,BAR_FULL,163.39559322602264,False
18,9321000000,alt,False,True,,,,0,3.12834744374092,-0.2591203434329657,0.37065238607337414,-0.915415408571272,0.01905696,certified,53.0,BAR_FULL,165.80241451826876,False
