row,ts_ns,owner,engaged,ready,e_z,vz_up,v_bz_applied,sign_bad_vbz_vs_ez,range_m,lateral_m,true_dz_m,pitch_t_rad,gate_age_s,feature_cert_status,feature_span_px,feature_mode,span_x_range,visible_scale_gate_reject
1,107149000000,alt,False,False,,,,0,3.8546203921374125,-0.38156235017925794,0.7906454771590278,-0.5949729872969509,0.00662816,certified,62.0,BAR_FULL,238.9864643125196,False
2,107165000000,alt,False,False,,,,0,3.838451879226128,-0.38564969679839206,0.7771657230658857,-0.6019398127297875,0.02262816,certified,62.0,BAR_FULL,237.98401651201993,False
3,107180000000,alt,False,False,,,,0,3.8174972482624026,-0.38808776543394663,0.7660738751809956,-0.6118989710772282,0.03862816,certified,62.0,BAR_FULL,236.68482939226897,False
4,107211000000,alt,False,False,,,,0,3.6003220153588806,-0.41925318494166486,0.628341499902141,-0.6549507030209729,0.018982144,certified,50.48762224545735,BAR_FULL,181.77169787344286,False
5,107227000000,alt,False,False,,,,0,3.541718172373506,-0.41507157787099624,0.6243129987343459,-0.6830244003798395,0.033982144,certified,50.48762224545735,BAR_FULL,178.81292918666517,False
6,107243000000,alt,False,False,,,,0,3.528771120661858,-0.4034154015258059,0.5744475753207838,-0.7151395194295397,0.0,certified,57.0087712549569,BAR_FULL,201.17090562890976,False
7,107258000000,alt,False,False,,,,0,3.449306209916816,-0.3944685671159218,0.5744033634460548,-0.7484799824347312,0.0153008,certified,57.0087712549569,BAR_FULL,196.6407087094501,False
8,107290000000,alt,False,False,,,,0,3.131275896221007,-0.4078766169059184,0.523140586561968,-0.812489775333356,0.0,certified,60.530983801686226,BAR_FULL,189.5392105527643,False
9,107305000000,alt,False,False,,,,0,3.0495907871996435,-0.39785584572796506,0.5248390166936885,-0.8435244637411843,0.011278976,certified,60.530983801686226,BAR_FULL,184.59473054175317,False
10,107321000000,alt,False,False,,,,0,2.906150747804709,-0.3772641600004234,0.5280864646182688,-0.8950702895454157,0.042278976,certified,60.530983801686226,BAR_FULL,175.91216384062517,False
11,107352000000,alt,False,False,,,,0,2.9029459234908392,-0.3757920988660186,0.5142884087157531,-0.9160518936814326,0.0051136,certified,63.387695966961914,BAR_FULL,184.0110536067688,False
12,107368000000,alt,False,False,,,,0,2.8448989411015524,-0.3671155636212746,0.5152752060415082,-0.9346069794115888,0.0211136,certified,63.387695966961914,BAR_FULL,180.33158913527708,False
13,107383000000,alt,False,False,,,,0,2.797208827392056,-0.3604178240258218,0.5157728508516852,-0.9492736258475301,0.0371136,certified,63.387695966961914,BAR_FULL,177.3086227068297,False
14,107398500000,alt,False,True,,,,0,2.7774757718708663,-0.357330753341442,0.4772215306110068,-0.9595863885739178,0.0,certified,65.0,BAR_FULL,180.5359251716063,False
15,107429500000,alt,False,True,,,,0,2.7235227362237686,-0.34812707954273403,0.4672763245950933,-0.9721784964070663,0.030580416,certified,65.0,BAR_FULL,177.02897785454496,False
16,107445500000,alt,False,True,,,,0,2.7250076430233166,-0.342953462291959,0.45976011254858795,-0.9671229966755326,0.061580416,certified,65.0,BAR_FULL,177.12549679651556,False
17,107460500000,alt,False,True,,,,0,2.7307212606768707,-0.3450046851168136,0.41611516350687516,-0.959464051008766,0.022025536,certified,65.0,BAR_FULL,177.49688194399658,False
18,107476500000,alt,False,True,,,,0,2.7307212606768707,-0.3450046851168136,0.41611516350687516,-0.959464051008766,0.022025536,certified,65.0,BAR_FULL,177.49688194399658,False
19,107507500000,alt,False,True,,,,0,2.8365209709849157,-0.3623714477609384,0.32009102592809,-0.9174721792696674,0.009033216,certified,65.0,BAR_FULL,184.3738631140195,False
20,107523500000,alt,False,True,,,,0,2.8365209709849157,-0.3623714477609384,0.32009102592809,-0.9174721792696674,0.009033216,certified,65.0,BAR_FULL,184.3738631140195,False
21,107539500000,alt,False,True,,,,0,2.932589018726666,-0.34497919063914606,0.30624337097417853,-0.8798511810874519,0.041033216,certified,65.0,BAR_FULL,190.6182862172333,False
22,107570500000,alt,False,True,,,,0,2.8506338807659115,-0.3798286111463237,0.21935261378565585,-0.8620177346054607,0.001076672,certified,63.0,BAR_FULL,179.58993448825242,False
23,107585500000,alt,False,True,,,,0,2.893480442112626,-0.366669496495449,0.21106876156643417,-0.8433278931647745,0.017076672,certified,63.0,BAR_FULL,182.28926785309542,False
24,107601500000,alt,False,True,,,,0,2.9302175649801923,-0.3531032852302607,0.2028283733913463,-0.8264372288464277,0.032076672,certified,63.0,BAR_FULL,184.60370659375212,False
25,107617500000,alt,False,True,,,,0,2.9329526745832375,-0.3717965348693576,0.13391605203773338,-0.8091428586226925,0.00629696,certified,62.289646009589745,BAR_FULL,182.69258386266932,False
26,107648500000,alt,False,True,,,,0,2.9932291250445644,-0.33814658681086807,0.11459941852273348,-0.7779384346546251,0.03729696,certified,62.289646009589745,BAR_FULL,186.44718262461996,False
