g,tau_s,L_ticks,rows_used,scoring_rows,post_lag_rows,max_horizon_s,max_post_lag_horizon_s,sse,mse,rms_mps,eligible,candidate_type,failing_rule,ineligible_reason
0.0,0.24,8,51,51,39,0.56,0.56,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.26,8,51,51,39,0.56,0.56,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.28,8,51,51,39,0.56,0.56,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.3,8,51,51,39,0.56,0.56,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.32,8,51,51,39,0.56,0.56,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.34,8,51,51,39,0.56,0.56,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.36,8,51,51,39,0.56,0.56,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.38,8,51,51,39,0.56,0.56,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.4,8,51,51,39,0.56,0.56,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.42,8,51,51,39,0.56,0.56,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.44,8,51,51,39,0.56,0.56,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.46,8,51,51,39,0.56,0.56,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.48,8,51,51,39,0.56,0.56,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.5,8,51,51,39,0.56,0.56,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.52,8,51,51,39,0.56,0.56,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.54,8,51,51,39,0.56,0.56,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.56,8,51,51,39,0.56,0.56,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.02,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.04,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.06,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.08,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.1,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.12,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.14,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.16,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.18,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.2,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.22,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.24,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.26,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.28,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.3,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.32,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.34,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.36,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.38,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.4,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.42,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.44,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.46,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.48,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.5,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.52,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.54,9,51,51,37,0.54,0.54,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.02,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.04,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.06,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.08,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.1,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.12,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.14,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.16,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.18,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.2,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.22,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.24,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.26,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.28,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.3,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.32,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.34,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.36,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.38,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.4,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.42,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.44,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.46,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.48,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.5,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.52,10,51,51,35,0.52,0.52,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.02,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.04,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.06,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.08,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.1,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.12,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.14,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.16,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.18,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.2,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.22,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.24,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.26,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.28,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.3,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.32,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.34,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.36,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.38,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.4,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.42,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.44,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.46,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.48,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.5,11,51,51,33,0.5,0.5,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.02,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.04,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.06,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.08,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.1,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.12,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.14,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.16,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.18,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.2,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.22,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.24,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.26,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.28,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.3,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.32,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.34,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.36,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.38,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.4,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.42,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.44,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.46,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.48,12,51,51,31,0.48,0.48,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.02,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.04,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.06,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.08,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.1,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.12,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.14,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.16,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.18,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.2,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.22,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.24,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.26,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.28,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.3,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.32,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.34,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.36,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.38,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.4,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.42,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.44,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.46,13,51,51,29,0.46,0.46,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.02,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.04,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.06,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.08,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.1,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.12,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.14,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.16,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.18,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.2,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.22,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.24,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.26,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.28,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.3,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.32,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.34,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.36,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.38,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.4,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.42,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.44,14,51,51,27,0.44,0.44,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.02,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.04,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.06,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.08,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.1,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.12,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.14,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.16,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.18,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.2,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.22,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.24,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.26,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.28,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.3,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.32,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.34,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.36,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.38,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.4,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.42,15,51,51,25,0.42,0.42,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.02,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.04,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.06,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.08,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.1,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.12,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.14,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.16,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.18,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.2,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.22,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.24,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.26,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.28,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.3,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.32,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.34,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.36,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.38,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.4,16,51,51,23,0.4,0.4,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.02,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.04,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.06,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.08,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.1,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.12,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.14,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.16,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.18,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.2,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.22,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.24,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.26,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.28,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.3,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.32,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.34,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.36,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.38,17,51,51,21,0.38,0.38,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.02,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.04,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.06,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.08,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.1,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.12,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.14,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.16,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.18,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.2,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.22,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.24,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.26,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.28,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.3,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.32,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.34,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.36,18,51,51,19,0.36,0.36,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.02,19,51,51,18,0.34,0.34,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.04,19,51,51,18,0.34,0.34,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.06,19,51,51,18,0.34,0.34,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.08,19,51,51,18,0.34,0.34,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.1,19,51,51,18,0.34,0.34,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.12,19,51,51,18,0.34,0.34,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.14,19,51,51,18,0.34,0.34,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.16,19,51,51,18,0.34,0.34,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.18,19,51,51,18,0.34,0.34,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.2,19,51,51,18,0.34,0.34,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.22,19,51,51,18,0.34,0.34,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.24,19,51,51,18,0.34,0.34,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.26,19,51,51,18,0.34,0.34,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.28,19,51,51,18,0.34,0.34,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.3,19,51,51,18,0.34,0.34,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.32,19,51,51,18,0.34,0.34,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.34,19,51,51,18,0.34,0.34,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.02,20,51,51,17,0.32,0.32,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.04,20,51,51,17,0.32,0.32,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.06,20,51,51,17,0.32,0.32,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.08,20,51,51,17,0.32,0.32,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.1,20,51,51,17,0.32,0.32,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.12,20,51,51,17,0.32,0.32,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.14,20,51,51,17,0.32,0.32,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.16,20,51,51,17,0.32,0.32,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.18,20,51,51,17,0.32,0.32,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.2,20,51,51,17,0.32,0.32,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.22,20,51,51,17,0.32,0.32,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.24,20,51,51,17,0.32,0.32,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.26,20,51,51,17,0.32,0.32,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.28,20,51,51,17,0.32,0.32,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.3,20,51,51,17,0.32,0.32,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.32,20,51,51,17,0.32,0.32,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.02,21,51,51,16,0.3,0.3,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.04,21,51,51,16,0.3,0.3,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.06,21,51,51,16,0.3,0.3,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.08,21,51,51,16,0.3,0.3,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.1,21,51,51,16,0.3,0.3,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.12,21,51,51,16,0.3,0.3,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.14,21,51,51,16,0.3,0.3,0.0,0.0,0.0,True,ELIGIBLE,,
0.0,0.16,21,51,51,16,0.3,0.3,0.0,0.0,0.0,True,ELIGIBLE,,
