row,ts_ns,owner,engaged,ready,e_z,vz_up,v_bz_applied,sign_bad_vbz_vs_ez,range_m,lateral_m,true_dz_m,pitch_t_rad,gate_age_s,feature_cert_status,feature_span_px,feature_mode,span_x_range,visible_scale_gate_reject
1,43679500000,alt,False,False,,,,0,3.8556866628418165,0.9155719278768821,0.7986763609051873,-0.6579171503663681,0.030281728,certified,49.49747468305833,BAR_FULL,190.84675297981846,False
2,43694500000,alt,False,False,,,,0,3.9128329849714945,0.9930045311406127,0.8143487185543011,-0.6667503901192326,0.0,certified,48.83646178829912,BAR_FULL,191.08891855455676,False
3,43710500000,alt,False,False,,,,0,3.8504358676857566,0.8749873662149733,0.8006359729735105,-0.7033559609796907,0.024364992,certified,48.83646178829912,BAR_FULL,188.0416641205318,False
4,43741500000,alt,False,False,,,,0,3.8004577069535443,0.8079338097643378,0.7966029313733978,-0.728198459351182,0.040364992,certified,48.83646178829912,BAR_FULL,185.60090758368366,False
5,43757500000,alt,False,False,,,,0,3.671344180251972,0.8409212791277093,0.8218702661031081,-0.7534966125741911,0.0,certified,53.150729063673246,BAR_FULL,195.1346198240661,False
6,43773500000,alt,False,False,,,,0,3.6094806596002917,0.776752848467287,0.8215599956459226,-0.7815982212247702,0.00739008,certified,53.150729063673246,BAR_FULL,191.8465285989837,False
7,43788500000,alt,False,False,,,,0,3.480397864871992,0.6621391096561321,0.825751607027861,-0.8357695172735475,0.03839008,certified,53.150729063673246,BAR_FULL,184.9856839495981,False
8,43819500000,alt,False,False,,,,0,3.3328980191549564,0.7373750375213055,0.7809730379898994,-0.8625963024892394,0.00023328,certified,58.249463516842795,BAR_FULL,194.13952157212427,False
9,43835500000,alt,False,False,,,,0,3.2738783518947345,0.6998742019415274,0.7864658578083152,-0.8855596187531418,0.01523328,certified,58.249463516842795,BAR_FULL,190.70165761727375,False
10,43851500000,alt,False,False,,,,0,3.213550396775843,0.6682017669900765,0.7937329579629737,-0.9086057876019906,0.03123328,certified,58.249463516842795,BAR_FULL,187.18758659653017,False
11,43882500000,alt,False,False,,,,0,3.0016753780734913,0.6907968174098799,0.7475955976959483,-0.9466905981884444,0.005442496,certified,58.69412236331676,BAR_FULL,176.18070193560058,False
12,43898500000,alt,False,False,,,,0,2.960175954765451,0.6790520124417015,0.7579088906972176,-0.9630247223839206,0.021442496,certified,58.69412236331676,BAR_FULL,173.7449297059514,False
13,43913500000,alt,False,False,,,,0,2.92421491276444,0.6746556522794529,0.7679205818351049,-0.9773080185141769,0.037442496,certified,58.69412236331676,BAR_FULL,171.63422790643168,False
14,43929500000,alt,False,True,,,,0,2.9487846045042914,0.7697482398168053,0.7906030757449254,-0.996352413620692,0.01555648,certified,53.150729063673246,BAR_FULL,156.73005158113847,False
15,43960500000,alt,False,True,,,,0,2.934249121044366,0.7847367665478159,0.7963109728078503,-1.002101659672552,0.03055648,certified,53.150729063673246,BAR_FULL,155.95748003795046,False
