row,ts_ns,owner,engaged,ready,e_z,vz_up,v_bz_applied,sign_bad_vbz_vs_ez,range_m,lateral_m,true_dz_m,pitch_t_rad,gate_age_s,feature_cert_status,feature_span_px,feature_mode,span_x_range,visible_scale_gate_reject
1,58960500000,alt,False,False,,,,0,4.205056956657112,0.21096543998040243,0.7961888496155654,-0.5542460897143228,0.056702016,certified,43.04648650006177,BAR_FULL,181.01292751673117,False
2,58976500000,alt,False,False,,,,0,4.378630469998615,0.2366693272235779,0.7796761898479972,-0.5542460897143228,0.0,certified,50.15974481593781,BAR_FULL,219.6309870184204,False
3,58991500000,alt,False,False,,,,0,4.323058807409638,0.2502936535925459,0.7508753917407586,-0.5722888844201222,0.0276032,certified,50.15974481593781,BAR_FULL,216.8435266039599,False
4,59023500000,alt,False,False,,,,0,4.434937518295724,0.21729310584471018,0.8060177201088835,-0.5896797303438306,0.0,certified,52.0,BAR_FULL,230.61675095137767,False
5,59038500000,alt,False,False,,,,0,4.377603020840485,0.2211666452447474,0.7960273235771942,-0.6129199432319667,0.007159808,certified,52.0,BAR_FULL,227.6353570837052,False
6,59054500000,alt,False,False,,,,0,4.313512623324239,0.22450023730033783,0.7887512312001779,-0.6386994025808188,0.022159808,certified,52.0,BAR_FULL,224.30265641286042,False
7,59085500000,alt,False,False,,,,0,4.195523881639079,0.24106508916636354,0.7880482982683249,-0.6992326399054354,0.0,certified,50.08991914547278,BAR_FULL,210.15345200420154,False
8,59101500000,alt,False,False,,,,0,4.009232689189291,0.2486259267015845,0.7858312309596169,-0.7648110405937413,0.025922688,certified,50.08991914547278,BAR_FULL,200.822141236878,False
9,59116500000,alt,False,False,,,,0,4.009232689189291,0.2486259267015845,0.7858312309596169,-0.7648110405937413,0.025922688,certified,50.08991914547278,BAR_FULL,200.822141236878,False
10,59132500000,alt,False,False,,,,0,3.8358570298979666,0.25662610872776315,0.7888310085603585,-0.8217179238309807,0.056922688,certified,50.08991914547278,BAR_FULL,192.1377684811825,False
11,59163500000,alt,False,False,,,,0,3.639108174422974,0.27643057029544965,0.8705282484448977,-0.8700282649850932,0.027255808,certified,46.09772228646444,BAR_FULL,167.75459799495286,False
12,59179500000,alt,False,False,,,,0,3.639108174422974,0.27643057029544965,0.8705282484448977,-0.8700282649850932,0.027255808,certified,46.09772228646444,BAR_FULL,167.75459799495286,False
13,59194500000,alt,False,True,,,,0,3.389696683471422,0.2698357557947315,0.7317238318557944,-0.8903589276760813,0.0,certified,50.039984012787215,BAR_FULL,169.6203678491078,False
14,59226500000,alt,False,True,,,,0,3.2865796753361636,0.2802952916633279,0.7356970807999248,-0.9189477881514683,0.021753536,certified,50.039984012787215,BAR_FULL,164.46039441057303,False
15,59241500000,alt,False,True,,,,0,3.2761321342980807,0.22280307595980142,0.6357310443568012,-0.9306663480974297,0.009920384,certified,50.35871324805669,BAR_FULL,164.981798713861,False
16,59257500000,alt,False,True,,,,0,3.2761321342980807,0.22280307595980142,0.6357310443568012,-0.9306663480974297,0.009920384,certified,50.35871324805669,BAR_FULL,164.981798713861,False
17,59273500000,alt,False,True,,,,0,3.257375714646911,0.22863270940860433,0.6345200904665251,-0.9333000012929397,0.025920384,certified,50.35871324805669,BAR_FULL,164.03724955508753,False
18,59304500000,alt,False,True,,,,0,3.139640042598021,0.32807298657713024,0.47538124975288243,-0.9281294347044958,0.0,certified,54.147945482723536,BAR_FULL,170.00505786197346,False
19,59319500000,alt,False,True,,,,0,3.175463744814705,0.34048567243691685,0.4727476698043218,-0.9110949552928457,0.027841792,certified,54.147945482723536,BAR_FULL,171.94483773659178,False
20,59335500000,alt,False,True,,,,0,3.175463744814705,0.34048567243691685,0.4727476698043218,-0.9110949552928457,0.027841792,certified,54.147945482723536,BAR_FULL,171.94483773659178,False
21,59351500000,alt,False,True,,,,0,3.3365643462728864,0.37038080011797736,0.40757378935311106,-0.8852196139169072,0.008616704,certified,54.230987451824994,BAR_FULL,180.94517919493157,False
22,59382500000,alt,False,True,,,,0,3.3718859358395603,0.3595079992371808,0.4061202265372612,-0.8718606753047724,0.023616704,certified,54.230987451824994,BAR_FULL,182.86070387550038,False
23,59398500000,alt,False,True,,,,0,3.3836728398855778,0.3681514951896544,0.3902310648314733,-0.857469471679945,0.0,certified,58.137767414994535,BAR_FULL,196.71918457370177,False
24,59413500000,alt,False,True,,,,0,3.418360931714833,0.355271996094515,0.38889026944505134,-0.8437861437063319,0.001467328,certified,58.137767414994535,BAR_FULL,198.73587278854097,False
25,59444500000,alt,False,True,,,,0,3.4767463814520307,0.3182296538710391,0.3912538313782423,-0.8193702759755154,0.032467328,certified,58.137767414994535,BAR_FULL,202.13027248578203,False
26,59460500000,alt,False,True,,,,0,3.495301893866628,0.32520120137317227,0.3630856199608825,-0.8099982037796596,0.0,certified,55.08175741568164,BAR_FULL,192.52737101253422,False
27,59476500000,alt,False,True,,,,0,3.509223441090519,0.303924019111143,0.36467714349752645,-0.8027294578956655,0.008132928,certified,55.08175741568164,BAR_FULL,193.29419429957156,False
28,59491500000,alt,False,True,,,,0,3.513767004902528,0.27987428768309836,0.3676750684715553,-0.7984219210934844,0.024132928,certified,55.08175741568164,BAR_FULL,193.5444617792673,False
29,59523500000,alt,False,True,,,,0,3.5819054204416827,0.2891522711833328,0.39841959394684223,-0.7973586683036779,0.013719296,certified,51.478150704935004,BAR_FULL,184.3898670443205,False
30,59538500000,alt,False,True,,,,0,3.567707953165842,0.2652916604512928,0.4015916565302531,-0.7997227448235458,0.029719296,certified,51.478150704935004,BAR_FULL,183.6590076842664,False
31,59554500000,alt,False,True,,,,0,3.523532248717388,0.22505473034386753,0.40890808460921724,-0.8094174574602031,0.017930432,certified,55.036351623268054,BAR_FULL,193.92235979633455,False
