arm,frame_id,mono_ns,feature_ts_ns,t_rel_s,phase,raw_full_fix,det_cert_status,det_confidence,det_range_norm_m,det_z_m,prior_z_m,prior_norm_m,prior_age_s,range_mismatch_m,range_mismatch_frac,mismatch_threshold_m,accepted_full,full_feature_accepted,e_meas,e_reject,parallel_acceptance_stage,tracker_status_before,tracker_status_after,emitted_modes
parallel_tracker,208,208287808196100,1784531617699928100,3.3298372,takeoff,True,certified,1.0,5.974555549226359,5.754310318644493,5.797539757290082,6.066474344778994,0.034279168,0.17701579193627737,0.030532915572280453,2.319015902916033,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,209,208287843638100,1784531617734447300,3.3652792,takeoff,True,certified,1.0,5.7896245227906835,5.23306169580429,5.40501986481476,6.015623277774292,0.034137728,0.3846046579759239,0.07115693699473666,2.162007945925904,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,210,208287870612800,1784531617762242900,3.3922539,takeoff,True,certified,1.0,5.907698108485144,5.211040361107609,5.20219056707841,5.8622894898982905,0.027441808,0.7055075414067344,0.1356173966158554,2.080876226831364,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,211,208287909715500,1784531617796987400,3.4313566,takeoff,True,certified,1.0,6.119652032505862,5.409150161565008,5.175069004718483,5.870160396173438,0.034409784,0.9445830277873792,0.1825256874693139,2.0700276018873933,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,212,208287940572100,1784531617831676800,3.4622132,takeoff,True,certified,1.0,6.027547588464921,5.171236643588254,5.058869484613184,6.013573699634801,0.034391824,0.9686781038517367,0.19148114154714246,2.0235477938452737,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,213,208287975393700,1784531617866382100,3.4970348,takeoff,True,certified,1.0,6.004672368011868,4.917293613022049,4.903907358181606,6.012477909221993,0.034457216,1.100765009830262,0.2244669259491132,1.9615629432726427,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,214,208288009268000,1784531617901089400,3.5309091,takeoff,True,certified,1.0,5.9989204046544735,4.955037050791898,4.912997326659094,5.992914459152338,0.034475128,1.0859230779953792,0.2210306673897219,1.9651989306636377,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,215,208288037725100,1784531617928885800,3.5593662,takeoff,True,certified,1.0,6.064021034782195,5.043411836656762,4.906984730487715,5.9803502443076715,0.027647952,1.15703630429448,0.23579374459954347,1.9627938921950863,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,216,208288072369500,1784531617963564000,3.5940106,takeoff,True,certified,1.0,5.773386798098369,4.304944921893211,4.438029042706068,6.024788068715307,0.034525064,1.3353577553923008,0.30088981900354406,1.7752116170824275,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,217,208288108167400,1784531617998289600,3.6298085,takeoff,True,certified,1.0,5.903064685875911,4.047199329727532,4.006663476158424,5.8568932177981345,0.03458464,1.896401209717487,0.47331182691084156,1.6026653904633699,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,218,208288141270500,1784531618032906000,3.6629116,takeoff,True,certified,1.0,5.867889994608405,4.179324756101015,4.171842550668341,5.860574382380942,0.034515832,1.6960474439400643,0.4065463697014051,1.6687370202673364,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,219,208288176198100,1784531618067773700,3.6978392,takeoff,True,certified,1.0,5.83272337329277,4.342113754525766,4.356785371743035,5.831814230662505,0.045862496,1.4759380015497348,0.3387676636820994,1.742714148697214,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,220,208288204690300,1784531618095580700,3.7263314,takeoff,True,certified,1.0,5.812843342267422,4.490588920546303,4.419553358013816,5.818656941181526,0.026626912,1.393289984253606,0.3152558350103871,1.7678213432055268,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,221,208288238282400,1784531618130203500,3.7599235,takeoff,True,certified,1.0,5.752570527546205,4.688564724284959,4.657225382384932,5.783542453001355,0.033577136,1.0953451451612732,0.23519264266320622,1.862890152953973,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,223,208288307924700,1784531618199522500,3.8295658,takeoff,True,certified,1.0,5.705624255634974,5.136353019784162,4.840417955541232,5.447180721332348,0.033564552,0.8652063000937416,0.17874619672114622,1.936167182216493,True,True,-0.45,ok,accepted,probation,probation,FULL_QUAD
parallel_tracker,224,208288343106200,1784531618234289600,3.8647473,takeoff,True,certified,1.0,5.490479471547197,5.122820305917003,5.1490564010766535,5.563147102258227,0.033979776,0.3414230704705439,0.0663078909757433,2.0596225604306615,True,True,-0.45,ok,accepted,probation,probation,FULL_QUAD
parallel_tracker,225,208288370764400,1784531618262048600,3.8924055,takeoff,True,certified,1.0,5.541761985581118,5.262350027669331,5.170177108814926,5.48141867903837,0.027056472,0.37158487676619245,0.07187082162672077,2.0680708435259705,True,True,-0.45,ok,accepted,probation,probation,FULL_QUAD
parallel_tracker,226,208288409264200,1784531618296968300,3.9309053,takeoff,True,certified,1.0,5.453010017331634,5.258889146510101,5.242250688797006,5.46883324697581,0.034288976,0.21075932853462742,0.040203977460488934,2.0969002755188026,True,True,-0.45,ok,accepted,probation,probation,FULL_QUAD
parallel_tracker,227,208288440074300,1784531618331560400,3.9617154,takeoff,True,certified,1.0,5.452446874319777,5.309091560148074,5.24424035124934,5.406045568002852,0.034058736,0.2082065230704364,0.039701941391918696,2.0976961404997363,True,True,-0.45,ok,accepted,probation,probation,FULL_QUAD
parallel_tracker,228,208288475100300,1784531618366255200,3.9967414,takeoff,True,certified,1.0,5.442923510806643,5.3426515361731015,5.2668658528284436,5.379731320666794,0.034194448,0.17605765797819917,0.033427405006651464,2.1067463411313776,True,True,-0.45,ok,accepted,probation,probation,FULL_QUAD
parallel_tracker,229,208288509274100,1784531618401079400,4.0309152,takeoff,True,certified,1.0,5.34156614428752,5.265369054838972,5.274019085465358,5.363938341561652,0.034354688,0.06754705882216161,0.012807511259925887,2.1096076341861436,True,True,-0.45,ok,accepted,probation,probation,FULL_QUAD
parallel_tracker,230,208288537178700,1784531618428784200,4.0588198,takeoff,True,certified,1.0,5.304566513477948,5.2352210052886266,5.231157235032491,5.308675629209211,0.027267568,0.07340927844545675,0.01403308582541599,2.0924628940129963,True,True,-0.45,ok,accepted,probation,probation,FULL_QUAD
parallel_tracker,231,208288571777600,1784531618463385000,4.0934187,takeoff,True,certified,1.0,5.118170287855203,5.044593086631826,5.191940622001982,5.254415005202094,0.034250944,0.07377033414677925,0.014208624388761564,2.076776248800793,True,True,-0.45,ok,accepted,probation,probation,FULL_QUAD
parallel_tracker,232,208288606884700,1784531618498153400,4.1285258,takeoff,True,certified,1.0,5.1487803717129275,5.094394975176861,5.061713676643303,5.120009422260517,0.034446904,0.08706669506962417,0.01720103123797449,2.0246854706573214,True,True,-0.45,ok,accepted,probation,probation,FULL_QUAD
parallel_tracker,233,208288642079900,1784531618532909300,4.163721,takeoff,True,certified,1.0,11.463143500467314,10.796955222752876,5.02884772969219,5.070967494167647,0.0460246,6.434295770775124,1.2794771519496695,2.0115390918768763,False,False,,,other_prediction_inconsistent_relock,probation,none,
parallel_tracker,234,208288680376400,1784531618567615000,4.2020175,takeoff,True,certified,1.0,12.06717818521927,11.332240010257788,4.997919465255101,5.037976788499995,0.0692156,7.069258719964169,1.4144403024315928,1.9991677861020403,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,235,208288704115200,1784531618595451100,4.2257563,takeoff,True,certified,1.0,11.462233977463775,10.79625731607787,4.959662469655596,4.99837086587787,0.0970216,6.502571507808179,1.3110915405216526,1.9838649878622385,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,236,208288738918000,1784531618630194700,4.2605591,takeoff,True,none,0.6,4.6584183643945165,4.61273301859754,4.9119000267605415,4.950040080741513,0.1317016,,,,False,False,,,certificate_status,none,none,
parallel_tracker,237,208288773799400,1784531618664934200,4.2954405,takeoff,True,certified,1.0,12.347778011898818,11.638992178429108,4.678320601741471,4.724663774045127,0.034479768,7.669457410157347,1.639361228750002,1.8713282406965885,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,238,208288808287600,1784531618699506100,4.3299287,takeoff,True,certified,1.0,11.599693047001322,10.930000516461654,4.63273961598021,4.6748893922835615,0.069097768,6.966953431021112,1.5038517181041746,1.8530958463920841,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,239,208288844178400,1784531618734377700,4.3658195,takeoff,True,none,0.6,3.9584486300594115,3.9083202065980975,4.588028961460222,4.624261755523548,0.103976768,,,,False,False,,,certificate_status,none,none,
parallel_tracker,240,208288870421500,1784531618761957900,4.3920626,takeoff,True,certified,1.0,12.063141217221391,11.39761805983116,4.131830034650222,4.17672023164565,0.027403912,7.931311182571169,1.919563756509309,1.652732013860089,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,241,208288905075100,1784531618796687800,4.4267162,takeoff,True,certified,1.0,11.886078503495078,11.208756296407342,4.071462873692228,4.119779223772576,0.062142912,7.81461562980285,1.9193631066359504,1.6285851494768915,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,242,208288939499500,1784531618831412600,4.4611406,takeoff,True,certified,1.0,12.678510934933316,11.96540603748372,4.013118071296671,4.06127673269604,0.096874912,8.665392863636644,2.1592668617489204,1.6052472285186685,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,243,208288975387200,1784531618866189300,4.4970283,takeoff,True,certified,1.0,11.828870721921232,11.20476784231135,3.938051822930445,3.983583673518552,0.142673912,7.890818898990787,2.0037366834647052,1.575220729172178,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,244,208289009334100,1784531618900787900,4.5309752,align,True,certified,1.0,12.68779506276723,11.985479988097923,3.9000087207985823,3.945572618107968,0.166264912,8.787786341968648,2.2532735106728743,1.560003488319433,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,245,208289037124900,1784531618928642200,4.558766,align,True,certified,1.0,11.724594655140683,11.089798891843762,3.834391188611099,3.886261982409253,0.205026912,7.890203466529584,2.0577460875575375,1.5337564754444397,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,246,208289072815000,1784531618963348200,4.5944561,align,True,certified,1.0,12.0197064354075,11.307489138935981,3.791657886968985,3.8520352652370575,0.228822912,8.228048548438515,2.170039806786455,1.5166631547875942,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,247,208289106508400,1784531618998159500,4.6281495,align,True,certified,1.0,11.529865514461228,10.833074764790915,3.7321782602309206,3.805692884070496,0.263598912,7.797687254230308,2.089312650823876,1.4928713040923682,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,248,208289142166600,1784531619032761100,4.6638077,align,True,certified,1.0,11.237165002078628,10.47821501680607,3.676738897137825,3.761792456581333,0.298225912,7.560426104940802,2.056285832759637,1.4706955588551303,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,249,208289176250400,1784531619067552400,4.6978915,align,True,certified,1.0,11.63985583529949,10.723509468279076,3.6219430759196367,3.717838095522854,0.332943912,8.017912759379854,2.213704796380338,1.4487772303678548,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,250,208289204182400,1784531619095489100,4.7258235,commit,True,certified,1.0,11.549382921246444,10.637054644009838,3.5778994961424804,3.6819987857239855,0.360885912,7.971483425103964,2.227978576172538,1.4311597984569921,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,251,208289238979800,1784531619130649600,4.7606209,commit,True,certified,1.0,11.122429466637549,10.060559077044433,3.457575804913546,3.6384312776109144,0.396101912,7.664853661724003,2.2168288113398735,1.3830303219654185,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,252,208289273895400,1784531619164827300,4.7955365,commit,True,certified,1.0,4.327907067958231,3.8848067976425833,2.8202213762327615,3.6174871700570295,0.441258912,1.5076856917254693,0.5345983490627352,1.1280885504931046,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,253,208289308025700,1784531619199442600,4.8296668,commit,True,certified,1.0,4.22171213135701,3.5142240810551133,3.319251111017866,3.9794630225939973,0.033390296,0.9024610203391439,0.271886937792543,1.3277004444071465,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,254,208289343657400,1784531619234124700,4.8652985,commit,True,certified,1.0,4.137446624130277,3.5883332629307554,3.5131204054593272,4.067036528500916,0.033585296,0.6243262186709497,0.17771273017023778,1.405248162183731,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,255,208289376563900,1784531619262107900,4.898205,commit,True,certified,1.0,4.16689735319307,3.703014911502866,3.6083642323519345,4.068211723569858,0.026902192,0.5585331208411355,0.15478845395745516,1.443345692940774,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,256,208289405700600,1784531619296720000,4.9273417,commit,True,certified,1.0,4.0845762912951935,3.710425720219472,3.667570296732048,4.090325850649731,0.03372256,0.4170059945631457,0.11370088664277676,1.4670281186928191,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,257,208289440391600,1784531619331376800,4.9620327,commit,True,certified,1.0,4.038745981179316,3.7783630079801407,3.752485316287214,4.018133137597212,0.044897376,0.2862606648921022,0.07628561893356972,1.5009941265148856,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,258,208289474696500,1784531619366112400,4.9963376,commit,True,certified,1.0,3.9931088575318046,3.7983987350756383,3.7072686752189004,3.955367144838154,0.044019952,0.2858401823129042,0.07710263467646472,1.4829074700875602,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,259,208289509719600,1784531619400790400,5.0313607,commit,True,certified,1.0,3.9159779547023956,3.7210953306928487,3.698916211261533,3.9256364279773357,0.03198212,0.21706174344086282,0.058682525108302706,1.4795664845046133,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,260,208289537546400,1784531619428613000,5.0591875,commit,True,certified,1.0,3.87755490585411,3.6828870888720613,3.653479218975966,3.867816807867311,0.025380016,0.22407568687814372,0.06133213669707143,1.4613916875903865,True,True,-0.45,ok,accepted,none,none,FULL_QUAD
parallel_tracker,261,208289572159500,1784531619463254600,5.0938006,commit,True,certified,1.0,3.5883445988465987,3.3904318557893665,3.6269589763512675,3.8072236064328053,0.03253484,0.038614377504668784,0.010646488630404906,1.450783590540507,True,True,-0.45,ok,accepted,none,probation,"FULL_QUAD,SIDE_PAIR"
parallel_tracker,262,208289607366600,1784531619497949100,5.1290077,commit,True,certified,1.0,3.74486092773998,3.611592639316715,3.4386712756813855,3.59821920898502,0.03289572,0.3061896520585945,0.08904301327783123,1.3754685102725543,True,True,-0.45,ok,accepted,probation,probation,FULL_QUAD
parallel_tracker,263,208289641932200,1784531619532701700,5.1635733,commit,True,certified,1.0,3.654439000786482,3.5656659452234694,3.475287771745599,3.5749005886609178,0.044251424,0.17915122904088276,0.05155004155264445,1.3901151086982397,True,True,-0.45,ok,accepted,probation,probation,FULL_QUAD
parallel_tracker,264,208289675586900,1784531619567570300,5.197228,commit,True,certified,1.0,3.6539176049336506,3.5780865099098427,3.4833627981478785,3.5694301245176887,0.031926416,0.17055480678577206,0.04896268826102665,1.3933451192591515,True,True,-0.45,ok,accepted,probation,probation,FULL_QUAD
parallel_tracker,265,208289704404300,1784531619595221700,5.2260454,commit,True,certified,1.0,3.622918708100919,3.5459201106901514,3.4512227870364858,3.5376822177571356,0.036148776,0.17169592106443332,0.04974930094613396,1.3804891148145944,True,True,-0.45,ok,accepted,probation,probation,FULL_QUAD
parallel_tracker,266,208289741923200,1784531619629984000,5.2635643,commit,True,certified,1.0,3.559565658287482,3.4711563977218733,3.4506221603216547,3.5363377070939586,0.031005032,0.10894349796582725,0.03157213189509915,1.3802488641286619,True,True,-0.45,ok,accepted,probation,probation,"FULL_QUAD,SIDE_PAIR"
parallel_tracker,267,208289773453600,1784531619664671400,5.2950947,commit,True,certified,1.0,3.474479213590965,3.3827520321527893,3.3574827396875264,3.4424648457917075,0.0425296,0.11699647390343859,0.03484648558888115,1.3429930958750107,True,True,-0.45,ok,accepted,probation,probation,"FULL_QUAD,SIDE_PAIR"
parallel_tracker,268,208289808011400,1784531619699272900,5.3296525,commit,True,certified,1.0,3.3595128144454067,3.251704249867851,3.3021301288824927,3.387984572386392,0.041372648,0.05738268556291404,0.017377475545560492,1.3208520515529971,True,True,-0.45,ok,accepted,probation,probation,"FULL_QUAD,SIDE_PAIR"
parallel_tracker,269,208289843219600,1784531619734049700,5.3648607,commit,True,certified,1.0,3.3336270830177894,3.2261452400300574,3.2041635821264163,3.301313572984058,0.040467288,0.12946350089137315,0.04040477259449275,1.2816654328505666,True,True,-0.45,ok,accepted,probation,certified,"FULL_QUAD,SIDE_PAIR"
parallel_tracker,270,208289870484900,1784531619761861800,5.392126,commit,True,certified,1.0,3.3374703949688675,3.2490497580914863,3.187360687259147,3.2860354334308997,0.021656936,0.15010970770972065,0.04709529997962106,1.2749442749036588,True,True,-0.45,ok,accepted,certified,certified,"FULL_QUAD,SIDE_PAIR"
parallel_tracker,271,208289905667300,1784531619797060100,5.4273084,commit,True,certified,1.0,3.343119709401429,3.257380005600241,3.1601562299767614,3.2419162814259863,0.029946664,0.1829634794246675,0.05789697284238791,1.2640624919907046,True,True,-0.45,ok,accepted,certified,certified,"FULL_QUAD,SIDE_PAIR"
parallel_tracker,272,208289940359800,1784531619831266500,5.4620009,commit,True,certified,1.0,11.39069167557621,9.254690341407619,3.151952038835872,3.2363960579604933,0.029735512,8.238739636740338,2.6138531091936277,1.260780815534349,False,False,,,other_prediction_inconsistent_relock,certified,none,
parallel_tracker,273,208289975106200,1784531619865962700,5.4967473,commit,True,certified,1.0,3.1693028883296797,3.074044742678424,3.0734055034766996,3.1740464512472872,0.064420512,0.09589738485298005,0.031202320925272944,1.22936220139068,True,True,-0.45,ok,accepted,none,probation,"FULL_QUAD,SIDE_PAIR"
parallel_tracker,274,208290009668900,1784531619900773400,5.53131,commit,True,certified,1.0,3.0843774475105294,2.992664674807834,3.0072485914353817,3.1021248921644595,0.030898088,0.07712885607514774,0.025647648915626754,1.2028994365741528,True,True,-0.45,ok,accepted,probation,probation,"FULL_QUAD,SIDE_PAIR"
parallel_tracker,275,208290037592600,1784531619928608400,5.5592337,commit,True,certified,1.0,3.0192710222546615,2.9405859734356112,2.9547585529852176,3.032927641215518,0.024534544,0.06451246926944387,0.02183341485018002,1.181903421194087,True,True,-0.45,ok,accepted,probation,probation,"FULL_QUAD,SIDE_PAIR"
parallel_tracker,276,208290072198900,1784531619963246600,5.59384,commit,True,certified,1.0,2.9173324629935404,2.839061670593,2.8721875285060543,2.955890832362045,0.031802192,0.04514493448748613,0.015717962020038403,1.1488750114024218,True,True,-0.45,ok,accepted,probation,certified,"FULL_QUAD,SIDE_PAIR"
parallel_tracker,277,208290107169900,1784531619997923900,5.628811,commit,True,certified,1.0,2.8883787333087585,2.7934634595672194,2.7575467951920074,2.8494208508125167,0.043379592,0.1308319381167511,0.047445047295250446,1.103018718076803,True,True,-0.45,ok,accepted,certified,certified,"FULL_QUAD,SIDE_PAIR"
parallel_tracker,278,208290141702700,1784531620032606300,5.6633438,commit,True,certified,1.0,10.87643374421816,8.495247698942212,2.737730104831294,2.830340101471115,0.030863,8.138703639386865,2.9727925426339254,1.0950920419325176,False,False,,,other_prediction_inconsistent_relock,certified,none,
parallel_tracker,279,208290176341800,1784531620067471600,5.6979829,commit,True,certified,1.0,10.500812214973045,8.168228375401279,2.670044833117684,2.762834730278194,0.065713,7.830767381855361,2.9328224323153957,1.0680179332470736,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,280,208290204074100,1784531620095081100,5.7257152,commit,True,certified,1.0,10.321748020008865,7.989522533192809,2.59779367545686,2.685991122039684,0.104407,7.723954344552006,2.9732747513882662,1.0391174701827441,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,281,208290238906400,1784531620129857900,5.7605475,commit,True,certified,1.0,10.502870216228729,8.06717255390438,2.5351972413693855,2.619941191047521,0.139186,7.967672974859344,3.1428217279676467,1.0140788965477543,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,282,208290273405700,1784531620164660200,5.7950468,commit,True,certified,1.0,10.813743796536333,8.261671948764798,2.4925304132475854,2.5736108195571923,0.162877,8.321213383288747,3.338460120310754,0.9970121652990342,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,283,208290307977200,1784531620199263700,5.8296183,commit,True,certified,1.0,10.457554681331077,7.908532641973758,2.427524275987292,2.498852396258716,0.197541,8.030030405343785,3.3079094140378524,0.9710097103949169,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,284,208290345788800,1784531620233944100,5.8674299,commit,True,certified,1.0,10.414632853643225,7.8244924178024355,2.3599327871947864,2.425853127142031,0.232246,8.054700066448438,3.4131057079904927,0.9439731148779146,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,285,208290371013100,1784531620261769300,5.8926542,commit,True,certified,1.0,10.596550379373413,7.911379495193051,2.3052894694210444,2.367935498813376,0.26002,8.291260909952369,3.596624640824241,0.9221157877684178,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,286,208290404846700,1784531620296485000,5.9264878,commit,True,certified,1.0,10.477235971966827,7.726776095055796,2.235205868815628,2.2909456708770657,0.294794,8.2420301031512,3.687369569908304,0.8940823475262513,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,288,208290474888500,1784531620365930600,5.9965296,commit,True,certified,1.0,9.668480970823111,6.92429478522932,2.143251069282172,2.2056099394450306,0.031329088,7.525229901540939,3.511128495114353,0.8573004277128687,False,False,,,other_prediction_inconsistent_relock,probation,none,
parallel_tracker,289,208290511441100,1784531620400778300,6.0330822,commit,True,certified,1.0,10.11835383099794,7.148385455114309,2.0700253009830356,2.1280277522474145,0.066114088,8.048328530014905,3.8880338932054737,0.8280101203932143,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,290,208290537129500,1784531620428605900,6.0587706,commit,True,certified,1.0,10.182461817210497,7.103096524857878,2.008482971560357,2.055772609417935,0.093961088,8.17397884565014,4.069727730526843,0.8033931886241428,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,291,208290571884400,1784531620463123100,6.0935255,commit,True,certified,1.0,9.989523462800667,6.909963330497843,1.9326107276882878,1.9686789584281674,0.128560088,8.05691273511238,4.168926840610959,0.7730442910753151,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,292,208290606289600,1784531620497784600,6.1279307,commit,True,certified,1.0,9.930028238921178,6.827081131690786,1.8567570808373157,1.8881222294108184,0.163194088,8.073271158083863,4.348049209777712,0.7427028323349263,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,293,208290643981900,1784531620532438300,6.165623,commit,True,certified,1.0,9.543671557538767,6.532408779153889,1.7803227327806566,1.8101155560339506,0.197873088,7.76334882475811,4.36064129374603,0.7121290931122627,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,294,208290676065600,1784531620567288700,6.1977067,commit,True,certified,1.0,9.720422074368601,6.598836769825155,1.7023178510395154,1.7245437365825946,0.232691088,8.018104223329086,4.710109935364218,0.6809271404158062,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,295,208290704190400,1784531620595100800,6.2258315,commit,True,certified,1.0,9.48030527671065,6.39880343078048,1.6398536493838178,1.6560153735370526,0.260503088,7.840451627326832,4.781189852077907,0.6559414597535271,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,296,208290738792800,1784531620629863800,6.2604339,commit,True,certified,1.0,9.262870226944518,6.239448902783768,1.5615372899555493,1.5753546014088415,0.295236088,7.701332936988969,4.931891788000909,0.6246149159822197,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,297,208290773747400,1784531620664627200,6.2953885,commit,True,certified,1.0,9.4741863768217,6.388188484756104,1.4830110502043325,1.49986612318293,0.329986088,7.991175326617368,5.388479961438134,0.593204420081733,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,298,208290808749100,1784531620699205200,6.3303902,commit,True,certified,1.0,8.573172560516499,5.796334130457938,1.405042253181049,1.4227577855857627,0.364634088,7.168130307335449,5.10171867864232,0.5620169012724195,False,False,,,other_prediction_inconsistent_relock,none,none,
