flight,cluster_id,anchor_frame_id,anchor_ts_s,age_s,age2_s2,age_bin,anchor_n,anchor_span_s,anchor_authority,anchor_v_mps,oracle_v_mps,r_v_mps,rv2_m2ps2
F2,F2:pseudo_full_only,229,1784531477.6605887,0.1,0.010000000000000002,0p10-0p20,11,0.333357572555542,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,229,1784531477.6605887,0.2,0.04000000000000001,0p20-0p30,11,0.333357572555542,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,229,1784531477.6605887,0.3,0.09,0p30-0p40,11,0.333357572555542,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,229,1784531477.6605887,0.4,0.16000000000000003,0p40-0p50,11,0.333357572555542,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,229,1784531477.6605887,0.5,0.25,gt0p50,11,0.333357572555542,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,230,1784531477.6950512,0.1,0.010000000000000002,0p10-0p20,11,0.33304357528686523,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,230,1784531477.6950512,0.2,0.04000000000000001,0p20-0p30,11,0.33304357528686523,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,230,1784531477.6950512,0.3,0.09,0p30-0p40,11,0.33304357528686523,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,230,1784531477.6950512,0.4,0.16000000000000003,0p40-0p50,11,0.33304357528686523,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,230,1784531477.6950512,0.5,0.25,gt0p50,11,0.33304357528686523,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,231,1784531477.7297223,0.1,0.010000000000000002,0p10-0p20,11,0.33307862281799316,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,231,1784531477.7297223,0.2,0.04000000000000001,0p20-0p30,11,0.33307862281799316,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,231,1784531477.7297223,0.3,0.09,0p30-0p40,11,0.33307862281799316,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,231,1784531477.7297223,0.4,0.16000000000000003,0p40-0p50,11,0.33307862281799316,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,231,1784531477.7297223,0.5,0.25,gt0p50,11,0.33307862281799316,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,232,1784531477.7645295,0.1,0.010000000000000002,0p10-0p20,11,0.3332664966583252,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,232,1784531477.7645295,0.2,0.04000000000000001,0p20-0p30,11,0.3332664966583252,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,232,1784531477.7645295,0.3,0.09,0p30-0p40,11,0.3332664966583252,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,232,1784531477.7645295,0.4,0.16000000000000003,0p40-0p50,11,0.3332664966583252,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,232,1784531477.7645295,0.5,0.25,gt0p50,11,0.3332664966583252,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,233,1784531477.7923508,0.1,0.010000000000000002,0p10-0p20,11,0.3333277702331543,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,233,1784531477.7923508,0.2,0.04000000000000001,0p20-0p30,11,0.3333277702331543,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,233,1784531477.7923508,0.3,0.09,0p30-0p40,11,0.3333277702331543,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,233,1784531477.7923508,0.4,0.16000000000000003,0p40-0p50,11,0.3333277702331543,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,233,1784531477.7923508,0.5,0.25,gt0p50,11,0.3333277702331543,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,234,1784531477.8269897,0.1,0.010000000000000002,0p10-0p20,11,0.33312344551086426,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,234,1784531477.8269897,0.2,0.04000000000000001,0p20-0p30,11,0.33312344551086426,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,234,1784531477.8269897,0.3,0.09,0p30-0p40,11,0.33312344551086426,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,234,1784531477.8269897,0.4,0.16000000000000003,0p40-0p50,11,0.33312344551086426,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,234,1784531477.8269897,0.5,0.25,gt0p50,11,0.33312344551086426,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,235,1784531477.861706,0.1,0.010000000000000002,0p10-0p20,11,0.33327293395996094,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,235,1784531477.861706,0.2,0.04000000000000001,0p20-0p30,11,0.33327293395996094,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,235,1784531477.861706,0.3,0.09,0p30-0p40,11,0.33327293395996094,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,235,1784531477.861706,0.4,0.16000000000000003,0p40-0p50,11,0.33327293395996094,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,235,1784531477.861706,0.5,0.25,gt0p50,11,0.33327293395996094,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,236,1784531477.896426,0.1,0.010000000000000002,0p10-0p20,11,0.33324575424194336,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,236,1784531477.896426,0.2,0.04000000000000001,0p20-0p30,11,0.33324575424194336,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,236,1784531477.896426,0.3,0.09,0p30-0p40,11,0.33324575424194336,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,236,1784531477.896426,0.4,0.16000000000000003,0p40-0p50,11,0.33324575424194336,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,237,1784531477.9312341,0.1,0.010000000000000002,0p10-0p20,11,0.33330535888671875,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,237,1784531477.9312341,0.2,0.04000000000000001,0p20-0p30,11,0.33330535888671875,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,237,1784531477.9312341,0.3,0.09,0p30-0p40,11,0.33330535888671875,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,237,1784531477.9312341,0.4,0.16000000000000003,0p40-0p50,11,0.33330535888671875,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,238,1784531477.9659226,0.1,0.010000000000000002,0p10-0p20,11,0.34017181396484375,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,238,1784531477.9659226,0.2,0.04000000000000001,0p20-0p30,11,0.34017181396484375,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,238,1784531477.9659226,0.3,0.09,0p30-0p40,11,0.34017181396484375,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,238,1784531477.9659226,0.4,0.16000000000000003,0p40-0p50,11,0.34017181396484375,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,239,1784531477.9936552,0.1,0.010000000000000002,0p10-0p20,11,0.333066463470459,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,239,1784531477.9936552,0.2,0.04000000000000001,0p20-0p30,11,0.333066463470459,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,239,1784531477.9936552,0.3,0.09,0p30-0p40,11,0.333066463470459,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,239,1784531477.9936552,0.4,0.16000000000000003,0p40-0p50,11,0.333066463470459,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,240,1784531478.0283234,0.1,0.010000000000000002,0p10-0p20,11,0.33327221870422363,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,240,1784531478.0283234,0.2,0.04000000000000001,0p20-0p30,11,0.33327221870422363,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,240,1784531478.0283234,0.3,0.09,0p30-0p40,11,0.33327221870422363,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,242,1784531478.0978181,0.1,0.010000000000000002,0p10-0p20,10,0.33328866958618164,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,242,1784531478.0978181,0.2,0.04000000000000001,0p20-0p30,10,0.33328866958618164,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,243,1784531478.1327558,0.1,0.010000000000000002,0p10-0p20,10,0.3404049873352051,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,243,1784531478.1327558,0.2,0.04000000000000001,0p20-0p30,10,0.3404049873352051,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,244,1784531478.1608453,0.1,0.010000000000000002,0p10-0p20,10,0.33385562896728516,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,244,1784531478.1608453,0.2,0.04000000000000001,0p20-0p30,10,0.33385562896728516,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,245,1784531478.1950881,0.1,0.010000000000000002,0p10-0p20,10,0.33338212966918945,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,245,1784531478.1950881,0.2,0.04000000000000001,0p20-0p30,10,0.33338212966918945,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,246,1784531478.2298014,0.1,0.010000000000000002,0p10-0p20,10,0.3333754539489746,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,247,1784531478.264545,0.1,0.010000000000000002,0p10-0p20,10,0.3333108425140381,1.0,-0.0,-0.0,0.0,0.0
F2,F2:pseudo_full_only,301,1784531480.0627384,0.1,0.010000000000000002,0p10-0p20,4,0.09702849388122559,0.12937132517496747,-0.1666828203081421,-0.8818391210899681,-0.715156300781826,0.5114485345479456
F2,F2:pseudo_full_only,301,1784531480.0627384,0.2,0.04000000000000001,0p20-0p30,4,0.09702849388122559,0.12937132517496747,-0.1666828203081421,-0.531303844636733,-0.3646210243285909,0.13294849138243087
F2,F2:pseudo_full_only,301,1784531480.0627384,0.3,0.09,0p30-0p40,4,0.09702849388122559,0.12937132517496747,-0.1666828203081421,0.8041645952811729,0.970847415589315,0.9425447043564521
F2,F2:pseudo_full_only,302,1784531480.0976124,0.1,0.010000000000000002,0p10-0p20,5,0.13190245628356934,0.21983742713928223,-0.3237906366856183,-0.6184626597018491,-0.2946720230162308,0.08683160114847806
F2,F2:pseudo_full_only,302,1784531480.0976124,0.2,0.04000000000000001,0p20-0p30,5,0.13190245628356934,0.21983742713928223,-0.3237906366856183,-0.2722692498317256,0.05152138685389268,0.0026544533033484655
F2,F2:pseudo_full_only,302,1784531480.0976124,0.3,0.09,0p30-0p40,5,0.13190245628356934,0.21983742713928223,-0.3237906366856183,1.3330821786347422,1.6568728153203605,2.7452275261476173
F2,F2:pseudo_full_only,303,1784531480.132076,0.1,0.010000000000000002,0p10-0p20,6,0.1663661003112793,0.33273220062255865,-0.4253071902258842,-0.531303844636733,-0.10599665441084877,0.011235290746292906
F2,F2:pseudo_full_only,303,1784531480.132076,0.2,0.04000000000000001,0p20-0p30,6,0.1663661003112793,0.33273220062255865,-0.4253071902258842,0.36525740068935153,0.7905645909152357,0.624992372408974
F2,F2:pseudo_full_only,304,1784531480.1599298,0.1,0.010000000000000002,0p10-0p20,7,0.19421982765197754,0.4531795978546142,-0.5907711857744445,-0.531303844636733,0.05946734113771157,0.003536364661988963
F2,F2:pseudo_full_only,304,1784531480.1599298,0.2,0.04000000000000001,0p20-0p30,7,0.19421982765197754,0.4531795978546142,-0.5907711857744445,0.36525740068935153,0.9560285864637961,0.913990658135964
F2,F2:pseudo_full_only,305,1784531480.194656,0.1,0.010000000000000002,0p10-0p20,8,0.22894597053527832,0.6105225880940757,-0.8180500079816251,-0.2722692498317256,0.5457807581498995,0.29787663596667907
F2,F2:pseudo_full_only,305,1784531480.194656,0.2,0.04000000000000001,0p20-0p30,8,0.22894597053527832,0.6105225880940757,-0.8180500079816251,0.8041645952811729,1.622214603262798,2.631580219039077
F2,F2:pseudo_full_only,306,1784531480.2293882,0.1,0.010000000000000002,0p10-0p20,9,0.26367831230163574,0.7910349369049072,-1.1318398260646414,0.36525740068935153,1.497097226753993,2.241300106354497
F2,F2:pseudo_full_only,306,1784531480.2293882,0.2,0.04000000000000001,0p20-0p30,9,0.26367831230163574,0.7910349369049072,-1.1318398260646414,1.3330821786347422,2.4649220046993836,6.075840489251228
F2,F2:pseudo_full_only,307,1784531480.2642984,0.1,0.010000000000000002,0p10-0p20,10,0.29858851432800293,0.9952950477600098,-1.4147006798935857,0.8041645952811729,2.2188652751747586,4.923363109376357
F2,F2:pseudo_full_only,308,1784531480.2987933,0.1,0.010000000000000002,0p10-0p20,11,0.3330833911895752,1.0,-1.4012414091659222,1.3330821786347422,2.7343235878006644,7.476525482803098
F2,F2:pseudo_full_only,309,1784531480.3265693,0.1,0.010000000000000002,0p10-0p20,11,0.3334083557128906,1.0,-1.3999162957571876,1.3330821786347422,2.7329984743919296,7.469280661028614
