t,frame_id,det_reason,has_pose,conf,R_det,ty,nz,scale_ratio,lock_status,lock_accepted,trk_reason,trk_support,trk_edges,age,believed_dist,fov_tag,bloom_frac,red_frac
7.0212461,289,OK_pose,True,1.0,3.4461062017667667,-0.8315058737720831,0.9283258438735558,1.045228718920637,ACCEPTED,True,OK,48,4,0.0,3.5117641529563755,edge_clip:bottom,0.00609375,0.08528211805555555
7.0614697,290,OK_pose,True,1.0,3.458345127273379,-0.9766057820960935,0.9336653304753241,1.0071801813675194,ACCEPTED,True,OK,48,4,0.004588384,3.468357079994786,in_fov,0.01203125,0.08662760416666666
7.094266,291,OK_pose,True,1.0,3.3675948100325392,-1.0720056270273364,0.9868809927583992,0.961866173241361,ACCEPTED,True,OK,48,4,0.0,3.402932853784013,in_fov,0.00671875,0.08912326388888889
7.115862,292,OK_pose,True,1.0,3.3325599949913673,-0.9998640487812718,0.9393716476408155,0.9947559511705192,ACCEPTED,True,OK,46,4,0.0,3.3569989107561575,in_fov,0.0115625,0.09228298611111112
7.1571764,293,OK_pose,True,1.0,10.21176270060786,-2.945094619815043,0.8099114745981649,1.177421994916662,ACCEPTED_tracker,True,OK,47,4,0.000353528,3.2071908726337686,in_fov,0.013125,0.0953515625
7.1917929,294,OK_pose,True,1.0,10.426052060491601,-3.2156974583474707,0.8186181146297701,1.1432547977272458,ACCEPTED_tracker,True,OK,46,4,0.000257312,3.0351427756609426,in_fov,0.01109375,0.0973828125
7.2192725,295,grazing_normal(|nz|=0.29),False,1.0,10.292468449456669,-3.361393166226252,0.2894359584720013,1.154449417814458,ACCEPTED_tracker,True,OK,40,4,0.0,2.886048647848953,in_fov,0.011875,0.0996657986111111
7.2708354,296,OK_pose,True,1.0,9.790302131208337,-3.151304559342785,0.767924157758866,1.2228911089844798,ACCEPTED_tracker,True,OK,30,4,0.013907464,2.8211981351451434,in_fov,0.00796875,0.10464409722222222
7.29401,297,OK_pose,True,1.0,10.362333149780838,-3.155920381583538,0.8439575928078601,1.220392491795882,ACCEPTED_tracker,True,OK,39,4,0.0014882,2.796473581005545,in_fov,0.00765625,0.11230902777777778
7.3198836,298,grazing_normal(|nz|=0.24),False,1.0,10.228439698115997,-3.141298136042043,0.24456636832855705,1.1793448621288116,ACCEPTED_tracker,True,OK,42,4,0.000310312,2.834022894838969,in_fov,0.00953125,0.11625434027777778
7.3703139,299,OK_pose,True,1.0,10.020243129673524,-2.9686358753253668,0.8611520765985443,1.2135466351509532,ACCEPTED_tracker,True,OK,44,4,0.012659856,2.861204210259333,in_fov,0.00984375,0.11620225694444444
7.3945219,300,OK_pose,True,1.0,9.944539343275837,-2.8704698599526237,0.8722174698076633,1.4087984340130801,ACCEPTED_tracker,True,OK,47,4,0.0,2.950267916557579,in_fov,0.006875,0.10991319444444445
7.4279776,301,OK_pose,True,0.6,2.6035415743682937,-0.5184342158471836,0.6604840977203851,1.0627738067245571,ACCEPTED,True,OK,33,3,0.0,2.7256969013702976,edge_clip:bottom,0.001875,0.10712239583333333
7.4581209,302,OK_pose,True,1.0,10.225412953999196,-3.034040341753358,0.8683771610853107,1.3630463908771515,ACCEPTED_tracker,True,OK,32,3,0.0,2.7168352610756403,in_fov,0.00734375,0.10728298611111112
7.4859702,303,OK_pose,True,1.0,10.956853119358987,-3.3044194519754746,0.863967294759392,1.3139733408724719,ACCEPTED_tracker,True,OK,32,3,0.0,2.688746190394707,in_fov,0.010625,0.10905815972222223
7.5237227,304,OK_pose,True,1.0,10.404658320658779,-3.227425842962962,0.8697575095705016,1.3470629404706256,ACCEPTED_tracker,True,OK,35,3,0.000484312,2.650649981652363,in_fov,0.00859375,0.11641059027777778
7.5582141,305,OK_pose,True,1.0,10.726981165076307,-3.338835156519871,0.8565345487488606,1.3676133269147088,ACCEPTED_tracker,True,OK,34,3,0.000566272,2.7026473284667127,in_fov,0.013125,0.12386284722222222
7.5892445,306,OK_pose,True,1.0,10.221067220968818,-3.119689421565905,0.8875758129310082,1.362467105155448,ACCEPTED_tracker,True,OK,35,3,0.0,2.571470654593309,in_fov,0.015,0.12475260416666667
7.6256791,307,OK_pose,True,1.0,10.482673597896119,-3.1733221182246063,0.856009472060276,1.488276097273096,ACCEPTED_tracker,True,OK,34,3,0.0,2.4746773800509945,in_fov,0.01953125,0.1268402777777778
7.6567867,308,OK_pose,True,1.0,10.37172429025955,-3.139949668478774,0.8652351199898448,1.3694276818841964,ACCEPTED_tracker,True,OK,31,3,0.004549784,2.3927292575968475,in_fov,0.016875,0.13140625
7.6861168,309,OK_pose,True,1.0,10.503635711779806,-3.158525007735787,0.8733900237206038,1.4085247389266045,ACCEPTED_tracker,True,OK,30,3,0.0,2.3267165127957687,in_fov,0.0175,0.13460069444444445
7.7236594,310,scale_high(1.54>1.5),False,1.0,10.048249113757379,-3.02208743578093,0.8824929321044335,1.5409444143781639,ACCEPTED_tracker,True,OK,30,3,0.003202152,2.2661200820373817,edge_clip:right,0.02421875,0.14096354166666666
7.7554859,311,OK_pose,True,1.0,9.269106967878185,-2.7225997254765373,0.9047355596915369,1.3214478879734897,ACCEPTED_tracker,True,OK,30,3,0.0,2.211261025052282,in_fov,0.025625,0.14779947916666666
7.7909294,312,OK_pose,True,1.0,8.98384332067309,-2.66700747881885,0.9092180418219362,1.4020795630197571,ACCEPTED_tracker,True,OK,28,3,0.003635464,2.1308338819441626,edge_clip:right,0.023333333333333334,0.15237413194444444
7.8184027,313,OK_pose,True,1.0,8.873408311431236,-2.6242928432561397,0.8972078653514899,1.3213585117092415,ACCEPTED_tracker,True,OK,28,3,0.00204,2.0911400517415215,edge_clip:right,0.024295774647887323,0.15479600694444445
7.8548636,314,OK_pose,True,0.6,1.9050537199375817,-0.39486794155742216,0.49701649590735475,1.0753135255116426,ACCEPTED,True,OK,28,3,0.002923312,1.977532134353169,edge_clip:bottom,0.00828125,0.1596875
7.8856743,315,OK_pose,True,0.6,1.8588469124998002,-0.39589410491411087,0.4962703080192523,1.078276431664923,ACCEPTED,True,OK,27,3,0.000949888,1.9025453306180504,edge_clip:bottom,0.0071875,0.16848524305555557
7.923456,316,OK_pose,True,0.6,1.81569307273502,-0.41498159108926064,0.5178972579821729,1.0780677619364178,ACCEPTED,True,OK,22,3,0.00071024,1.8437349133070209,edge_clip:bottom,0.01015625,0.17961805555555554
7.9582229,317,OK_pose,True,1.0,9.053577118154921,-3.13137754388772,0.4471062186030086,1.3143662094496171,ACCEPTED_tracker,True,OK,24,3,0.001065368,1.648286665358189,edge_clip:right,0.024772727272727273,0.20321180555555557
7.9837592,318,OK_pose,True,0.6,1.7261246094290723,-0.5412141700867381,0.6701788005569838,1.0687138695097964,ACCEPTED,True,OK,22,3,0.0,1.6915267785715375,edge_clip:bottom,0.0,0.21627604166666667
8.0201119,319,OK_pose,True,0.6,1.6833614202883187,-0.5729866304806248,0.7078233753545103,1.068539964050202,ACCEPTED,True,OK,21,2,0.0,1.6828299568619702,edge_clip:bottom,0.0,0.2295876736111111
8.0547492,320,OK_pose,True,0.6,1.6513684756134148,-0.6406725182931597,0.7946266615912374,1.067583916851641,ACCEPTED,True,OK,22,3,0.0,1.6548956751783952,edge_clip:bottom,0.0,0.24609375
8.0870311,321,OK_pose,True,0.6,1.5661141240408247,-0.6543690699889352,0.8065732388558062,1.0705858269810322,ACCEPTED,True,OK,23,3,0.0,1.5816340281247976,edge_clip:bottom,0.0,0.2678862847222222
8.123349,322,OK_pose,True,0.6,1.5756709838503735,-0.6942883783607531,0.8723305615062011,1.0740413542261333,ACCEPTED,True,OK,21,3,0.0,1.5532801570391064,edge_clip:bottom,0.0,0.28446614583333335
8.1507406,323,OK_pose,True,0.6,1.530483900080651,-0.6841037373531379,0.8663987460589283,1.089318463522156,ACCEPTED,True,OK,18,3,0.0,1.5276479192878845,"edge_clip:top,bottom",0.0,0.2952473958333333
8.1854065,324,OK_pose,True,0.6,1.5016800378267505,-0.6651299647938318,0.8678188206783266,1.1066371026758648,ACCEPTED,True,OK,15,2,0.0,1.4974645930432515,"edge_clip:left,top,bottom",0.00015625,0.3023177083333333
8.2251291,325,OK_pose,True,0.6,1.4520249606403972,-0.6455239306130185,0.8624787362336277,1.1235447447532152,ACCEPTED,True,OK,12,2,0.008292272,1.437934817268415,"edge_clip:left,top,bottom",0.00328125,0.3037282986111111
8.2549353,326,OK_pose,True,0.6,1.5021199514991284,-0.6561884759765981,0.8593340217750134,1.1331562997256917,ACCEPTED,True,OK,11,2,0.0075156,1.4415694049808674,"edge_clip:left,top,bottom",0.0190625,0.2923828125
8.2899768,327,OK_pose,True,0.6,1.6625502960070617,-0.6942862912374529,0.8590981246759778,1.1430033285048546,ACCEPTED,True,OK,7,2,0.007331536,1.530928368719587,"edge_clip:left,top,bottom",0.0290625,0.2632552083333333
8.3170111,328,OK_pose,True,0.6,1.742566589121545,-0.6959375088887072,0.8590663581488266,1.1605765759579036,ACCEPTED,True,OK,6,2,0.003801792,1.6311782178952818,"edge_clip:left,bottom",0.01296875,0.2451779513888889
8.351752,329,OK_pose,True,0.6,1.8108497487394128,-0.6970690203635997,0.8191268614300357,1.2060540113176608,ACCEPTED,True,"low_support(5<5,edges=1)",5,1,0.003502472,1.7079054535011682,"edge_clip:left,bottom",0.0,0.21064670138888889
8.3875095,330,OK_pose,True,1.0,1.7903390996388067,-0.6043008341910947,0.5561107007885486,1.2445946601286684,ACCEPTED,True,"low_support(5<5,edges=1)",5,1,0.003369184,1.7368487217773774,"edge_clip:top,bottom",0.0,0.16626302083333333
