source,t_s,frame_id,preceding_range_m,bin_name,detected,det_range_m,reason,red_frac,lap_var,mean_v,touches_edge,n_quads
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.1296494,29,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.02748263888888889,4199.79439793413,43.948328993055554,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.1347286,29,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.02748263888888889,4199.79439793413,43.948328993055554,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.1372142,29,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.02748263888888889,4199.79439793413,43.948328993055554,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.141024,29,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.02748263888888889,4199.79439793413,43.948328993055554,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.1453935,29,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.02748263888888889,4199.79439793413,43.948328993055554,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.1494035,29,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.02748263888888889,4199.79439793413,43.948328993055554,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.152499,30,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027408854166666666,4201.171438085466,43.976145833333334,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.1573463,30,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027408854166666666,4201.171438085466,43.976145833333334,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.1595668,30,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027408854166666666,4201.171438085466,43.976145833333334,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.1642244,30,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027408854166666666,4201.171438085466,43.976145833333334,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.1682234,30,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027408854166666666,4201.171438085466,43.976145833333334,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.1726799,30,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027408854166666666,4201.171438085466,43.976145833333334,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.1758526,30,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027408854166666666,4201.171438085466,43.976145833333334,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.1781348,30,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027408854166666666,4201.171438085466,43.976145833333334,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.1810136,30,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027408854166666666,4201.171438085466,43.976145833333334,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.1864565,30,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027408854166666666,4201.171438085466,43.976145833333334,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.1936273,31,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027430555555555555,4202.276676447193,44.23642795138889,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.1958323,31,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027430555555555555,4202.276676447193,44.23642795138889,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.1998518,31,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027430555555555555,4202.276676447193,44.23642795138889,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2047721,31,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027430555555555555,4202.276676447193,44.23642795138889,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2077888,31,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027430555555555555,4202.276676447193,44.23642795138889,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2127493,31,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027430555555555555,4202.276676447193,44.23642795138889,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2163982,31,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027430555555555555,4202.276676447193,44.23642795138889,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2212622,32,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027335069444444443,4199.140235579427,45.267078993055556,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2238006,32,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027335069444444443,4199.140235579427,45.267078993055556,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2299465,32,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027335069444444443,4199.140235579427,45.267078993055556,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2322147,32,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027335069444444443,4199.140235579427,45.267078993055556,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2377632,32,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027335069444444443,4199.140235579427,45.267078993055556,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2402135,32,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027335069444444443,4199.140235579427,45.267078993055556,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2454803,32,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027335069444444443,4199.140235579427,45.267078993055556,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2479011,32,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027335069444444443,4199.140235579427,45.267078993055556,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.252962,32,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027335069444444443,4199.140235579427,45.267078993055556,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2564307,32,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.027335069444444443,4199.140235579427,45.267078993055556,True,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2607652,33,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.026319444444444444,4195.20795227712,49.865763888888885,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2642652,33,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.026319444444444444,4195.20795227712,49.865763888888885,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2653393,33,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.026319444444444444,4195.20795227712,49.865763888888885,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2670744,33,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.026319444444444444,4195.20795227712,49.865763888888885,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2733197,33,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.026319444444444444,4195.20795227712,49.865763888888885,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2761621,33,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.026319444444444444,4195.20795227712,49.865763888888885,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2809838,33,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.026319444444444444,4195.20795227712,49.865763888888885,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2840658,33,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.026319444444444444,4195.20795227712,49.865763888888885,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2884841,34,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.02568142361111111,4179.577073654438,57.46087673611111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2939937,34,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.02568142361111111,4179.577073654438,57.46087673611111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.2965967,34,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.02568142361111111,4179.577073654438,57.46087673611111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3019084,34,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.02568142361111111,4179.577073654438,57.46087673611111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3051767,34,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.02568142361111111,4179.577073654438,57.46087673611111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3091935,34,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.02568142361111111,4179.577073654438,57.46087673611111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3117632,34,6.4334571730288275,5-8m,True,6.4334571730288275,ok,0.02568142361111111,4179.577073654438,57.46087673611111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3171367,35,6.4334571730288275,5-8m,False,,partial_ring,0.025590277777777778,4144.220281115704,62.34002170138889,False,0
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3194827,35,6.4334571730288275,5-8m,False,,partial_ring,0.025590277777777778,4144.220281115704,62.34002170138889,False,0
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3220116,35,6.4334571730288275,5-8m,False,,partial_ring,0.025590277777777778,4144.220281115704,62.34002170138889,False,0
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3249974,35,6.4334571730288275,5-8m,False,,partial_ring,0.025590277777777778,4144.220281115704,62.34002170138889,False,0
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3274006,35,6.4334571730288275,5-8m,False,,partial_ring,0.025590277777777778,4144.220281115704,62.34002170138889,False,0
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3289123,35,6.4334571730288275,5-8m,False,,partial_ring,0.025590277777777778,4144.220281115704,62.34002170138889,False,0
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3315022,35,6.4334571730288275,5-8m,False,,partial_ring,0.025590277777777778,4144.220281115704,62.34002170138889,False,0
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3351426,35,6.4334571730288275,5-8m,False,,partial_ring,0.025590277777777778,4144.220281115704,62.34002170138889,False,0
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3371532,35,6.4334571730288275,5-8m,False,,partial_ring,0.025590277777777778,4144.220281115704,62.34002170138889,False,0
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3411225,35,6.4334571730288275,5-8m,False,,partial_ring,0.025590277777777778,4144.220281115704,62.34002170138889,False,0
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3433571,35,6.4334571730288275,5-8m,False,,partial_ring,0.025590277777777778,4144.220281115704,62.34002170138889,False,0
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.34587,35,6.4334571730288275,5-8m,False,,partial_ring,0.025590277777777778,4144.220281115704,62.34002170138889,False,0
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3487437,35,6.4334571730288275,5-8m,False,,partial_ring,0.025590277777777778,4144.220281115704,62.34002170138889,False,0
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3517443,35,6.4334571730288275,5-8m,False,,partial_ring,0.025590277777777778,4144.220281115704,62.34002170138889,False,0
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.355389,36,6.4334571730288275,5-8m,True,7.221657229777606,ok,0.0214453125,4103.9884354903415,63.82533420138889,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3597069,36,7.221657229777606,5-8m,True,7.221657229777606,ok,0.0214453125,4103.9884354903415,63.82533420138889,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3621226,36,7.221657229777606,5-8m,True,7.221657229777606,ok,0.0214453125,4103.9884354903415,63.82533420138889,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3676478,36,7.221657229777606,5-8m,True,7.221657229777606,ok,0.0214453125,4103.9884354903415,63.82533420138889,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3719666,36,7.221657229777606,5-8m,True,7.221657229777606,ok,0.0214453125,4103.9884354903415,63.82533420138889,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3772732,36,7.221657229777606,5-8m,True,7.221657229777606,ok,0.0214453125,4103.9884354903415,63.82533420138889,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3814531,36,7.221657229777606,5-8m,True,7.221657229777606,ok,0.0214453125,4103.9884354903415,63.82533420138889,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3845544,36,7.221657229777606,5-8m,True,7.221657229777606,ok,0.0214453125,4103.9884354903415,63.82533420138889,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3916694,37,7.221657229777606,5-8m,True,7.009501788536506,ok,0.01859375,4079.083944539218,63.69031684027778,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.3959297,37,7.009501788536506,5-8m,True,7.009501788536506,ok,0.01859375,4079.083944539218,63.69031684027778,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4016014,37,7.009501788536506,5-8m,True,7.009501788536506,ok,0.01859375,4079.083944539218,63.69031684027778,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4046409,37,7.009501788536506,5-8m,True,7.009501788536506,ok,0.01859375,4079.083944539218,63.69031684027778,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4094438,37,7.009501788536506,5-8m,True,7.009501788536506,ok,0.01859375,4079.083944539218,63.69031684027778,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.412467,37,7.009501788536506,5-8m,True,7.009501788536506,ok,0.01859375,4079.083944539218,63.69031684027778,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.415919,37,7.009501788536506,5-8m,True,7.009501788536506,ok,0.01859375,4079.083944539218,63.69031684027778,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4184204,37,7.009501788536506,5-8m,True,7.009501788536506,ok,0.01859375,4079.083944539218,63.69031684027778,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4251774,38,7.009501788536506,5-8m,True,6.9177660470183175,ok,0.016697048611111112,4071.2033144214583,62.34690104166667,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4298331,38,6.9177660470183175,5-8m,True,6.9177660470183175,ok,0.016697048611111112,4071.2033144214583,62.34690104166667,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4320281,38,6.9177660470183175,5-8m,True,6.9177660470183175,ok,0.016697048611111112,4071.2033144214583,62.34690104166667,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4364098,38,6.9177660470183175,5-8m,True,6.9177660470183175,ok,0.016697048611111112,4071.2033144214583,62.34690104166667,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4407868,38,6.9177660470183175,5-8m,True,6.9177660470183175,ok,0.016697048611111112,4071.2033144214583,62.34690104166667,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4445129,38,6.9177660470183175,5-8m,True,6.9177660470183175,ok,0.016697048611111112,4071.2033144214583,62.34690104166667,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4485561,38,6.9177660470183175,5-8m,True,6.9177660470183175,ok,0.016697048611111112,4071.2033144214583,62.34690104166667,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4519111,38,6.9177660470183175,5-8m,True,6.9177660470183175,ok,0.016697048611111112,4071.2033144214583,62.34690104166667,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4563439,38,6.9177660470183175,5-8m,True,6.9177660470183175,ok,0.016697048611111112,4071.2033144214583,62.34690104166667,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4597708,38,6.9177660470183175,5-8m,True,6.9177660470183175,ok,0.016697048611111112,4071.2033144214583,62.34690104166667,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4635987,39,6.9177660470183175,5-8m,True,6.873455389321961,ok,0.016358506944444445,4077.392296901449,59.98092013888889,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4660428,39,6.873455389321961,5-8m,True,6.873455389321961,ok,0.016358506944444445,4077.392296901449,59.98092013888889,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4701336,39,6.873455389321961,5-8m,True,6.873455389321961,ok,0.016358506944444445,4077.392296901449,59.98092013888889,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4735805,39,6.873455389321961,5-8m,True,6.873455389321961,ok,0.016358506944444445,4077.392296901449,59.98092013888889,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.475497,39,6.873455389321961,5-8m,True,6.873455389321961,ok,0.016358506944444445,4077.392296901449,59.98092013888889,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4811229,39,6.873455389321961,5-8m,True,6.873455389321961,ok,0.016358506944444445,4077.392296901449,59.98092013888889,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4840784,39,6.873455389321961,5-8m,True,6.873455389321961,ok,0.016358506944444445,4077.392296901449,59.98092013888889,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4894494,40,6.873455389321961,5-8m,True,6.814998785724935,ok,0.01704861111111111,4088.3015955581473,57.55939236111111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4926851,40,6.814998785724935,5-8m,True,6.814998785724935,ok,0.01704861111111111,4088.3015955581473,57.55939236111111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4961056,40,6.814998785724935,5-8m,True,6.814998785724935,ok,0.01704861111111111,4088.3015955581473,57.55939236111111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4974507,40,6.814998785724935,5-8m,True,6.814998785724935,ok,0.01704861111111111,4088.3015955581473,57.55939236111111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.4997015,40,6.814998785724935,5-8m,True,6.814998785724935,ok,0.01704861111111111,4088.3015955581473,57.55939236111111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5038035,40,6.814998785724935,5-8m,True,6.814998785724935,ok,0.01704861111111111,4088.3015955581473,57.55939236111111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5064811,40,6.814998785724935,5-8m,True,6.814998785724935,ok,0.01704861111111111,4088.3015955581473,57.55939236111111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5096005,40,6.814998785724935,5-8m,True,6.814998785724935,ok,0.01704861111111111,4088.3015955581473,57.55939236111111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5120147,40,6.814998785724935,5-8m,True,6.814998785724935,ok,0.01704861111111111,4088.3015955581473,57.55939236111111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5163628,40,6.814998785724935,5-8m,True,6.814998785724935,ok,0.01704861111111111,4088.3015955581473,57.55939236111111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.518268,40,6.814998785724935,5-8m,True,6.814998785724935,ok,0.01704861111111111,4088.3015955581473,57.55939236111111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5215366,41,6.814998785724935,5-8m,True,6.576136737471202,ok,0.01900173611111111,4109.472578688557,54.976115451388885,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5242799,41,6.576136737471202,5-8m,True,6.576136737471202,ok,0.01900173611111111,4109.472578688557,54.976115451388885,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5276692,41,6.576136737471202,5-8m,True,6.576136737471202,ok,0.01900173611111111,4109.472578688557,54.976115451388885,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5301912,41,6.576136737471202,5-8m,True,6.576136737471202,ok,0.01900173611111111,4109.472578688557,54.976115451388885,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5335521,41,6.576136737471202,5-8m,True,6.576136737471202,ok,0.01900173611111111,4109.472578688557,54.976115451388885,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5363461,41,6.576136737471202,5-8m,True,6.576136737471202,ok,0.01900173611111111,4109.472578688557,54.976115451388885,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5414205,41,6.576136737471202,5-8m,True,6.576136737471202,ok,0.01900173611111111,4109.472578688557,54.976115451388885,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5445168,41,6.576136737471202,5-8m,True,6.576136737471202,ok,0.01900173611111111,4109.472578688557,54.976115451388885,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5494505,41,6.576136737471202,5-8m,True,6.576136737471202,ok,0.01900173611111111,4109.472578688557,54.976115451388885,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5553418,42,6.576136737471202,5-8m,True,6.579419322861444,ok,0.0211328125,4130.296532665847,52.86802517361111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5587357,42,6.579419322861444,5-8m,True,6.579419322861444,ok,0.0211328125,4130.296532665847,52.86802517361111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5616381,42,6.579419322861444,5-8m,True,6.579419322861444,ok,0.0211328125,4130.296532665847,52.86802517361111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.564573,42,6.579419322861444,5-8m,True,6.579419322861444,ok,0.0211328125,4130.296532665847,52.86802517361111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5669421,42,6.579419322861444,5-8m,True,6.579419322861444,ok,0.0211328125,4130.296532665847,52.86802517361111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5700802,42,6.579419322861444,5-8m,True,6.579419322861444,ok,0.0211328125,4130.296532665847,52.86802517361111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5722104,42,6.579419322861444,5-8m,True,6.579419322861444,ok,0.0211328125,4130.296532665847,52.86802517361111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5747594,42,6.579419322861444,5-8m,True,6.579419322861444,ok,0.0211328125,4130.296532665847,52.86802517361111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5773099,42,6.579419322861444,5-8m,True,6.579419322861444,ok,0.0211328125,4130.296532665847,52.86802517361111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5810935,42,6.579419322861444,5-8m,True,6.579419322861444,ok,0.0211328125,4130.296532665847,52.86802517361111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5837657,42,6.579419322861444,5-8m,True,6.579419322861444,ok,0.0211328125,4130.296532665847,52.86802517361111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5884211,42,6.579419322861444,5-8m,True,6.579419322861444,ok,0.0211328125,4130.296532665847,52.86802517361111,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5909826,43,6.579419322861444,5-8m,True,6.288423861738868,ok,0.02248263888888889,4146.369030011495,51.195598958333335,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5935618,43,6.288423861738868,5-8m,True,6.288423861738868,ok,0.02248263888888889,4146.369030011495,51.195598958333335,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.5968461,43,6.288423861738868,5-8m,True,6.288423861738868,ok,0.02248263888888889,4146.369030011495,51.195598958333335,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.601265,43,6.288423861738868,5-8m,True,6.288423861738868,ok,0.02248263888888889,4146.369030011495,51.195598958333335,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.6041138,43,6.288423861738868,5-8m,True,6.288423861738868,ok,0.02248263888888889,4146.369030011495,51.195598958333335,False,1
20260715T135600-phase3d-r2training/20260715T122352-22978559_r2d_slice_start.aigprec,14.6091323,43,6.288423861738868,5-8m,True,6.288423861738868,ok,0.02248263888888889,4146.369030011495,51.195598958333335,False,1
