report_layer_generator_commit,sequencing_floor_commit,response53_commit,generator_postdates_181f41f,source_checkpoint_dir,diagnostic_only,target_set,cluster_id,flight_id,fixture_dir,era,recording_regime,listed,analyzable,n_rows,strict_failure_reason,auth_at_latch_median,v_latch_median_mps,predicted_offset_mps,b0_old_mps,b1_old_mps_per_s,b0_new_mps,b1_new_mps_per_s,remainder_mps,old_minus_new_b0_mps,regime_labels,note
a0b53dfeadf221cfd834dca7b85bc13c5ac10d24,181f41ff88a92febe386fd2b272162f0190c04d6,02b32cca996a22f3a44a8757ce2486a747eb706e,True,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,True,legacy_discovery_appendix_5_listed_4_analyzable,20260720T071112-cd18c5fb:A1,20260720T071112-cd18c5fb,20260720T071602-phase6l-cohort-3,phase6l,terminal_live,True,True,20,,0.21983742713928223,-1.2960100199896838,-1.1217234017253181,-0.6827026894034065,0.4034319877470337,0.2305251782459188,0.8846810092445989,0.2305251782459188,-0.9132278676493253,terminal_live,legacy appendix only; not merged into the legal 23 closure distribution
a0b53dfeadf221cfd834dca7b85bc13c5ac10d24,181f41ff88a92febe386fd2b272162f0190c04d6,02b32cca996a22f3a44a8757ce2486a747eb706e,True,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,True,legacy_discovery_appendix_5_listed_4_analyzable,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb,20260720T071602-phase6l-cohort-3,phase6l,terminal_live,True,True,68,,1.0,-0.0,-0.0,-0.020166649907647105,0.39310426100444146,-0.020166649907647105,0.39310426100444146,-0.020166649907647105,0.0,terminal_live,legacy appendix only; not merged into the legal 23 closure distribution
a0b53dfeadf221cfd834dca7b85bc13c5ac10d24,181f41ff88a92febe386fd2b272162f0190c04d6,02b32cca996a22f3a44a8757ce2486a747eb706e,True,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,True,legacy_discovery_appendix_5_listed_4_analyzable,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb,20260720T071602-phase6l-cohort-3,phase6l,terminal_live,True,False,0,NO_LEGAL_SIDE_MAINTENANCE_INTERVAL,,,,,,,,,,terminal_live,legacy appendix only; not merged into the legal 23 closure distribution
a0b53dfeadf221cfd834dca7b85bc13c5ac10d24,181f41ff88a92febe386fd2b272162f0190c04d6,02b32cca996a22f3a44a8757ce2486a747eb706e,True,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,True,legacy_discovery_appendix_5_listed_4_analyzable,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c,20260720T134548-phase7m-metrology-f2,phase7m,metrology,True,True,18,,1.0,-0.0,-0.0,0.00585534659054086,-0.3786776824504602,0.00585534659054086,-0.3786776824504602,0.00585534659054086,0.0,metrology,legacy appendix only; not merged into the legal 23 closure distribution
a0b53dfeadf221cfd834dca7b85bc13c5ac10d24,181f41ff88a92febe386fd2b272162f0190c04d6,02b32cca996a22f3a44a8757ce2486a747eb706e,True,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,True,legacy_discovery_appendix_5_listed_4_analyzable,20260720T135008-9aa0ef5c:A1,20260720T135008-9aa0ef5c,20260720T135040-phase7m-metrology-f3,phase7m,metrology,True,True,13,,1.0,-0.34138545871829495,-0.0,-0.017327596785844827,0.2851218368959447,0.01589504364853899,0.1125738843736347,0.01589504364853899,-0.03322264043438382,metrology,legacy appendix only; not merged into the legal 23 closure distribution
