diagnostic_only,computation_commit,checkpoint_evidence_commit,report_generator_commit,criterion_commit,creation_time_utc,source_checkpoint_dir,input_manifest_path,input_manifest_sha256,rng_resample_provenance,viewed_old_output_statement,target_set,anchor_policy,n_clusters,n_flights,n_rows,point_sigma_a_mps2,profile_u95_sigma_a_mps2,cluster_bootstrap_u95_sigma_a_mps2,u95_conservative_mps2,sigma_0_mps,profile_nearly_flat,max_validated_age,coverage_monotone_degrade,gate_0p35_push
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,discovery_overlap_3,old_attenuated_anchor,3,3,101,0.5353643677652604,0.875,1.7317407087606749,1.7317407087606749,0.25992117393230213,False,none,False,True
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,discovery_overlap_3,shadow_unattenuated_anchor,3,3,101,0.5656896407819553,0.775,1.7676610283727914,1.7676610283727914,0.11593165687904956,False,none,False,True
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,confirmatory_20,old_attenuated_anchor,20,20,1537,1.5131668493780128,1.5750000000000002,1.8162884213578403,1.8162884213578403,0.026593732610832862,False,none,False,True
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,confirmatory_20,shadow_unattenuated_anchor,20,20,1537,1.2518456601283032,1.3250000000000002,1.735768332941968,1.735768332941968,0.10468701225305094,False,none,False,True
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,pooled_23,old_attenuated_anchor,23,23,1638,1.3069278036530936,1.4000000000000001,1.7354299132867415,1.7354299132867415,0.08397544341786896,False,none,False,True
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,pooled_23,shadow_unattenuated_anchor,23,23,1638,1.1993330626785552,1.2750000000000001,1.7098675259932024,1.7098675259932024,0.10994746759137086,False,none,False,True
