report_layer_generator_commit,sequencing_floor_commit,response53_commit,generator_postdates_181f41f,source_checkpoint_dir,diagnostic_only,target_set,anchor_policy,n_clusters,n_flights,n_rows,point_sigma_a_mps2,profile_u95_sigma_a_mps2,cluster_bootstrap_u95_sigma_a_mps2,u95_conservative_mps2,sigma_0_mps,profile_nearly_flat,max_validated_age,coverage_monotone_degrade,gate_0p35_push
4b8e56de3df1fcf2e91de321dfa11ae869b82db2,181f41ff88a92febe386fd2b272162f0190c04d6,02b32cca996a22f3a44a8757ce2486a747eb706e,True,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,True,discovery_overlap_3,old_attenuated_anchor,3,3,101,0.5353643677652604,0.875,1.7317407087606749,1.7317407087606749,0.25992117393230213,False,none,False,True
4b8e56de3df1fcf2e91de321dfa11ae869b82db2,181f41ff88a92febe386fd2b272162f0190c04d6,02b32cca996a22f3a44a8757ce2486a747eb706e,True,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,True,discovery_overlap_3,shadow_unattenuated_anchor,3,3,101,0.5656896407819553,0.775,1.7676610283727914,1.7676610283727914,0.11593165687904956,False,none,False,True
4b8e56de3df1fcf2e91de321dfa11ae869b82db2,181f41ff88a92febe386fd2b272162f0190c04d6,02b32cca996a22f3a44a8757ce2486a747eb706e,True,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,True,confirmatory_20,old_attenuated_anchor,20,20,1537,1.5131668493780128,1.5750000000000002,1.8162884213578403,1.8162884213578403,0.026593732610832862,False,none,False,True
4b8e56de3df1fcf2e91de321dfa11ae869b82db2,181f41ff88a92febe386fd2b272162f0190c04d6,02b32cca996a22f3a44a8757ce2486a747eb706e,True,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,True,confirmatory_20,shadow_unattenuated_anchor,20,20,1537,1.2518456601283032,1.3250000000000002,1.735768332941968,1.735768332941968,0.10468701225305094,False,none,False,True
4b8e56de3df1fcf2e91de321dfa11ae869b82db2,181f41ff88a92febe386fd2b272162f0190c04d6,02b32cca996a22f3a44a8757ce2486a747eb706e,True,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,True,pooled_23,old_attenuated_anchor,23,23,1638,1.3069278036530936,1.4000000000000001,1.7354299132867415,1.7354299132867415,0.08397544341786896,False,none,False,True
4b8e56de3df1fcf2e91de321dfa11ae869b82db2,181f41ff88a92febe386fd2b272162f0190c04d6,02b32cca996a22f3a44a8757ce2486a747eb706e,True,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,True,pooled_23,shadow_unattenuated_anchor,23,23,1638,1.1993330626785552,1.2750000000000001,1.7098675259932024,1.7098675259932024,0.10994746759137086,False,none,False,True
